dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,reconstruction,dct_top33,626,0,0,1,-0.41887906193733215,0.0,27.312644958496094,0.08525091409683228,2.5559582710266113
cifar10,reconstruction,dct_top33,626,0,0,2,0.41887906193733215,0.0,27.312644958496094,0.08525091409683228,-2.5559582710266113
cifar10,reconstruction,dct_top33,626,0,0,3,0.8377581238746643,0.0,24.174814224243164,0.07545681297779083,1.1813899278640747
cifar10,reconstruction,dct_top33,626,0,0,4,-0.8377581238746643,0.0,24.174814224243164,0.07545681297779083,-1.1813899278640747
cifar10,reconstruction,dct_top33,626,0,0,5,-1.2566372156143188,0.0,13.952701568603516,0.04355054721236229,1.7484205961227417
cifar10,reconstruction,dct_top33,626,0,0,6,1.2566372156143188,0.0,13.952701568603516,0.04355054721236229,-1.7484205961227417
cifar10,reconstruction,dct_top33,626,0,0,7,-1.6755162477493286,0.0,11.204521179199219,0.0349726565182209,-1.6517475843429565
cifar10,reconstruction,dct_top33,626,0,0,8,1.6755162477493286,0.0,11.204521179199219,0.0349726565182209,1.6517475843429565
cifar10,reconstruction,dct_top33,626,0,1,1,0.41887906193733215,0.0,34.46135330200195,0.09564294666051865,2.9420766830444336
cifar10,reconstruction,dct_top33,626,0,1,2,-0.41887906193733215,0.0,34.46135330200195,0.09564294666051865,-2.9420766830444336
cifar10,reconstruction,dct_top33,626,0,1,3,-0.8377581238746643,0.0,15.681758880615234,0.043522655963897705,0.08542059361934662
cifar10,reconstruction,dct_top33,626,0,1,4,0.8377581238746643,0.0,15.681758880615234,0.043522655963897705,-0.08542059361934662
cifar10,reconstruction,dct_top33,626,0,1,5,0.0,0.41887906193733215,15.587456703186035,0.04326093569397926,2.827544927597046
cifar10,reconstruction,dct_top33,626,0,1,6,0.0,-0.41887906193733215,15.587456703186035,0.04326093569397926,-2.827544927597046
cifar10,reconstruction,dct_top33,626,0,1,7,0.0,0.8377581238746643,13.881767272949219,0.03852701932191849,0.29847243428230286
cifar10,reconstruction,dct_top33,626,0,1,8,0.0,-0.8377581238746643,13.881767272949219,0.03852701932191849,-0.29847243428230286
cifar10,reconstruction,dct_top33,626,0,2,1,-0.41887906193733215,0.0,40.67927169799805,0.15415439009666443,3.0387990474700928
cifar10,reconstruction,dct_top33,626,0,2,2,0.41887906193733215,0.0,40.67927169799805,0.15415439009666443,-3.0387990474700928
cifar10,reconstruction,dct_top33,626,0,2,3,0.0,0.41887906193733215,16.8876953125,0.06399603933095932,-2.290804862976074
cifar10,reconstruction,dct_top33,626,0,2,4,0.0,-0.41887906193733215,16.8876953125,0.06399603933095932,2.290804862976074
cifar10,reconstruction,dct_top33,626,0,2,5,0.0,0.8377581238746643,9.35322380065918,0.03544410690665245,0.9059402346611023
cifar10,reconstruction,dct_top33,626,0,2,6,0.0,-0.8377581238746643,9.35322380065918,0.03544410690665245,-0.9059402346611023
cifar10,reconstruction,dct_top33,626,0,2,7,-0.41887906193733215,-0.8377581238746643,5.839609622955322,0.02212924137711525,2.6380248069763184
cifar10,reconstruction,dct_top33,626,0,2,8,0.41887906193733215,0.8377581238746643,5.839609622955322,0.02212924137711525,-2.6380248069763184
cifar10,reconstruction,dct_top33,626,0,3,1,0.41887906193733215,0.0,29.12102508544922,0.13566043972969055,-2.843946695327759
cifar10,reconstruction,dct_top33,626,0,3,2,-0.41887906193733215,0.0,29.12102508544922,0.13566043972969055,2.843946695327759
cifar10,reconstruction,dct_top33,626,0,3,3,1.2566372156143188,0.0,10.227118492126465,0.04764308035373688,-2.9719736576080322
cifar10,reconstruction,dct_top33,626,0,3,4,-1.2566372156143188,0.0,10.227118492126465,0.04764308035373688,2.9719736576080322
cifar10,reconstruction,dct_top33,626,0,3,5,-0.8377581238746643,0.0,8.425088882446289,0.03924831748008728,0.4003395140171051
cifar10,reconstruction,dct_top33,626,0,3,6,0.8377581238746643,0.0,8.425088882446289,0.03924831748008728,-0.4003395140171051
cifar10,reconstruction,dct_top33,626,0,3,7,0.41887906193733215,-0.8377581238746643,5.506930351257324,0.025654062628746033,2.4139010906219482
cifar10,reconstruction,dct_top33,626,0,3,8,-0.41887906193733215,0.8377581238746643,5.506930351257324,0.025654062628746033,-2.4139010906219482
cifar10,reconstruction,dct_top33,626,0,4,1,0.41887906193733215,0.0,29.334470748901367,0.135358989238739,-2.956777811050415
cifar10,reconstruction,dct_top33,626,0,4,2,-0.41887906193733215,0.0,29.334470748901367,0.135358989238739,2.956777811050415
cifar10,reconstruction,dct_top33,626,0,4,3,0.0,0.41887906193733215,15.722678184509277,0.07254965603351593,2.6883509159088135
cifar10,reconstruction,dct_top33,626,0,4,4,0.0,-0.41887906193733215,15.722678184509277,0.07254965603351593,-2.6883509159088135
cifar10,reconstruction,dct_top33,626,0,4,5,-0.8377581238746643,0.0,10.51386547088623,0.0485144667327404,-0.15606161952018738
cifar10,reconstruction,dct_top33,626,0,4,6,0.8377581238746643,0.0,10.51386547088623,0.0485144667327404,0.15606161952018738
cifar10,reconstruction,dct_top33,626,0,4,7,-1.2566372156143188,0.0,10.323186874389648,0.047634612768888474,2.6242763996124268
cifar10,reconstruction,dct_top33,626,0,4,8,1.2566372156143188,0.0,10.323186874389648,0.047634612768888474,-2.6242763996124268
cifar10,reconstruction,dct_top33,626,0,5,1,0.41887906193733215,0.0,25.339326858520508,0.2300589233636856,-2.9690170288085938
cifar10,reconstruction,dct_top33,626,0,5,2,-0.41887906193733215,0.0,25.339326858520508,0.2300589233636856,2.9690170288085938
cifar10,reconstruction,dct_top33,626,0,5,3,1.2566372156143188,0.0,7.176353454589844,0.0651550143957138,-1.6807663440704346
cifar10,reconstruction,dct_top33,626,0,5,4,-1.2566372156143188,0.0,7.176353454589844,0.0651550143957138,1.6807663440704346
cifar10,reconstruction,dct_top33,626,0,5,5,0.0,-0.41887906193733215,2.564937114715576,0.02328738570213318,2.0221729278564453
cifar10,reconstruction,dct_top33,626,0,5,6,0.0,0.41887906193733215,2.564937114715576,0.02328738570213318,-2.0221729278564453
cifar10,reconstruction,dct_top33,626,0,5,7,0.8377581238746643,0.0,2.4119832515716553,0.021898698061704636,0.9339805841445923
