dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,reconstruction,relative_2d_table,477,0,0,1,0.41887906193733215,0.0,11.345860481262207,0.2139449119567871,-3.034359931945801
cifar10,reconstruction,relative_2d_table,477,0,0,2,-0.41887906193733215,0.0,11.345860481262207,0.2139449119567871,3.034359931945801
cifar10,reconstruction,relative_2d_table,477,0,0,3,0.8377581238746643,0.0,5.054253101348877,0.09530627727508545,0.7852602005004883
cifar10,reconstruction,relative_2d_table,477,0,0,4,-0.8377581238746643,0.0,5.054253101348877,0.09530627727508545,-0.7852602005004883
cifar10,reconstruction,relative_2d_table,477,0,0,5,0.0,0.8377581238746643,1.1420540809631348,0.02153531275689602,0.553831160068512
cifar10,reconstruction,relative_2d_table,477,0,0,6,0.0,-0.8377581238746643,1.1420540809631348,0.02153531275689602,-0.553831160068512
cifar10,reconstruction,relative_2d_table,477,0,0,7,1.2566372156143188,0.0,0.7938246726989746,0.014968873001635075,2.9159369468688965
cifar10,reconstruction,relative_2d_table,477,0,0,8,-1.2566372156143188,0.0,0.7938246726989746,0.014968873001635075,-2.9159369468688965
cifar10,reconstruction,relative_2d_table,477,0,1,1,-0.41887906193733215,0.0,13.883925437927246,0.24864791333675385,2.9308414459228516
cifar10,reconstruction,relative_2d_table,477,0,1,2,0.41887906193733215,0.0,13.883925437927246,0.24864791333675385,-2.9308414459228516
cifar10,reconstruction,relative_2d_table,477,0,1,3,-0.8377581238746643,0.0,3.271895408630371,0.05859653651714325,-0.6824616193771362
cifar10,reconstruction,relative_2d_table,477,0,1,4,0.8377581238746643,0.0,3.271895408630371,0.05859653651714325,0.6824616193771362
cifar10,reconstruction,relative_2d_table,477,0,1,5,0.0,0.8377581238746643,1.7049556970596313,0.030534137040376663,0.13884106278419495
cifar10,reconstruction,relative_2d_table,477,0,1,6,0.0,-0.8377581238746643,1.7049556970596313,0.030534137040376663,-0.13884106278419495
cifar10,reconstruction,relative_2d_table,477,0,1,7,0.0,-1.6755162477493286,0.6319367289543152,0.011317386291921139,-0.22363819181919098
cifar10,reconstruction,relative_2d_table,477,0,1,8,0.0,1.6755162477493286,0.6319367289543152,0.011317386291921139,0.22363819181919098
cifar10,reconstruction,relative_2d_table,477,0,2,1,0.41887906193733215,0.0,21.040393829345703,0.36128032207489014,-3.014918565750122
cifar10,reconstruction,relative_2d_table,477,0,2,2,-0.41887906193733215,0.0,21.040393829345703,0.36128032207489014,3.014918565750122
cifar10,reconstruction,relative_2d_table,477,0,2,3,-1.2566372156143188,0.0,1.5015270709991455,0.02578241564333439,2.3704371452331543
cifar10,reconstruction,relative_2d_table,477,0,2,4,1.2566372156143188,0.0,1.5015270709991455,0.02578241564333439,-2.3704371452331543
cifar10,reconstruction,relative_2d_table,477,0,2,5,0.0,0.41887906193733215,1.0896005630493164,0.01870930939912796,3.1113898754119873
cifar10,reconstruction,relative_2d_table,477,0,2,6,0.0,-0.41887906193733215,1.0896005630493164,0.01870930939912796,-3.1113898754119873
cifar10,reconstruction,relative_2d_table,477,0,2,7,0.0,-0.8377581238746643,0.6986539959907532,0.011996445246040821,-0.726808488368988
cifar10,reconstruction,relative_2d_table,477,0,2,8,0.0,0.8377581238746643,0.6986539959907532,0.011996445246040821,0.726808488368988
cifar10,reconstruction,relative_2d_table,477,0,3,1,0.41887906193733215,0.0,18.095966339111328,0.3578769862651825,-2.7424514293670654
cifar10,reconstruction,relative_2d_table,477,0,3,2,-0.41887906193733215,0.0,18.095966339111328,0.3578769862651825,2.7424514293670654
cifar10,reconstruction,relative_2d_table,477,0,3,3,-1.2566372156143188,0.0,1.2092396020889282,0.023914668709039688,2.3044593334198
cifar10,reconstruction,relative_2d_table,477,0,3,4,1.2566372156143188,0.0,1.2092396020889282,0.023914668709039688,-2.3044593334198
cifar10,reconstruction,relative_2d_table,477,0,3,5,-0.8377581238746643,0.0,0.9522463083267212,0.018832210451364517,0.09121913462877274
cifar10,reconstruction,relative_2d_table,477,0,3,6,0.8377581238746643,0.0,0.9522463083267212,0.018832210451364517,-0.09121913462877274
cifar10,reconstruction,relative_2d_table,477,0,3,7,0.0,-0.41887906193733215,0.6538515090942383,0.012930970638990402,-3.0176010131835938
cifar10,reconstruction,relative_2d_table,477,0,3,8,0.0,0.41887906193733215,0.6538515090942383,0.012930970638990402,3.0176010131835938
cifar10,reconstruction,relative_2d_table,477,0,4,1,0.41887906193733215,0.0,16.488502502441406,0.27972257137298584,-2.969069242477417
cifar10,reconstruction,relative_2d_table,477,0,4,2,-0.41887906193733215,0.0,16.488502502441406,0.27972257137298584,2.969069242477417
cifar10,reconstruction,relative_2d_table,477,0,4,3,0.8377581238746643,0.0,3.5495645999908447,0.06021731719374657,0.255161851644516
cifar10,reconstruction,relative_2d_table,477,0,4,4,-0.8377581238746643,0.0,3.5495645999908447,0.06021731719374657,-0.255161851644516
cifar10,reconstruction,relative_2d_table,477,0,4,5,0.0,0.41887906193733215,2.0792295932769775,0.03527351841330528,-2.8355631828308105
cifar10,reconstruction,relative_2d_table,477,0,4,6,0.0,-0.41887906193733215,2.0792295932769775,0.03527351841330528,2.8355631828308105
cifar10,reconstruction,relative_2d_table,477,0,4,7,1.2566372156143188,0.0,1.5635432004928589,0.026525048539042473,-2.4049339294433594
cifar10,reconstruction,relative_2d_table,477,0,4,8,-1.2566372156143188,0.0,1.5635432004928589,0.026525048539042473,2.4049339294433594
cifar10,reconstruction,relative_2d_table,477,0,5,1,-0.41887906193733215,0.0,21.796106338500977,0.3626854419708252,3.002065420150757
cifar10,reconstruction,relative_2d_table,477,0,5,2,0.41887906193733215,0.0,21.796106338500977,0.3626854419708252,-3.002065420150757
cifar10,reconstruction,relative_2d_table,477,0,5,3,0.0,0.41887906193733215,1.488848328590393,0.02477431483566761,-3.0462632179260254
cifar10,reconstruction,relative_2d_table,477,0,5,4,0.0,-0.41887906193733215,1.488848328590393,0.02477431483566761,3.0462632179260254
cifar10,reconstruction,relative_2d_table,477,0,5,5,1.2566372156143188,0.0,1.340922236442566,0.022312836721539497,-2.5081520080566406
cifar10,reconstruction,relative_2d_table,477,0,5,6,-1.2566372156143188,0.0,1.340922236442566,0.022312836721539497,2.5081520080566406
cifar10,reconstruction,relative_2d_table,477,0,5,7,0.8377581238746643,0.0,0.6840036511421204,0.011381764896214008,0.8982083797454834
cifar10,reconstruction,relative_2d_table,477,0,5,8,-0.8377581238746643,0.0,0.6840036511421204,0.011381764896214008,-0.8982083797454834
cifar10,reconstruction,relative_2d_table,477,0,6,1,0.41887906193733215,0.0,31.816160202026367,0.3525792360305786,-2.9231197834014893
cifar10,reconstruction,relative_2d_table,477,0,6,2,-0.41887906193733215,0.0,31.816160202026367,0.3525792360305786,2.9231197834014893
cifar10,reconstruction,relative_2d_table,477,0,6,3,-1.2566372156143188,0.0,1.6508588790893555,0.018294431269168854,2.5884437561035156
cifar10,reconstruction,relative_2d_table,477,0,6,4,1.2566372156143188,0.0,1.6508588790893555,0.018294431269168854,-2.5884437561035156
cifar10,reconstruction,relative_2d_table,477,0,6,5,-0.41887906193733215,-0.41887906193733215,1.4608814716339111,0.016189146786928177,2.8746981620788574
cifar10,reconstruction,relative_2d_table,477,0,6,6,0.41887906193733215,0.41887906193733215,1.4608814716339111,0.016189146786928177,-2.8746981620788574
cifar10,reconstruction,relative_2d_table,477,0,6,7,-0.41887906193733215,0.41887906193733215,1.3982114791870117,0.015494652092456818,-2.9807636737823486
cifar10,reconstruction,relative_2d_table,477,0,6,8,0.41887906193733215,-0.41887906193733215,1.3982114791870117,0.015494652092456818,2.9807636737823486
cifar10,reconstruction,relative_2d_table,477,0,7,1,-0.41887906193733215,0.0,30.485931396484375,0.3073824942111969,3.020522356033325
cifar10,reconstruction,relative_2d_table,477,0,7,2,0.41887906193733215,0.0,30.485931396484375,0.3073824942111969,-3.020522356033325
cifar10,reconstruction,relative_2d_table,477,0,7,3,0.0,0.41887906193733215,6.322719573974609,0.0637504979968071,-2.928011417388916
