dataset,task,basis,seed,layer,head,gauge,boundary,bias_mean,bias_std,bias_norm,E_xx,E_yy,E_xy,E_lap,mixed_ratio,E_axial,E_obl,obl_ratio,dc_mass_ratio,spectral_entropy,topk_spectral_mass,topk_dct_mass,diagonal_atom_ratio,low_radial_mass,mid_radial_mass,high_radial_mass,even_spectral_mass,odd_spectral_mass,complex_pair_consistency
cifar10,reconstruction,relative_2d_table,477,0,0,raw,interior_only,-0.026398785412311554,0.032365716993808746,0.6264966726303101,0.17557582259178162,0.1169193908572197,0.005615220870822668,0.403176873922348,0.018836041912436485,0.3494740128517151,0.043024078011512756,0.10961604118347168,1.3130485366802825e-14,0.5783307552337646,0.6400376558303833,0.7323510050773621,0.18254023790359497,0.7357513308525085,0.16833780705928802,0.09591098129749298,0.8060767650604248,0.193923220038414,0.03038620948791504
cifar10,reconstruction,relative_2d_table,477,0,0,raw,reflect_padding,-0.026398785412311554,0.032365716993808746,0.6264966726303101,0.25221890211105347,0.29473552107810974,0.005615221336483955,0.775779128074646,0.010162015445530415,0.3494740128517151,0.043024078011512756,0.10961604118347168,1.3130485366802825e-14,0.5783307552337646,0.6400376558303833,0.7323510050773621,0.18254023790359497,0.7357513308525085,0.16833780705928802,0.09591098129749298,0.8060767650604248,0.193923220038414,0.03038620948791504
cifar10,reconstruction,relative_2d_table,477,0,0,centered,interior_only,-4.006756704200143e-09,0.032365716993808746,0.4854857623577118,0.175575852394104,0.11691940575838089,0.005615221336483955,0.4031769037246704,0.018836041912436485,0.19267234206199646,0.043024078011512756,0.18254022300243378,6.699227254970604e-17,0.5783307552337646,0.6400375962257385,0.7323510050773621,0.18254022300243378,0.7357512712478638,0.16833777725696564,0.09591098874807358,0.8060767650604248,0.1939232051372528,0.03038620948791504
cifar10,reconstruction,relative_2d_table,477,0,0,centered,reflect_padding,-4.006756704200143e-09,0.032365716993808746,0.4854857623577118,0.25221893191337585,0.29473555088043213,0.005615220870822668,0.7757791876792908,0.01016201265156269,0.19267234206199646,0.043024078011512756,0.18254022300243378,6.699227254970604e-17,0.5783307552337646,0.6400375962257385,0.7323510050773621,0.18254022300243378,0.7357512712478638,0.16833777725696564,0.09591098874807358,0.8060767650604248,0.1939232051372528,0.03038620948791504
cifar10,reconstruction,relative_2d_table,477,0,0,normalized,interior_only,-8.278423280216884e-09,0.06666666269302368,0.9999999403953552,0.7449236512184143,0.49605923891067505,0.02382395602762699,1.7105770111083984,0.018836041912436485,0.817459762096405,0.18254023790359497,0.18254023790359497,0.0,0.5783307552337646,0.6400376558303833,0.7323509454727173,0.18254023790359497,0.7357512712478638,0.16833777725696564,0.09591098874807358,0.8060767650604248,0.1939232051372528,0.030386149883270264
cifar10,reconstruction,relative_2d_table,477,0,0,normalized,reflect_padding,-8.278423280216884e-09,0.06666666269302368,0.9999999403953552,1.0701007843017578,1.2504881620407104,0.02382395602762699,3.291433811187744,0.01016201265156269,0.817459762096405,0.18254023790359497,0.18254023790359497,0.0,0.5783307552337646,0.6400376558303833,0.7323509454727173,0.18254023790359497,0.7357512712478638,0.16833777725696564,0.09591098874807358,0.8060767650604248,0.1939232051372528,0.030386149883270264
cifar10,reconstruction,relative_2d_table,477,0,1,raw,interior_only,-0.029148444533348083,0.03321094438433647,0.6628232598304749,0.16186785697937012,0.11507773399353027,0.00584059813991189,0.3598921298980713,0.02065376006066799,0.39604371786117554,0.04329097270965576,0.09853757172822952,6.362572686595402e-17,0.5681592226028442,0.6450230479240417,0.7181354761123657,0.17444254457950592,0.7547873854637146,0.15495438873767853,0.09025827050209045,0.8455165028572083,0.15448351204395294,0.06967240571975708
cifar10,reconstruction,relative_2d_table,477,0,1,raw,reflect_padding,-0.029148444533348083,0.03321094438433647,0.6628232598304749,0.19988226890563965,0.30668848752975464,0.00584059813991189,0.6969699859619141,0.011398260481655598,0.39604371786117554,0.04329097270965576,0.09853757172822952,6.362572686595402e-17,0.5681592226028442,0.6450230479240417,0.7181354761123657,0.17444254457950592,0.7547873854637146,0.15495438873767853,0.09025827050209045,0.8455165028572083,0.15448351204395294,0.06967240571975708
cifar10,reconstruction,relative_2d_table,477,0,1,centered,interior_only,-6.622738468742284e-10,0.03321094438433647,0.49816417694091797,0.16186785697937012,0.11507773399353027,0.00584059813991189,0.3598921597003937,0.02065376006066799,0.2048765867948532,0.04329097643494606,0.17444255948066711,0.0,0.5681592226028442,0.6450230479240417,0.7181354761123657,0.17444255948066711,0.7547873854637146,0.15495438873767853,0.09025827795267105,0.8455165028572083,0.15448352694511414,0.06967240571975708
cifar10,reconstruction,relative_2d_table,477,0,1,centered,reflect_padding,-6.622738468742284e-10,0.03321094438433647,0.49816417694091797,0.19988228380680084,0.30668848752975464,0.00584059813991189,0.6969699859619141,0.011398260481655598,0.2048765867948532,0.04329097643494606,0.17444255948066711,0.0,0.5681592226028442,0.6450230479240417,0.7181354761123657,0.17444255948066711,0.7547873854637146,0.15495438873767853,0.09025827795267105,0.8455165028572083,0.15448352694511414,0.06967240571975708
