dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,toric_order0,460,0,0,1,-0.8377581238746643,-0.41887906193733215,0.4669775366783142,0.24173808097839355,2.925879955291748
cifar10,classification,toric_order0,460,0,0,2,0.8377581238746643,0.41887906193733215,0.4669775366783142,0.24173808097839355,-2.925879955291748
cifar10,classification,toric_order0,460,0,0,3,-0.41887906193733215,-0.8377581238746643,0.14440330862998962,0.07475259155035019,2.3964691162109375
cifar10,classification,toric_order0,460,0,0,4,0.41887906193733215,0.8377581238746643,0.14440330862998962,0.07475259155035019,-2.3964691162109375
cifar10,classification,toric_order0,460,0,0,5,0.41887906193733215,-0.41887906193733215,0.08211109787225723,0.04250606894493103,1.8437949419021606
cifar10,classification,toric_order0,460,0,0,6,-0.41887906193733215,0.41887906193733215,0.08211109787225723,0.04250606894493103,-1.8437949419021606
cifar10,classification,toric_order0,460,0,0,7,-0.8377581238746643,0.41887906193733215,0.07242867350578308,0.037493813782930374,0.963765025138855
cifar10,classification,toric_order0,460,0,0,8,0.8377581238746643,-0.41887906193733215,0.07242867350578308,0.037493813782930374,-0.963765025138855
cifar10,classification,toric_order0,460,0,1,1,-0.8377581238746643,-0.41887906193733215,1.0805736780166626,0.26889681816101074,-2.8465945720672607
cifar10,classification,toric_order0,460,0,1,2,0.8377581238746643,0.41887906193733215,1.0805736780166626,0.26889681816101074,2.8465945720672607
cifar10,classification,toric_order0,460,0,1,3,-0.41887906193733215,0.41887906193733215,0.18281632661819458,0.04549317806959152,0.4656181037425995
cifar10,classification,toric_order0,460,0,1,4,0.41887906193733215,-0.41887906193733215,0.18281632661819458,0.04549317806959152,-0.4656181037425995
cifar10,classification,toric_order0,460,0,1,5,0.8377581238746643,-0.41887906193733215,0.1556677222251892,0.03873734548687935,2.5399627685546875
cifar10,classification,toric_order0,460,0,1,6,-0.8377581238746643,0.41887906193733215,0.1556677222251892,0.03873734548687935,-2.5399627685546875
cifar10,classification,toric_order0,460,0,1,7,-0.41887906193733215,-0.8377581238746643,0.11654510349035263,0.02900182455778122,-1.5550310611724854
cifar10,classification,toric_order0,460,0,1,8,0.41887906193733215,0.8377581238746643,0.11654510349035263,0.02900182455778122,1.5550310611724854
cifar10,classification,toric_order0,460,0,2,1,0.41887906193733215,0.8377581238746643,0.23200365900993347,0.10022377222776413,3.046686887741089
cifar10,classification,toric_order0,460,0,2,2,-0.41887906193733215,-0.8377581238746643,0.23200365900993347,0.10022377222776413,-3.046686887741089
cifar10,classification,toric_order0,460,0,2,3,0.8377581238746643,0.41887906193733215,0.21602103114128113,0.09331940114498138,-2.9178626537323
cifar10,classification,toric_order0,460,0,2,4,-0.8377581238746643,-0.41887906193733215,0.21602103114128113,0.09331940114498138,2.9178626537323
cifar10,classification,toric_order0,460,0,2,5,-0.41887906193733215,0.41887906193733215,0.1897592693567276,0.08197452872991562,-0.10545185208320618
cifar10,classification,toric_order0,460,0,2,6,0.41887906193733215,-0.41887906193733215,0.1897592693567276,0.08197452872991562,0.10545185208320618
cifar10,classification,toric_order0,460,0,2,7,-0.8377581238746643,0.41887906193733215,0.12631112337112427,0.0545654222369194,2.929619550704956
cifar10,classification,toric_order0,460,0,2,8,0.8377581238746643,-0.41887906193733215,0.12631112337112427,0.0545654222369194,-2.929619550704956
cifar10,classification,toric_order0,460,0,3,1,0.41887906193733215,0.8377581238746643,0.5333955883979797,0.32237496972084045,2.1704068183898926
cifar10,classification,toric_order0,460,0,3,2,-0.41887906193733215,-0.8377581238746643,0.5333955883979797,0.32237496972084045,-2.1704068183898926
cifar10,classification,toric_order0,460,0,3,3,0.8377581238746643,-0.41887906193733215,0.035395365208387375,0.02139233984053135,0.6528173089027405
cifar10,classification,toric_order0,460,0,3,4,-0.8377581238746643,0.41887906193733215,0.035395365208387375,0.02139233984053135,-0.6528173089027405
cifar10,classification,toric_order0,460,0,3,5,0.41887906193733215,-0.41887906193733215,0.034750256687402725,0.021002447232604027,-3.1039047241210938
cifar10,classification,toric_order0,460,0,3,6,-0.41887906193733215,0.41887906193733215,0.034750256687402725,0.021002447232604027,3.1039047241210938
cifar10,classification,toric_order0,460,0,3,7,0.41887906193733215,-0.8377581238746643,0.03389329835772514,0.02048451639711857,0.7173479199409485
cifar10,classification,toric_order0,460,0,3,8,-0.41887906193733215,0.8377581238746643,0.03389329835772514,0.02048451639711857,-0.7173479199409485
cifar10,classification,toric_order0,460,0,4,1,-0.8377581238746643,-0.41887906193733215,0.5761362910270691,0.23953871428966522,2.7311947345733643
