dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,axis_additive,543,0,0,1,0.0,0.41887906193733215,0.850060224533081,0.16060371696949005,-1.0560506582260132
cifar10,classification,axis_additive,543,0,0,2,0.0,-0.41887906193733215,0.850060224533081,0.16060371696949005,1.0560506582260132
cifar10,classification,axis_additive,543,0,0,3,0.8377581238746643,0.0,0.7955452799797058,0.15030409395694733,0.1791045218706131
cifar10,classification,axis_additive,543,0,0,4,-0.8377581238746643,0.0,0.7955452799797058,0.15030409395694733,-0.1791045218706131
cifar10,classification,axis_additive,543,0,0,5,0.0,-0.8377581238746643,0.642200767993927,0.12133238464593887,-2.1390154361724854
cifar10,classification,axis_additive,543,0,0,6,0.0,0.8377581238746643,0.642200767993927,0.12133238464593887,2.1390154361724854
cifar10,classification,axis_additive,543,0,0,7,0.0,1.2566372156143188,0.1331186145544052,0.025150388479232788,2.291057586669922
cifar10,classification,axis_additive,543,0,0,8,0.0,-1.2566372156143188,0.1331186145544052,0.025150388479232788,-2.291057586669922
cifar10,classification,axis_additive,543,0,1,1,0.0,0.41887906193733215,0.1543959081172943,0.17584270238876343,-1.6222867965698242
cifar10,classification,axis_additive,543,0,1,2,0.0,-0.41887906193733215,0.1543959081172943,0.17584270238876343,1.6222867965698242
cifar10,classification,axis_additive,543,0,1,3,0.0,0.8377581238746643,0.11894646286964417,0.13546906411647797,1.862882375717163
cifar10,classification,axis_additive,543,0,1,4,0.0,-0.8377581238746643,0.11894646286964417,0.13546906411647797,-1.862882375717163
cifar10,classification,axis_additive,543,0,1,5,0.8377581238746643,0.0,0.10194974392652512,0.11611136049032211,2.202967405319214
cifar10,classification,axis_additive,543,0,1,6,-0.8377581238746643,0.0,0.10194974392652512,0.11611136049032211,-2.202967405319214
cifar10,classification,axis_additive,543,0,1,7,0.0,-1.2566372156143188,0.024751797318458557,0.028190016746520996,-2.12115478515625
cifar10,classification,axis_additive,543,0,1,8,0.0,1.2566372156143188,0.024751797318458557,0.028190016746520996,2.12115478515625
cifar10,classification,axis_additive,543,0,2,1,0.8377581238746643,0.0,2.587069511413574,0.4025467038154602,0.4328547418117523
cifar10,classification,axis_additive,543,0,2,2,-0.8377581238746643,0.0,2.587069511413574,0.4025467038154602,-0.4328547418117523
