dataset,task,basis,seed,layer,head,gauge,boundary,bias_mean,bias_std,bias_norm,E_xx,E_yy,E_xy,E_lap,mixed_ratio,E_axial,E_obl,obl_ratio,dc_mass_ratio,spectral_entropy,topk_spectral_mass,topk_dct_mass,diagonal_atom_ratio,low_radial_mass,mid_radial_mass,high_radial_mass,even_spectral_mass,odd_spectral_mass,complex_pair_consistency
cifar10,classification,toric_order0,660,0,0,raw,interior_only,0.0006375708617269993,0.0021580569446086884,0.03375402092933655,6.733630289090797e-05,0.00044395739678293467,5.99336126470007e-05,0.0005984202143736184,0.10492076724767685,0.0001301021984545514,0.0010092316661030054,0.8858084678649902,1.0139767222365695e-16,0.3687252104282379,0.8687943816184998,0.665061354637146,0.963124692440033,0.9266961216926575,0.06002001091837883,0.013283760286867619,0.7906872034072876,0.20931287109851837,-0.07077431678771973
cifar10,classification,toric_order0,660,0,0,raw,reflect_padding,0.0006375708617269993,0.0021580569446086884,0.03375402092933655,0.0001885588571894914,0.000830440316349268,5.99336126470007e-05,0.0012271140003576875,0.055548977106809616,0.0001301021984545514,0.0010092316661030054,0.8858084678649902,1.0139767222365695e-16,0.3687252104282379,0.8687943816184998,0.665061354637146,0.963124692440033,0.9266961216926575,0.06002001091837883,0.013283760286867619,0.7906872034072876,0.20931287109851837,-0.07077431678771973
cifar10,classification,toric_order0,660,0,0,centered,interior_only,1.422853935367785e-11,0.0021580569446086884,0.032370854169130325,6.733630289090797e-05,0.0004439573676791042,5.993360900902189e-05,0.0005984202143736184,0.10492077469825745,3.864043901558034e-05,0.0010092316661030054,0.9631248116493225,1.0139767222365695e-16,0.3687252104282379,0.8687943816184998,0.665061354637146,0.963124692440033,0.9266961216926575,0.06002001091837883,0.013283760286867619,0.7906872034072876,0.20931287109851837,-0.07077431678771973
cifar10,classification,toric_order0,660,0,0,centered,reflect_padding,1.422853935367785e-11,0.0021580569446086884,0.032370854169130325,0.0001885588571894914,0.000830440316349268,5.99336126470007e-05,0.0012271141167730093,0.055548977106809616,3.864043901558034e-05,0.0010092316661030054,0.9631248116493225,1.0139767222365695e-16,0.3687252104282379,0.8687943816184998,0.665061354637146,0.963124692440033,0.9266961216926575,0.06002001091837883,0.013283760286867619,0.7906872034072876,0.20931287109851837,-0.07077431678771973
cifar10,classification,toric_order0,660,0,0,normalized,interior_only,6.871090918458833e-10,0.06666667014360428,1.0,0.06426003575325012,0.42367514967918396,0.05719554051756859,0.571081280708313,0.10492078214883804,0.036875151097774506,0.9631248116493225,0.9631248116493225,1.2089094105591015e-17,0.36872515082359314,0.8687944412231445,0.665061354637146,0.9631248116493225,0.9266961812973022,0.06002001836895943,0.01328375842422247,0.7906871438026428,0.20931285619735718,-0.07077443599700928
cifar10,classification,toric_order0,660,0,0,normalized,reflect_padding,6.871090918458833e-10,0.06666667014360428,1.0,0.17994453012943268,0.7925015687942505,0.05719554051756859,1.171053171157837,0.055548977106809616,0.036875151097774506,0.9631248116493225,0.9631248116493225,1.2089094105591015e-17,0.36872515082359314,0.8687944412231445,0.665061354637146,0.9631248116493225,0.9266961812973022,0.06002001836895943,0.01328375842422247,0.7906871438026428,0.20931285619735718,-0.07077443599700928
cifar10,classification,toric_order0,660,0,1,raw,interior_only,-0.0004942151717841625,0.007622247561812401,0.11457379162311554,0.002058470156043768,0.002528404351323843,0.0008475431823171675,0.005866236984729767,0.1559584140777588,0.0002688499807845801,0.012858306057751179,0.9795197248458862,4.607751699583762e-17,0.4879301190376282,0.7436728477478027,0.6534727811813354,0.9836375713348389,0.8981375098228455,0.07801571488380432,0.02384665422141552,0.6695362329483032,0.3304637372493744,-0.09113991260528564
cifar10,classification,toric_order0,660,0,1,raw,reflect_padding,-0.0004942151717841625,0.007622247561812401,0.11457379162311554,0.002856346545740962,0.005927322898060083,0.0008475431823171675,0.01158868707716465,0.08799963444471359,0.0002688499807845801,0.012858306057751179,0.9795197248458862,4.607751699583762e-17,0.4879301190376282,0.7436728477478027,0.6534727811813354,0.9836375713348389,0.8981375098228455,0.07801571488380432,0.02384665422141552,0.6695362329483032,0.3304637372493744,-0.09113991260528564
cifar10,classification,toric_order0,660,0,1,centered,interior_only,-9.934107703113426e-11,0.007622248027473688,0.11433371156454086,0.002058470156043768,0.0025284045841544867,0.0008475431823171675,0.005866236053407192,0.1559584140777588,0.00021389404719229788,0.012858306057751179,0.9836376309394836,2.130624359417752e-17,0.4879301190376282,0.7436728477478027,0.6534727811813354,0.9836375713348389,0.8981375098228455,0.07801570743322372,0.02384665422141552,0.6695362329483032,0.3304637372493744,-0.09113991260528564
cifar10,classification,toric_order0,660,0,1,centered,reflect_padding,-9.934107703113426e-11,0.007622248027473688,0.11433371156454086,0.002856346545740962,0.005927322898060083,0.0008475431823171675,0.01158868707716465,0.08799963444471359,0.00021389404719229788,0.012858306057751179,0.9836376309394836,2.130624359417752e-17,0.4879301190376282,0.7436728477478027,0.6534727811813354,0.9836375713348389,0.8981375098228455,0.07801570743322372,0.02384665422141552,0.6695362329483032,0.3304637372493744,-0.09113991260528564
