target_family,target,model,noise,n,r2_vis_clean_mean,r2_vis_clean_std,r2_vis_clean_min,r2_vis_clean_max,r2_full_mean,r2_full_std,r2_full_min,r2_full_max,r2_ext_mean,r2_ext_std,r2_ext_min,r2_ext_max,heldout_rms_mean,heldout_rms_std,heldout_rms_min,heldout_rms_max,ext_outer_rms_mean,ext_outer_rms_std,ext_outer_rms_min,ext_outer_rms_max,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max
J1,j1_time_envelope,toric_j0_single,0.01,24,0.00015031646686290237,0.00027496235612554953,-1.6816730363800048e-06,0.0011857677781779152,-7.893255031061568e-05,0.00017136459407329278,-0.0006317309809389382,0.00012024043712621779,-3.414459615465789e-05,5.785224026467171e-05,-0.00023764427441097524,2.1719410906007042e-05,0.7695474949282769,0.005799736030915802,0.7589903744309863,0.7847463029664895,1.0551027099140364,0.004075486548351023,1.046116665951543,1.0639336028724005,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,0.07749534036120444,0.07531735790976221,0.0021804904911090005,0.2899273504412332,2.999307049546392,0.0012970377819511135,2.9950864678829436,2.9999999413447274
J2,j2_directional_packet,axis_j0,0.0,24,0.10994719719650593,0.09508294197210387,0.0023313003722001957,0.3591382113347107,-0.02323147600147282,0.06371200666498816,-0.14361048604406879,0.13326664112562547,-0.014067664670260377,0.03039571748772092,-0.10806999950554519,0.03438086575483845,1.065476776858752,0.04806366555525731,0.9738293260794668,1.1602378127843096,1.9692094269145282,0.11715287828539611,1.7626865924296544,2.2311709913593245,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.296737602131186,1.1371684081034263,0.3391552051907525,4.6464869478788,4.918053451083773,0.1541829461796229,4.395221608658295,4.9966578387669625
J2,j2_directional_packet,axis_j0,0.01,24,0.10994601801949423,0.09508282195250682,0.0023310077821313557,0.3591372923432061,-0.0232298147078214,0.06365640389316217,-0.14359660615888603,0.13328451667293895,-0.014057836721838635,0.030392741329675038,-0.10802068161346967,0.03439908421538862,1.0654784135177426,0.04806968444703805,0.973818411224662,1.1602196847397581,1.9691990957640921,0.11717425858956323,1.7627190298418973,2.231399340837816,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.2964622996743573,1.1358867811192215,0.3379341987983191,4.648369889131628,4.918053451083773,0.1541829461796229,4.395221608658295,4.9966578387669625
J2,j2_directional_packet,coord_shuffle_full_j2,0.0,24,0.017614436889251864,0.013620591414999515,0.002114361982201274,0.05297690688384782,-0.0008006706773311251,0.008934787841001086,-0.011594997649536198,0.03406747761442919,-0.0020918289941237226,0.004277069391920864,-0.014660187326618779,0.007711530739808126,1.0483625203350615,0.04567915746546805,0.9801825501034587,1.1206701527578944,1.9600288263640655,0.10709935309744506,1.797431718009346,2.162350566650616,3.826247819288817,0.2341064426553743,3.6410661552640167,4.644206429636391,1.2685564069372102,0.5408058878933474,0.3560594621654598,2.94692092301633,12.150485298099076,0.06378503414318042,11.90584515507089,12.204212506166801
J2,j2_directional_packet,coord_shuffle_full_j2,0.01,24,0.017611134710978523,0.013620728343702567,0.0021109959413518897,0.052975656658749704,-0.0007932406854640889,0.008938443181857512,-0.011497189065128754,0.03409901315058972,-0.0020977848658644133,0.00427545039321291,-0.014648722806062331,0.007687214551931332,1.0483578138991783,0.04567480528033332,0.9802109309918555,1.120655270253647,1.9600375693580248,0.10709929100673057,1.7974261443884425,2.162372144229706,3.826247819288817,0.2341064426553743,3.6410661552640167,4.644206429636391,1.2671327670977297,0.5412804232785081,0.3581549084619429,2.954233481948209,12.150485298099076,0.06378503414318042,11.90584515507089,12.204212506166801
J2,j2_directional_packet,dct_matched13,0.0,24,0.8955771339724822,0.07329156602989187,0.7344028164206899,0.9833120239925529,-0.0011578532145184635,0.1566171353254758,-0.3282095905745124,0.2500067926858687,-0.005225606367018872,0.08345420905401807,-0.13855904341333858,0.1183905638394448,1.0928023746175544,0.08386385434526519,0.9920947768597178,1.2782394669446961,1.9615463884687443,0.11495241065562756,1.7597429244167788,2.236932370354615,1.0000000000000029,2.2662332591841974e-16,1.0000000000000024,1.0000000000000033,7.319100707183176,0.48166112414698925,6.663869153716335,8.59081130644216,13.0,2.8780270159990897e-15,12.999999999999995,13.000000000000005
J2,j2_directional_packet,dct_matched13,0.01,24,0.8955742793516084,0.07329140732085734,0.7343990819489703,0.9833085311177499,-0.0011534002101178202,0.15655648493872693,-0.3280965141694516,0.2500065088017297,-0.005220035232539009,0.08342799925050098,-0.1385298307302385,0.11839648533526703,1.092803200781909,0.08384531853813669,0.9920948563043755,1.2782210241357077,1.9615430909970772,0.11497573028301816,1.759865105916725,2.236904377449126,1.0000000000000029,2.2662332591841974e-16,1.0000000000000024,1.0000000000000033,7.319124497206677,0.4814838795316805,6.665518188553492,8.591939176155517,13.0,2.8780270159990897e-15,12.999999999999995,13.000000000000005
J2,j2_directional_packet,directional_j2_one,0.0,24,0.9999999999979895,2.071838461767539e-13,0.9999999999977145,0.9999999999982893,0.9999999999973775,4.054444392044213e-13,0.999999999996822,0.9999999999979902,0.9999999999968588,5.505539938762206e-13,0.9999999999961147,0.9999999999976376,1.7059303196761744e-06,7.74673562982297e-08,1.4982691414017574e-06,1.8609797660726398e-06,3.503970502367008e-06,1.4734461849913925e-07,3.279554713569039e-06,3.8106706446424974e-06,2.444531912019944,0.1720781869384127,2.2040949692818734,2.693447733894166,7.744754383116994,0.4521792269568897,7.024231712233411,8.67191476598358,6.658467682586996,0.04710279090602601,6.595129884348474,6.725657006566724
J2,j2_directional_packet,directional_j2_one,0.01,24,0.999998678928186,6.794516558924309e-07,0.9999970679249521,0.999999846805374,0.9999991658367255,5.181504139003775e-07,0.9999976764038214,0.999999891890121,0.9999991923812742,5.575547120223818e-07,0.9999978703665373,0.9999999106988284,0.0008675215554555109,0.0003203161400237865,0.0003528454492190574,0.0016654535131331231,0.0016154999697126418,0.000643877570800958,0.0005763829172800892,0.002986439159421649,2.444531912019944,0.1720781869384127,2.2040949692818734,2.693447733894166,7.744476307024766,0.45193558112518206,7.028701830485777,8.671848341884553,6.658467682586996,0.04710279090602601,6.595129884348474,6.725657006566724
J2,j2_directional_packet,full_j1,0.0,24,0.49752418148377536,0.0526134436463628,0.4155217551940803,0.5625010818608109,0.3512609810026148,0.0339660330355376,0.2993601557583381,0.39461960224539305,0.22636681753796292,0.023672345037039338,0.18620046434391246,0.25625798651831355,0.854183863418471,0.05818465067809837,0.7707827497213232,0.9447093411920147,1.7546351844479622,0.11845510459176027,1.5839837113798783,1.9800823764718478,1.1047019909710634,0.07881905257847299,1.0185137222269507,1.3195836762339734,5.4357845699946346,0.10888544489478885,5.2055091914520455,5.648680889097429,6.996123430106962,0.004860360059426535,6.980292171127124,6.999910547963242
