case_idx,target,target_family,model,noise,num_features,selected_ridge,condition_number,effective_rank,coeff_norm,r2_vis_clean,r2_vis_train,r2_full,r2_ext,heldout_rms,ext_outer_rms,ext_outer_pred_rms,max_abs_ext_pred,omega_t,omega_f,dir_t,dir_f
10,mix_j0_j1_j2,mixture,dct_matched13,0.0,13,1e-06,1.000000000000003,12.999999999999995,7.218120730715037,0.9795165101682881,0.9795165101682881,-0.2714401506772042,-0.3806827273696831,0.6164467644004343,0.6798532864002452,0.3423114556635349,0.646311448577692,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,coord_shuffle_full_j2,0.0,13,1e-06,3.7002270555407684,12.158476211486464,1.7319711328891287,0.02314664100301911,0.02314664100301911,-0.049490852469246116,-0.041349206578986664,0.460318449975575,0.5735340445015097,0.055112678375214164,0.199552107605853,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,axis_j0,0.01,5,1e-06,1.3553469480298306,4.977280268546204,2.262379283441712,0.09109173584152985,0.09140478736233049,-0.043842160579511624,-0.11165059576699243,0.4662606403950713,0.6064345407557276,0.11208015681284311,0.22599213229780257,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,toric_j0_single,0.01,3,1e-06,1.007376097127327,2.9999864980881585,6.486238894311707,0.7917395808008896,0.7912924106789305,0.6142548735196371,0.44592874633446256,0.30638096327655295,0.4609979270961659,0.3156281945335896,0.4622001281602083,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,toric_j0_generic_matched13,0.01,13,1e-06,1.2031741084560474,12.97924510649851,3.668338434262952,0.2404433352916674,0.2399157429040838,-0.12457664006403535,-0.25167824514173964,0.5074461751977516,0.652004801586395,0.1784761279408537,0.35697846812751444,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,toric_j0_cluster_matched13,0.01,13,1e-06,30.914216144251675,8.287122299140506,7.299136856328515,0.9972328138508156,0.9970972708358118,0.972987859325614,0.8648380138709937,0.08846529763725508,0.2577076302443651,0.3863064304479277,0.6917603520393641,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,full_j1,0.01,7,1e-06,1.1724183564280148,6.9931799122749,7.251940691503081,0.9793530022750271,0.9795507843897382,0.9216785616654738,0.8279933439671272,0.14612775595229088,0.27381151725614816,0.49425189194152624,0.8542173702169849,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,full_j2,0.01,13,1e-06,3.699648343332712,12.183998578443056,7.3403234793423495,0.9999959465424034,0.999894541877041,0.9999867877047429,0.9999712289718495,0.0018819348819557392,0.0035378243390674444,0.5637260669434829,1.3668288348552775,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,directional_j2_one,0.01,7,1e-06,2.346255739237937,6.685846891273373,6.548778193328269,0.9541741898024474,0.9543857523842444,0.8942674140141144,0.8102156211866904,0.16408287159048512,0.28022545228588447,0.6257237356442433,1.5168944562405349,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,dct_matched13,0.01,13,1e-06,1.000000000000003,12.999999999999995,7.215890950278124,0.9795121561130851,0.9792882901173485,-0.27083523639245954,-0.38012169537628315,0.6162988904281657,0.6797292477890041,0.3421930464647829,0.6462424027064548,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
10,mix_j0_j1_j2,mixture,coord_shuffle_full_j2,0.01,13,1e-06,3.7002270555407684,12.158476211486464,1.7188997448207217,0.023141765198790964,0.022966888362663695,-0.049133728892508,-0.04105981904448708,0.46020127306959746,0.5734667457618615,0.054820409794041285,0.19845391456775346,-0.37922136848079335,0.39,-0.901807716704767,-0.43213752682651246
