target_family,model,noise,n,r2_vis_clean_mean,r2_vis_clean_std,r2_vis_clean_min,r2_vis_clean_max,r2_full_mean,r2_full_std,r2_full_min,r2_full_max,r2_ext_mean,r2_ext_std,r2_ext_min,r2_ext_max,heldout_rms_mean,heldout_rms_std,heldout_rms_min,heldout_rms_max,ext_outer_rms_mean,ext_outer_rms_std,ext_outer_rms_min,ext_outer_rms_max,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max
J0,full_j2,0.0,24,0.9999999999964277,1.2022046830973177e-13,0.9999999999960083,0.9999999999965646,0.9999999999830066,2.7575213166346676e-12,0.9999999999723801,0.9999999999857843,0.9999999999214327,1.1449482198768173e-11,0.9999999998797051,0.999999999932396,3.7560134572881315e-06,3.100937262351676e-07,3.409907797648599e-06,4.901917313993027e-06,8.948706694920786e-06,6.070433827891158e-07,8.320773767957603e-06,1.1027840385347337e-05,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,14.567134089649144,0.049335302975886675,14.431170952330746,14.631835116378895
J0,full_j2,0.01,24,0.999997384582264,8.748743434873107e-07,0.9999955681798419,0.9999990501586885,0.9999908740693343,3.3393092096906984e-06,0.9999851871191706,0.9999950041043437,0.9999717855082987,1.1685907559936664e-05,0.9999511241974052,0.9999875355492621,0.0026562643377591733,0.0005232328790971998,0.0019457866493483016,0.0035349545499083423,0.005058414736390022,0.0011302497414606423,0.0033016324366945274,0.0068689360221046184,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,14.564503971350055,0.047633493627269395,14.429722341318579,14.626334941222625
J0,toric_j0_cluster_matched13,0.0,24,0.9999999999999861,9.728979237317312e-16,0.9999999999999828,0.9999999999999871,0.9999999999998929,1.6610593165833256e-14,0.9999999999998316,0.9999999999999126,0.999999999999616,5.3816627276246126e-14,0.9999999999994388,0.9999999999996784,3.0441751954973685e-07,2.3278636687483845e-08,2.7395593995683127e-07,3.865919279392935e-07,6.127874415232466e-07,4.080247984288849e-08,5.62823239877845e-07,7.353860202227016e-07,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,14.567165701007553,0.04933534614385754,14.431203115412016,14.631866725496025
J0,toric_j0_cluster_matched13,0.01,24,0.9999973764145716,8.950644493455099e-07,0.9999954909883837,0.9999991411156363,0.999992093335643,2.792550197180036e-06,0.9999875476791795,0.9999963318715993,0.9999795840987286,8.084587466252003e-06,0.9999659728935782,0.999991937836018,0.002444396729131451,0.0004739294349672131,0.001740757768444844,0.0032088910534516023,0.0042050161136075155,0.000941253879502431,0.0025572711691948377,0.00560512169104008,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,14.587754939230427,0.10709809536100516,14.28999469430334,14.744570558728014
J0,toric_j0_generic_matched13,0.0,24,0.2153907489928184,0.29860027575292564,0.0009728362825305314,0.8755059124373124,0.06840617993041552,0.23669471516970622,-0.17968441663806844,0.7312277700637833,-0.025152707663627802,0.18834608009385898,-0.3870057109999845,0.5515464689831978,0.7219959423545818,0.0885391440042533,0.44497606641731197,0.877369084481147,0.7542028974991228,0.08126323871247378,0.5876543888245059,0.9358107439638762,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,5.326879216677546,4.259566845619947,0.5509779453716372,13.646815051355707
J0,toric_j0_generic_matched13,0.01,24,0.21538768802286645,0.29860032609065623,0.0009699175184014752,0.8755037958150855,0.06836768550501943,0.2367029058044406,-0.17937034602724755,0.731230044304022,-0.025134986171362988,0.1883725288945467,-0.3865794214519973,0.5517085603367335,0.7220197744588736,0.08853887077497156,0.44497269479787777,0.8772031100626124,0.7541712827333189,0.0812709378314019,0.5874939039383567,0.935679972290573,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,5.3266795489811,4.257610935921688,0.553587805595244,13.640581368451743
J0,toric_j0_single,0.0,24,0.9999999999989942,1.0559552719768101e-14,0.9999999999989599,0.999999999999,0.9999999999989911,1.7289844918831363e-14,0.9999999999989313,0.999999999999,0.9999999999989919,1.4672333410050844e-14,0.9999999999989467,0.999999999999,7.121618498337502e-07,1.144149123533851e-08,7.035091467842085e-07,7.492221085433765e-07,7.097782237012872e-07,4.004273142438987e-09,7.044464129220532e-07,7.194961232613673e-07,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,14.567171369087312,0.049334613440275336,14.43121271879521,14.631871911785641
J0,toric_j0_single,0.01,24,0.9999994076157854,5.228569237757088e-07,0.9999984219307521,0.9999999948603905,0.9999994087349308,5.191506979890061e-07,0.9999984553226787,0.999999995187568,0.9999994123830982,5.147274009476126e-07,0.9999984556133332,0.9999999950809516,0.0004889062311477242,0.00023700641397004935,4.8011346249793145e-05,0.0008720564665886323,0.0004861011527737996,0.00023515116376649414,5.044743315584665e-05,0.0008779628811979773,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,14.566665364834975,0.05019333660726677,14.42976009356612,14.625934607304837
J1,axis_j0,0.0,72,0.1137251045038724,0.15876261740430656,4.1431933699875856e-05,0.5689339866263191,-0.00021778849895563723,0.13718166609365073,-0.19608978439771163,0.47015332909773,-0.02318721377688295,0.11268345965110473,-0.28813070313231925,0.3582938281969922,0.77462541560275,0.06222697443226732,0.5658479698759175,0.881375368156091,1.0665301840817891,0.06813862161274034,0.8654573530031474,1.2614717783261082,1.9338766028628993,1.7000170973022286,1.1225729310589865,8.409607441689182,2.3296881452989058,1.8729564219067978,0.057463224411159676,6.774121628051787
J1,axis_j0,0.01,72,0.11372395962663671,0.15876273863580145,4.096692721911044e-05,0.5689328817597938,-0.0002237641947245079,0.13716079239861173,-0.19552409087986433,0.47008607521887136,-0.023190106208238193,0.1126713326456654,-0.28800380768939493,0.35825684663013746,0.7746291882234376,0.062217814658839875,0.565924281522952,0.8812167683665485,1.0665308433392813,0.06813776989199836,0.8654815172423496,1.2614422737494648,1.9338766028628993,1.7000170973022286,1.1225729310589865,8.409607441689182,2.3296283223353473,1.8727285751699403,0.05504617086225341,6.770567937565396
J1,coord_shuffle_full_j2,0.0,72,0.014726439488576036,0.02023122893338678,0.0011155262192799054,0.11759165077645017,-0.004024857041140772,0.014111994996820507,-0.05564872897096573,0.05377905286550122,-0.004155399564913287,0.0160098095859577,-0.0911796432455163,0.03662869864719509,0.7692862332983529,0.010403515502392314,0.7530538799739133,0.8078032149745464,1.0528404980679198,0.01235794075746297,1.02546034557482,1.1120585034398889,3.8262478192888176,0.2341064426553743,3.6410661552640167,4.644206429636391,1.3361875152983351,0.8226127707959099,0.42200966147543745,4.957813994814415
J1,coord_shuffle_full_j2,0.01,72,0.014723577796130951,0.020231084264452748,0.0011129925535890983,0.11758714439423734,-0.0040214797692589115,0.014104999635331433,-0.05558054902721188,0.053868915407289,-0.004153998315221423,0.01600468474399512,-0.09111965176480274,0.03668424800598358,0.7692843893162077,0.010401829036623525,0.7530287119823751,0.8078086218111061,1.0528402563556531,0.01235605155377743,1.0254468702092736,1.112030395677548,3.8262478192888176,0.2341064426553743,3.6410661552640167,4.644206429636391,1.3374178297392285,0.8216610145056027,0.4190068689118757,4.95429343782541
J1,dct_matched13,0.0,72,0.9435286739439539,0.04148751096483638,0.8415498278019191,0.9929886340984431,-0.07554616464747904,0.25227071719543126,-0.5562871099967881,0.6323505685177485,-0.11728223778929535,0.18039330930660952,-0.4340280932995939,0.2936652036868822,0.8813908978975094,0.11287162372759937,0.5326772606937019,1.0572916591054435,1.1174458465923038,0.08952011209176304,0.9100053054397792,1.2652813047159406,1.0000000000000027,3.95996838265572e-16,1.0000000000000024,1.0000000000000038,8.58527112850407,0.21498718488888033,8.04779220191957,8.944107492689508
J1,dct_matched13,0.01,72,0.9435256805149896,0.041487368144701636,0.8415483676908437,0.9929846622868355,-0.0755324871448194,0.2522323420447384,-0.556339576999147,0.6326976442686786,-0.11727695274344176,0.18040143277474782,-0.43414605652424054,0.2936935433295995,0.8813858589642481,0.11286711474346485,0.5324241835386767,1.0573093079117295,1.1174447856288725,0.08952462006658762,0.9101486869014734,1.265266127157926,1.0000000000000027,3.95996838265572e-16,1.0000000000000024,1.0000000000000038,8.585930721576505,0.21475779723117447,8.047798364614415,8.945131846442521
J1,directional_j2_one,0.0,72,0.6664479115405317,0.3926169962644261,0.0008773778404123078,0.999999999999,0.66531129696829,0.3940201992792693,-0.0198235040838175,0.999999999999,0.6646784786867104,0.3950398874068309,-0.042289977734450535,0.9999999999990001,0.3154179110350959,0.308613720318189,7.57900834431633e-07,0.7746328059219492,0.4338724700700118,0.42493975628200326,1.0472301903423645e-06,1.0708675587909358,2.444531912019945,0.1720781869384127,2.2040949692818734,2.693447733894166,6.63370044861879,2.8816587406792653,0.32770923417855335,8.994035074281237
J1,directional_j2_one,0.01,72,0.666446312695345,0.3926170662717185,0.0008757806477840413,0.9999997263081749,0.665305932521328,0.39402605425322773,-0.020095020680839015,0.9999997423285432,0.6646599866460597,0.3950654604576228,-0.043331807095774,0.9999998293938169,0.315753569192202,0.30827608838548254,0.0003006113256882872,0.7746169036989629,0.43448242879792437,0.42434776963320253,0.00037615437627139855,1.0715685953186436,2.444531912019945,0.1720781869384127,2.2040949692818734,2.693447733894166,6.63417849723179,2.8816412028427902,0.3226741291157218,9.002176360533113
J1,full_j1,0.0,72,0.9999999999989946,2.0214859952975183e-14,0.9999999999989049,0.999999999999048,0.9999999999989923,2.2434782151343687e-14,0.9999999999989042,0.9999999999990467,0.9999999999989926,2.154637286102979e-14,0.999999999998904,0.9999999999990465,7.690461849474889e-07,1.076296546525543e-08,7.557570911916773e-07,8.170507626652859e-07,1.0542995023106285e-06,1.2773433097903213e-08,1.0015844793059746e-06,1.0999706587143371e-06,1.1047019909710634,0.07881905257847299,1.0185137222269507,1.3195836762339734,8.845197008741586,0.11232725124747091,8.518310699393899,8.996975804332049
J1,full_j1,0.01,72,0.9999984472776805,7.771963201807218e-07,0.9999957849505995,0.999999775427048,0.999998814560061,6.426572973365565e-07,0.9999962977886451,0.9999997913999156,0.9999989457323107,6.157073718821117e-07,0.9999964897496056,0.9999998243853021,0.0007690305614724569,0.00021627795804993264,0.00034765949853886763,0.001447508486384911,0.0010013168952619177,0.00030110795632253587,0.0003992153214539474,0.0019427373672411816,1.1047019909710634,0.07881905257847299,1.0185137222269507,1.3195836762339734,8.845816771531938,0.11318763436376598,8.516057700104527,8.995024861662696
J1,full_j2,0.0,72,0.9999999999989916,2.113570023112027e-14,0.9999999999989,0.9999999999990297,0.9999999999989763,3.6272593100528773e-14,0.9999999999987843,0.9999999999990208,0.9999999999989666,4.573051329902367e-14,0.9999999999987326,0.9999999999990198,7.762799158952434e-07,1.5960621515617517e-08,7.568451974236317e-07,8.436555976351966e-07,1.0703308037417143e-06,2.5674802781845937e-08,1.0431055807293294e-06,1.1996445136679292e-06,3.6441406088227106,0.08922215591923395,3.568339482432522,4.001759683810355,8.845196981537647,0.112327259809291,8.518310608845821,8.996975781932905
J1,full_j2,0.01,72,0.999996898314511,1.1692807845835874e-06,0.9999937077192755,0.9999991299756754,0.9999944094349481,2.79567746751507e-06,0.9999868990610701,0.9999984611902889,0.999989661045675,6.068126446584308e-06,0.999972486580184,0.9999975070658852,0.001848239273427304,0.0004976416130964367,0.000944586385781037,0.002983777470068008,0.003566371325778484,0.0011099615685972427,0.0017574055755343184,0.00610387843768249,3.6441406088227106,0.08922215591923395,3.568339482432522,4.001759683810355,8.845838542615395,0.1132097086717659,8.516184825798828,8.995136118400199
J1,toric_j0_cluster_matched13,0.0,72,0.9987608418711653,0.00024450557074967577,0.9984072255007624,0.9991430882025263,0.9856540519868946,0.0029864307116688592,0.9790426615593675,0.9888625087982186,0.9405305272164048,0.011519697170209118,0.9202052375525708,0.9530641544753037,0.10167242603421017,0.009998870711987202,0.09035445887955819,0.12262444519710827,0.2982586412546237,0.027218217566175245,0.2662777136879552,0.34595043536413256,31.22794292021356,0.7728799313138041,30.42126982223977,33.71059354687439,13.24317202709003,0.6254020050309269,12.380791721004973,13.942321363026553
J1,toric_j0_cluster_matched13,0.01,72,0.9987577133431293,0.00024461254416646976,0.9984017998577361,0.9991410314946746,0.9856556336371227,0.003009127268855632,0.9786695097860497,0.9888420056438646,0.9405424347499607,0.01155927830214745,0.9196097152237577,0.9531698890456801,0.10165556146854444,0.010075447291968428,0.09011481132689184,0.12371982500591712,0.2982180390151006,0.027313464095031992,0.26596972735881463,0.34707567370871506,31.22794292021356,0.7728799313138041,30.42126982223977,33.71059354687439,13.245863932407229,0.6274450863051938,12.381872437856915,13.9636959499765
J1,toric_j0_generic_matched13,0.0,72,0.12912748322315823,0.13674568997808284,0.0009859316682789832,0.5502138249737496,-0.01047965445432766,0.15115479613241473,-0.4589687233120092,0.4238650893056076,-0.0010244142875387872,0.10990503377796114,-0.2828839741868141,0.3438821025425147,0.7807130090087351,0.07025336231634773,0.5713865084585859,0.9904697313971819,1.0470601270513542,0.06002609505521073,0.8632753995844658,1.2543946599878955,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,2.802072440444631,1.6100685846830032,0.2804775075892366,6.540213900328331
J1,toric_j0_generic_matched13,0.01,72,0.12912441484304915,0.13674578676487342,0.000983136067787882,0.5502108569841178,-0.010453240165049858,0.1510845479001779,-0.45831225306718815,0.42351457206738696,-0.0010440309625786015,0.10987436761111943,-0.28299870159070917,0.34381777330192376,0.7807032989785161,0.0702196546630655,0.5716089141594608,0.9905065520107014,1.0470827147967146,0.060018198222012466,0.8633136469873437,1.2544650300927338,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,2.8013273703224986,1.6096779407188622,0.288744843833969,6.542990941641893
J1,toric_j0_single,0.0,72,0.00014288551049839511,0.00023045483684303492,2.242948604624928e-09,0.0011865546631334434,-0.0010470885553579357,0.003439726560468266,-0.017851617113642915,0.00011726697213587656,-0.000497206241787223,0.0015443906529826678,-0.009482649003436983,6.631660433531472e-05,0.766419297306396,0.007333260761755846,0.7495097555217158,0.7897435017125926,1.0507769183061295,0.006836318360127615,1.02596786170581,1.063933589815562,1.0368784208447104,0.041601955336854984,1.0004844943516904,1.150794182867881,0.16939975133595114,0.2576988178043589,0.00041992311167525005,1.5199453489402905
J1,toric_j0_single,0.01,72,0.00014220953269656857,0.00023045370520369596,-1.6816730363800048e-06,0.0011857677781779152,-0.001047167347528924,0.003437718789016593,-0.017826842346288174,0.00012024043712621779,-0.0004977036099349133,0.0015418937534840804,-0.009417644642029988,6.473472892698506e-05,0.7664192785671368,0.007332905841540424,0.7494878000482642,0.7897433788855757,1.0507772868447605,0.0068359604199004316,1.0259677749309362,1.0639336028724005,1.0368784208447104,0.041601955336854984,1.0004844943516904,1.150794182867881,0.16999888921377307,0.2570692191431968,0.0021804904911090005,1.5142396955421091
J2,axis_j0,0.0,96,0.09264724188110414,0.10050744107559459,5.841328184263972e-05,0.3591382113347107,-0.019893442873002154,0.07075936063072759,-0.2381631878518249,0.16046454813662503,-0.012900854505129936,0.033027887497788636,-0.1478487368114667,0.04915817561598124,0.9506651403027911,0.13273619484548752,0.7119764987409549,1.1602378127843096,1.7585357313453382,0.24041903542194784,1.3242832088243683,2.2311709913593245,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,1.8853619651650693,1.2980873153959671,0.07576538259347235,4.6464869478788
J2,axis_j0,0.01,96,0.0926459444893324,0.10050755068091974,5.7373318778197735e-05,0.3591372923432061,-0.019899354562563504,0.07075718455436154,-0.2380830886520755,0.16047671404540864,-0.012901340827274526,0.03303018400653942,-0.14784829988308257,0.0491560661900835,0.9506688641696425,0.1327411442665037,0.7119415916840088,1.1602196847397581,1.7585345120531046,0.24041657257362584,1.3242741516768377,2.231399340837816,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,1.8856943803855504,1.2977769317265728,0.07050001863375115,4.648369889131628
J2,coord_shuffle_full_j2,0.0,96,0.016883942156027492,0.014025454958997154,0.001185136382386709,0.0634189320108689,-0.004651780090709796,0.017258301993688933,-0.13245358396876572,0.048507783957289496,-0.0017506048034428591,0.0037252804258775815,-0.014660187326618779,0.010796006741569109,0.9392515451516253,0.12304899738150168,0.7135164327199993,1.1206701527578944,1.7492952253977183,0.23246535047922184,1.3314631445708631,2.162350566650616,3.826247819288818,0.2341064426553743,3.6410661552640167,4.644206429636391,1.2221227144329003,0.5469955011950514,0.3076008112761691,3.0025240655067162
J2,coord_shuffle_full_j2,0.01,96,0.01688087213476584,0.01402559279458269,0.0011832538280632798,0.06341665789313466,-0.004651828177622431,0.017260349550771895,-0.13249932256198882,0.04847405161186802,-0.0017526802707232756,0.003724597416168973,-0.014648722806062331,0.01081457888706805,0.9392508229615992,0.12304496166726782,0.7135280880995927,1.120655270253647,1.7492974641650836,0.23246601079719367,1.331463429909305,2.162372144229706,3.826247819288818,0.2341064426553743,3.6410661552640167,4.644206429636391,1.2218110861629827,0.5466605808896935,0.3084622294695225,2.994661126439043
J2,dct_matched13,0.0,96,0.9137519919059128,0.0652685193960943,0.7344028164206899,0.9855382156401354,-0.04349275693415829,0.18375514187660172,-0.5352601837528377,0.4866427498639203,-0.026333722601265364,0.0773319233927611,-0.1997100016974127,0.15393907257639905,0.9954942582071636,0.14032621876376628,0.571702005873372,1.2782394669446961,1.765921683169399,0.23091578641328278,1.2594123182916148,2.236932370354615,1.0000000000000033,4.01577556656276e-16,1.0000000000000024,1.0000000000000038,6.555040430131508,0.9457374161210472,4.599301244026392,8.59081130644216
J2,dct_matched13,0.01,96,0.9137490549700052,0.06526846430993553,0.7343990819489703,0.9855374436604918,-0.04343895607747353,0.183712563372167,-0.5348464111462405,0.4871861465219761,-0.026311147742046032,0.07731183140569879,-0.19958620312475328,0.15398620277429687,0.9954701801659986,0.14032071198594306,0.5716124194014989,1.2782210241357077,1.765908424755229,0.23091046234773524,1.2594127391249113,2.236904377449126,1.0000000000000033,4.01577556656276e-16,1.0000000000000024,1.0000000000000038,6.5547026719727555,0.9455269510509987,4.603149183438373,8.591939176155517
J2,directional_j2_one,0.0,96,0.6889432390496605,0.28790875851895553,0.002179127190500396,0.9999999999982893,0.6217930916871542,0.32637312641731847,-0.014722341422809704,0.9999999999979902,0.5714892550508462,0.35821528508402956,-0.013110774778930079,0.9999999999976376,0.4389877321304829,0.31128332011904203,1.4982691414017574e-06,0.8065565387020053,0.8786353732274567,0.6280181639254475,3.279554713569039e-06,1.6618003277309246,2.444531912019944,0.1720781869384127,2.2040949692818734,2.693447733894166,5.800617240703275,1.735805551722197,0.542526709192307,8.67191476598358
J2,directional_j2_one,0.01,96,0.6889416348298304,0.2879088938299786,0.002178139424287573,0.999999846805374,0.6217653027889115,0.3263956458429771,-0.014708099138260211,0.999999891890121,0.5714500561780193,0.35824932969529705,-0.013113367578937218,0.9999999106988284,0.43922191433459457,0.3109938767652898,0.0003528454492190574,0.8063738287283682,0.879081478757981,0.6274847089543496,0.0005763829172800892,1.6619709839600048,2.444531912019944,0.1720781869384127,2.2040949692818734,2.693447733894166,5.800778745135244,1.7349502823642573,0.5452035227544625,8.671848341884553
J2,full_j1,0.0,96,0.405211599170626,0.2343632200931446,0.00010513569372372356,0.5900634181944167,0.2799763943919847,0.17056889905661013,-0.15600567310904778,0.4076364920376725,0.18208676952472844,0.1078626599790791,-0.012444215537474657,0.267546487431498,0.7871392255116274,0.05296003184140345,0.7107189180679269,0.9447093411920147,1.5901851380076069,0.15196729641611686,1.3376997410702578,1.9800823764718478,1.1047019909710631,0.07881905257847299,1.0185137222269507,1.3195836762339734,4.155578627385711,2.1531219299370696,0.07945178157672211,5.908183085055556
J2,full_j1,0.01,96,0.40520994347211864,0.2343631588930452,0.00010400810867727817,0.5900624723246222,0.2799686479882282,0.17056878660041316,-0.15612306336612525,0.4077327486589981,0.1820805311364578,0.10786364708195312,-0.012452289081263723,0.2676538199793045,0.787143625372764,0.052952600939404806,0.7107210126358782,0.9446915098612294,1.5901898188900432,0.15195746651492004,1.3377098143488575,1.9798244725953913,1.1047019909710631,0.07881905257847299,1.0185137222269507,1.3195836762339734,4.155607277134726,2.1527677691348486,0.07767638816422591,5.910893373534699
J2,full_j2,0.0,96,0.999999999998125,5.878591341502313e-13,0.9999999999964934,0.9999999999989997,0.9999999999974521,9.995635127156611e-13,0.9999999999937552,0.9999999999989995,0.9999999999969255,1.3061693617321422e-12,0.9999999999924469,0.9999999999989996,1.5131562514513567e-06,4.5235648398612847e-07,7.252645271573942e-07,2.5075291689447145e-06,3.111882167394138e-06,1.0032790299419386e-06,1.364486771933116e-06,5.020689444676192e-06,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,6.756619096160961,0.8430827162763721,4.673152017023698,7.899755926426792
J2,full_j2,0.01,96,0.9999970106635927,1.3079390480848217e-06,0.9999930574465057,0.9999991449281905,0.9999977633622645,1.1266212994835978e-06,0.9999938320002139,0.9999995120823134,0.999997793145018,1.271624738035723e-06,0.9999928976783216,0.9999995301255875,0.001327651067400154,0.0003775311977594208,0.0005980432688414399,0.0027614699549418607,0.0024853697826592376,0.0007836872006977834,0.0010427228631829286,0.0053822843516911955,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,6.755808590141302,0.8424323651926651,4.6760101198976525,7.89621355383544
J2,toric_j0_cluster_matched13,0.0,96,0.9698525807413455,0.04375775053311317,0.8702960958355828,0.9999066023601404,0.9090935251203462,0.12919387388485432,0.3774239608066441,0.9974018652705527,0.8276595882386291,0.2201285815611346,0.35631369248521005,0.9867650878776748,0.19247948771416667,0.159379744736723,0.05255689838232059,0.5887024194956818,0.5601550732148602,0.36007481541615893,0.23131132908751023,1.097551172166405,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,49.92130380230247,10.547327780276616,35.84469888918997,80.31741256945408
