basis,layer,head,teacher_init_mse,teacher_init_r2,num_features
axis_plus_toric_residual_R0_top55,0,5,0.00013781955944083948,0.8688327661737609,55
axis_plus_toric_residual_R0_top55,0,6,0.00022260093780836784,0.8056804126336831,55
axis_plus_toric_residual_R0_top55,0,7,0.00011457462690001473,0.9019440820955029,55
axis_plus_toric_residual_R0_top55,1,0,0.000148879093930823,0.7439391770933552,55
axis_plus_toric_residual_R0_top55,1,1,0.000363286188113314,0.59852704643367,55
axis_plus_toric_residual_R0_top55,1,2,0.00030505120806711646,0.7194314602156788,55
axis_plus_toric_residual_R0_top55,1,3,0.00035231493266793534,0.5681198049254993,55
axis_plus_toric_residual_R0_top55,1,4,0.0003248082204458647,0.45435467254610473,55
axis_plus_toric_residual_R0_top55,1,5,0.0003451384524250083,0.453033872782045,55
axis_plus_toric_residual_R0_top55,1,6,0.00028737218713030814,0.666437629905325,55
axis_plus_toric_residual_R0_top55,1,7,0.0004488976328263179,0.5295123852897525,55
axis_plus_toric_residual_R0_top55,2,0,0.0002938589346314234,0.7150786043726245,55
axis_plus_toric_residual_R0_top55,2,1,0.00048663048132866556,0.6430217376481187,55
axis_plus_toric_residual_R0_top55,2,2,0.0016074535317117111,0.760732833200987,55
axis_plus_toric_residual_R0_top55,2,3,0.00027291727684232973,0.8337923283950344,55
axis_plus_toric_residual_R0_top55,2,4,0.00047370845508421487,0.6030073432170711,55
axis_plus_toric_residual_R0_top55,2,5,0.00018234822599960007,0.6486977932778193,55
axis_plus_toric_residual_R0_top55,2,6,0.0004198825060249519,0.6646343207603632,55
axis_plus_toric_residual_R0_top55,2,7,5.890313572336266e-05,0.9023995934092847,55
axis_plus_toric_residual_R0_top55,3,0,0.0003729444627912552,0.815698941696501,55
axis_plus_toric_residual_R0_top55,3,1,0.0006069499035141796,0.7081349316956931,55
axis_plus_toric_residual_R0_top55,3,2,0.0006671439958736371,0.8014564065823134,55
axis_plus_toric_residual_R0_top55,3,3,0.00027780316687330475,0.6817256006682196,55
axis_plus_toric_residual_R0_top55,3,4,0.00044876296557234713,0.7971224544133508,55
axis_plus_toric_residual_R0_top55,3,5,0.00014176110957883555,0.8949562647114777,55
axis_plus_toric_residual_R0_top55,3,6,0.00015269924772562068,0.8206758837067022,55
axis_plus_toric_residual_R0_top55,3,7,0.0007997362720929336,0.7528500282259998,55
axis_plus_toric_residual_R0_top55,4,0,0.00028392157821169323,0.9012643669741742,55
axis_plus_toric_residual_R0_top55,4,1,0.001239576636538371,0.8810076093917403,55
axis_plus_toric_residual_R0_top55,4,2,0.0008046775440632533,0.7886322673730513,55
axis_plus_toric_residual_R0_top55,4,3,0.00016309131630437535,0.9094083761991936,55
axis_plus_toric_residual_R0_top55,4,4,0.0002520295333733917,0.8614155125557074,55
axis_plus_toric_residual_R0_top55,4,5,0.0006730714486412533,0.89091248973616,55
axis_plus_toric_residual_R0_top55,4,6,0.00026383944883099123,0.9158660787071544,55
axis_plus_toric_residual_R0_top55,4,7,0.000695550389030116,0.8340188850498752,55
axis_plus_toric_residual_R0_top55,5,0,0.0006927830572387554,0.7870489747434131,55
axis_plus_toric_residual_R0_top55,5,1,0.00017991410313410733,0.94138188437981,55
axis_plus_toric_residual_R0_top55,5,2,0.00044225042248995355,0.9020435975153044,55
axis_plus_toric_residual_R0_top55,5,3,0.0003787605211838274,0.9404644888075417,55
axis_plus_toric_residual_R0_top55,5,4,0.00016609640286081645,0.9325349037937407,55
axis_plus_toric_residual_R0_top55,5,5,0.0025826443088688374,0.9298350950841114,55
axis_plus_toric_residual_R0_top55,5,6,0.0005111215491469918,0.7925004819630552,55
axis_plus_toric_residual_R0_top55,5,7,0.0003214788355962516,0.8406804529322011,55
axis_plus_toric_residual_R2_top55,0,0,0.00014796918864281612,0.8529104087784004,47
axis_plus_toric_residual_R2_top55,0,1,0.00014362250178138238,0.865757382166847,47
axis_plus_toric_residual_R2_top55,0,2,0.00017805734677573686,0.8374118274614777,47
axis_plus_toric_residual_R2_top55,0,3,0.00023774807836310214,0.7541785105180621,47
axis_plus_toric_residual_R2_top55,0,4,0.0001304654909518875,0.8760410296172897,47
axis_plus_toric_residual_R2_top55,0,5,0.000149838280875212,0.8573941688435214,47
axis_plus_toric_residual_R2_top55,0,6,0.000269642180635164,0.7646157388488355,47
axis_plus_toric_residual_R2_top55,0,7,0.00012033539685476981,0.8970138667325228,47
axis_plus_toric_residual_R2_top55,1,0,0.00016343742069878492,0.7188999520824864,47
axis_plus_toric_residual_R2_top55,1,1,0.00038319116212673317,0.5765297644854341,47
axis_plus_toric_residual_R2_top55,1,2,0.00035167313528051416,0.6765512955276703,47
axis_plus_toric_residual_R2_top55,1,3,0.00041351728021637383,0.49309578707284185,47
axis_plus_toric_residual_R2_top55,1,4,0.0003553446447932126,0.403056533479896,47
axis_plus_toric_residual_R2_top55,1,5,0.0003539566594935639,0.43905901563296557,47
axis_plus_toric_residual_R2_top55,1,6,0.00032705234117191384,0.6203795671539772,47
axis_plus_toric_residual_R2_top55,1,7,0.0005583014297543184,0.4148467517625324,47
axis_plus_toric_residual_R2_top55,2,0,0.0003426920739600056,0.6677306949826409,47
axis_plus_toric_residual_R2_top55,2,1,0.0004895523832551037,0.6408783136077366,47
axis_plus_toric_residual_R2_top55,2,2,0.0017174265218832176,0.7443635103784899,47
