dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,relative_2d_table,694,0,0,1,-0.41887906193733215,0.0,77.55179595947266,0.21351706981658936,-1.8434306383132935
cifar10,classification,relative_2d_table,694,0,0,2,0.41887906193733215,0.0,77.55179595947266,0.21351706981658936,1.8434306383132935
cifar10,classification,relative_2d_table,694,0,0,3,1.2566372156143188,0.0,11.54074478149414,0.03177419677376747,2.111154556274414
cifar10,classification,relative_2d_table,694,0,0,4,-1.2566372156143188,0.0,11.54074478149414,0.03177419677376747,-2.111154556274414
cifar10,classification,relative_2d_table,694,0,0,5,-0.8377581238746643,0.0,10.560705184936523,0.02907593362033367,-1.9141411781311035
cifar10,classification,relative_2d_table,694,0,0,6,0.8377581238746643,0.0,10.560705184936523,0.02907593362033367,1.9141411781311035
cifar10,classification,relative_2d_table,694,0,0,7,-0.8377581238746643,0.41887906193733215,5.061546325683594,0.013935545459389687,-0.9394993782043457
cifar10,classification,relative_2d_table,694,0,0,8,0.8377581238746643,-0.41887906193733215,5.061546325683594,0.013935545459389687,0.9394993782043457
cifar10,classification,relative_2d_table,694,0,1,1,0.41887906193733215,0.0,13.971879005432129,0.06274375319480896,-1.4135819673538208
cifar10,classification,relative_2d_table,694,0,1,2,-0.41887906193733215,0.0,13.971879005432129,0.06274375319480896,1.4135819673538208
cifar10,classification,relative_2d_table,694,0,1,3,0.8377581238746643,0.41887906193733215,4.472086429595947,0.020082874223589897,0.7967977523803711
cifar10,classification,relative_2d_table,694,0,1,4,-0.8377581238746643,-0.41887906193733215,4.472086429595947,0.020082874223589897,-0.7967977523803711
cifar10,classification,relative_2d_table,694,0,1,5,-0.41887906193733215,-0.8377581238746643,4.200916290283203,0.018865125253796577,-2.185685634613037
cifar10,classification,relative_2d_table,694,0,1,6,0.41887906193733215,0.8377581238746643,4.200916290283203,0.018865125253796577,2.185685634613037
cifar10,classification,relative_2d_table,694,0,1,7,-0.8377581238746643,0.0,3.9703125953674316,0.017829550430178642,-1.1849749088287354
cifar10,classification,relative_2d_table,694,0,1,8,0.8377581238746643,0.0,3.9703125953674316,0.017829550430178642,1.1849749088287354
cifar10,classification,relative_2d_table,694,0,2,1,0.41887906193733215,0.0,19.59686851501465,0.08683650940656662,1.8641964197158813
cifar10,classification,relative_2d_table,694,0,2,2,-0.41887906193733215,0.0,19.59686851501465,0.08683650940656662,-1.8641964197158813
cifar10,classification,relative_2d_table,694,0,2,3,-0.8377581238746643,0.0,5.275447368621826,0.023376258090138435,-1.6848191022872925
cifar10,classification,relative_2d_table,694,0,2,4,0.8377581238746643,0.0,5.275447368621826,0.023376258090138435,1.6848191022872925
cifar10,classification,relative_2d_table,694,0,2,5,0.0,0.41887906193733215,3.9141225814819336,0.0173440333455801,-3.108484983444214
cifar10,classification,relative_2d_table,694,0,2,6,0.0,-0.41887906193733215,3.9141225814819336,0.0173440333455801,3.108484983444214
cifar10,classification,relative_2d_table,694,0,2,7,-2.094395160675049,2.5132744312286377,3.321063995361328,0.01471610739827156,-2.876142740249634
cifar10,classification,relative_2d_table,694,0,2,8,2.094395160675049,-2.5132744312286377,3.321063995361328,0.01471610739827156,2.876142740249634
cifar10,classification,relative_2d_table,694,0,3,1,0.41887906193733215,0.0,29.280668258666992,0.14076431095600128,-2.7577106952667236
cifar10,classification,relative_2d_table,694,0,3,2,-0.41887906193733215,0.0,29.280668258666992,0.14076431095600128,2.7577106952667236
cifar10,classification,relative_2d_table,694,0,3,3,-1.2566372156143188,0.0,6.193183422088623,0.029773199930787086,-3.1198296546936035
cifar10,classification,relative_2d_table,694,0,3,4,1.2566372156143188,0.0,6.193183422088623,0.029773199930787086,3.1198296546936035
cifar10,classification,relative_2d_table,694,0,3,5,1.6755162477493286,0.0,3.817369222640991,0.01835167594254017,-2.8764641284942627
cifar10,classification,relative_2d_table,694,0,3,6,-1.6755162477493286,0.0,3.817369222640991,0.01835167594254017,2.8764641284942627
cifar10,classification,relative_2d_table,694,0,3,7,-0.8377581238746643,-0.41887906193733215,3.7559280395507812,0.01805630326271057,-2.0043787956237793
cifar10,classification,relative_2d_table,694,0,3,8,0.8377581238746643,0.41887906193733215,3.7559280395507812,0.01805630326271057,2.0043787956237793
cifar10,classification,relative_2d_table,694,0,4,1,-0.41887906193733215,0.0,77.59589385986328,0.24086160957813263,2.742100477218628
