dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,1,0.41887906193733215,0.0,15.125324249267578,0.09544116258621216,-2.69525146484375
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,2,-0.41887906193733215,0.0,15.125324249267578,0.09544116258621216,2.69525146484375
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,3,-0.8377581238746643,0.0,13.81225872039795,0.08715568482875824,-0.9338085651397705
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,4,0.8377581238746643,0.0,13.81225872039795,0.08715568482875824,0.9338085651397705
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,5,-0.41887906193733215,0.8377581238746643,13.108003616333008,0.08271182328462601,2.5251669883728027
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,6,0.41887906193733215,-0.8377581238746643,13.108003616333008,0.08271182328462601,-2.5251669883728027
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,7,0.41887906193733215,0.8377581238746643,9.932908058166504,0.06267689168453217,-2.1077206134796143
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,0,8,-0.41887906193733215,-0.8377581238746643,9.932908058166504,0.06267689168453217,2.1077206134796143
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,1,0.41887906193733215,0.0,36.01923370361328,0.14775346219539642,-2.615915298461914
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,2,-0.41887906193733215,0.0,36.01923370361328,0.14775346219539642,2.615915298461914
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,3,0.8377581238746643,0.0,23.990131378173828,0.09840922057628632,0.9063596725463867
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,4,-0.8377581238746643,0.0,23.990131378173828,0.09840922057628632,-0.9063596725463867
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,5,0.0,0.41887906193733215,13.596166610717773,0.05577244237065315,2.8502023220062256
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,6,0.0,-0.41887906193733215,13.596166610717773,0.05577244237065315,-2.8502023220062256
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,7,0.0,-1.6755162477493286,11.405303955078125,0.04678536579012871,-0.31368693709373474
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,1,8,0.0,1.6755162477493286,11.405303955078125,0.04678536579012871,0.31368693709373474
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,1,-0.41887906193733215,0.0,28.717344284057617,0.10913605988025665,2.795991897583008
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,2,0.41887906193733215,0.0,28.717344284057617,0.10913605988025665,-2.795991897583008
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,3,1.2566372156143188,0.0,19.557022094726562,0.07432359457015991,-2.1547305583953857
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,4,-1.2566372156143188,0.0,19.557022094726562,0.07432359457015991,2.1547305583953857
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,5,0.41887906193733215,0.8377581238746643,17.837709426879883,0.06778959929943085,-1.831671953201294
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,6,-0.41887906193733215,-0.8377581238746643,17.837709426879883,0.06778959929943085,1.831671953201294
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,7,0.41887906193733215,-0.8377581238746643,15.269709587097168,0.05803029239177704,2.413724422454834
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,2,8,-0.41887906193733215,0.8377581238746643,15.269709587097168,0.05803029239177704,-2.413724422454834
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,3,1,0.41887906193733215,0.0,19.102767944335938,0.1355738341808319,-3.0657689571380615
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,3,2,-0.41887906193733215,0.0,19.102767944335938,0.1355738341808319,3.0657689571380615
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,3,3,-0.41887906193733215,0.8377581238746643,11.789910316467285,0.08367390930652618,-1.7630431652069092
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,3,4,0.41887906193733215,-0.8377581238746643,11.789910316467285,0.08367390930652618,1.7630431652069092
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,3,5,1.2566372156143188,0.0,7.242214679718018,0.05139856040477753,-2.728307008743286
cifar10,reconstruction,table_informed_toric_PJ_R0_top55,460,0,3,6,-1.2566372156143188,0.0,7.242214679718018,0.05139856040477753,2.728307008743286
