dataset,task,basis,seed,mode,score,loss,delta_from_normal
cifar10,reconstruction,toric_PJ_R2,443,normal,0.7002013325691223,0.29892638325691223,0.0
cifar10,reconstruction,toric_PJ_R2,443,zero_bias,0.23492902517318726,0.7633272409439087,0.46527230739593506
cifar10,reconstruction,toric_PJ_R2,443,shuffle_bias,-0.0396122932434082,1.0372198820114136,0.7398136258125305
cifar10,reconstruction,toric_PJ_R2,443,axis_only_bias,0.5818756818771362,0.41697606444358826,0.11832565069198608
cifar10,reconstruction,toric_PJ_R2,443,obl_residual_only_bias,0.5106147527694702,0.48812079429626465,0.1895865797996521
cifar10,reconstruction,toric_PJ_R2,443,axis_plus_obl_residual,0.7003656625747681,0.29875490069389343,-0.00016433000564575195
cifar10,reconstruction,toric_PJ_R2,443,axis_plus_shuffled_residual,0.2803475856781006,0.7177096605300903,0.41985374689102173
cifar10,reconstruction,toric_PJ_R2,443,topk_spectrum_only_bias,0.5865346193313599,0.41232576966285706,0.11366671323776245
