dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,reconstruction,dct_top33,426,0,0,1,0.41887906193733215,0.0,21.109071731567383,0.10447309911251068,-2.8878326416015625
cifar10,reconstruction,dct_top33,426,0,0,2,-0.41887906193733215,0.0,21.109071731567383,0.10447309911251068,2.8878326416015625
cifar10,reconstruction,dct_top33,426,0,0,3,-0.8377581238746643,0.0,14.780924797058105,0.07315380871295929,-0.8073347806930542
cifar10,reconstruction,dct_top33,426,0,0,4,0.8377581238746643,0.0,14.780924797058105,0.07315380871295929,0.8073347806930542
cifar10,reconstruction,dct_top33,426,0,0,5,0.0,0.41887906193733215,9.006381034851074,0.04457441344857216,2.4824137687683105
cifar10,reconstruction,dct_top33,426,0,0,6,0.0,-0.41887906193733215,9.006381034851074,0.04457441344857216,-2.4824137687683105
cifar10,reconstruction,dct_top33,426,0,0,7,0.0,0.8377581238746643,8.737436294555664,0.04324335232377052,0.08313146233558655
cifar10,reconstruction,dct_top33,426,0,0,8,0.0,-0.8377581238746643,8.737436294555664,0.04324335232377052,-0.08313146233558655
cifar10,reconstruction,dct_top33,426,0,1,1,-0.41887906193733215,0.0,25.65957260131836,0.11740369349718094,3.0392417907714844
cifar10,reconstruction,dct_top33,426,0,1,2,0.41887906193733215,0.0,25.65957260131836,0.11740369349718094,-3.0392417907714844
cifar10,reconstruction,dct_top33,426,0,1,3,0.0,0.41887906193733215,10.821284294128418,0.04951207712292671,2.7423055171966553
cifar10,reconstruction,dct_top33,426,0,1,4,0.0,-0.41887906193733215,10.821284294128418,0.04951207712292671,-2.7423055171966553
cifar10,reconstruction,dct_top33,426,0,1,5,0.0,0.8377581238746643,10.264878273010254,0.04696628078818321,0.14847147464752197
cifar10,reconstruction,dct_top33,426,0,1,6,0.0,-0.8377581238746643,10.264878273010254,0.04696628078818321,-0.14847147464752197
cifar10,reconstruction,dct_top33,426,0,1,7,-0.8377581238746643,0.0,9.938007354736328,0.0454707033932209,-0.2205427885055542
cifar10,reconstruction,dct_top33,426,0,1,8,0.8377581238746643,0.0,9.938007354736328,0.0454707033932209,0.2205427885055542
cifar10,reconstruction,dct_top33,426,0,2,1,-0.41887906193733215,0.0,48.81843566894531,0.1201816126704216,-3.075916051864624
cifar10,reconstruction,dct_top33,426,0,2,2,0.41887906193733215,0.0,48.81843566894531,0.1201816126704216,3.075916051864624
cifar10,reconstruction,dct_top33,426,0,2,3,0.0,0.41887906193733215,25.736377716064453,0.06335801631212234,-2.3230092525482178
cifar10,reconstruction,dct_top33,426,0,2,4,0.0,-0.41887906193733215,25.736377716064453,0.06335801631212234,2.3230092525482178
cifar10,reconstruction,dct_top33,426,0,2,5,0.0,-0.8377581238746643,13.956157684326172,0.034357380121946335,-0.8211914300918579
cifar10,reconstruction,dct_top33,426,0,2,6,0.0,0.8377581238746643,13.956157684326172,0.034357380121946335,0.8211914300918579
cifar10,reconstruction,dct_top33,426,0,2,7,0.41887906193733215,0.41887906193733215,12.334224700927734,0.030364491045475006,0.1487499326467514
cifar10,reconstruction,dct_top33,426,0,2,8,-0.41887906193733215,-0.41887906193733215,12.334224700927734,0.030364491045475006,-0.1487499326467514
cifar10,reconstruction,dct_top33,426,0,3,1,-0.41887906193733215,0.0,21.859487533569336,0.08474136143922806,3.1015846729278564
cifar10,reconstruction,dct_top33,426,0,3,2,0.41887906193733215,0.0,21.859487533569336,0.08474136143922806,-3.1015846729278564
cifar10,reconstruction,dct_top33,426,0,3,3,-1.2566372156143188,0.0,16.06063461303711,0.062261294573545456,2.9212660789489746
cifar10,reconstruction,dct_top33,426,0,3,4,1.2566372156143188,0.0,16.06063461303711,0.062261294573545456,-2.9212660789489746
cifar10,reconstruction,dct_top33,426,0,3,5,0.0,0.41887906193733215,9.309404373168945,0.0360892079770565,3.105621576309204
cifar10,reconstruction,dct_top33,426,0,3,6,0.0,-0.41887906193733215,9.309404373168945,0.0360892079770565,-3.105621576309204
cifar10,reconstruction,dct_top33,426,0,3,7,0.8377581238746643,0.0,8.715742111206055,0.033787794411182404,-0.3251851499080658
