dataset,task,basis,seed,layer,head,gauge,boundary,bias_mean,bias_std,bias_norm,E_xx,E_yy,E_xy,E_lap,mixed_ratio,E_axial,E_obl,obl_ratio,dc_mass_ratio,spectral_entropy,topk_spectral_mass,topk_dct_mass,diagonal_atom_ratio,low_radial_mass,mid_radial_mass,high_radial_mass,even_spectral_mass,odd_spectral_mass,complex_pair_consistency
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,0,raw,interior_only,-0.0005101484712213278,0.010698271915316582,0.16065643727779388,0.123594269156456,0.08856867253780365,0.003388232085853815,0.2471374273300171,0.015718922019004822,0.0023777447640895844,0.023432742804288864,0.9078767895698547,3.832197414293639e-17,0.9218409657478333,0.089289590716362,0.13182759284973145,0.9099411964416504,0.13152365386486053,0.2226419746875763,0.6458343863487244,0.5209947228431702,0.479005366563797,-0.5462565422058105
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,0,raw,reflect_padding,-0.0005101484712213278,0.010698271915316582,0.16065643727779388,0.1954665184020996,0.12788280844688416,0.003388232085853815,0.5090824961662292,0.010369888506829739,0.0023777447640895844,0.023432742804288864,0.9078767895698547,3.832197414293639e-17,0.9218409657478333,0.089289590716362,0.13182759284973145,0.9099411964416504,0.13152365386486053,0.2226419746875763,0.6458343863487244,0.5209947228431702,0.479005366563797,-0.5462565422058105
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,0,centered,interior_only,2.1523899329523033e-10,0.010698271915316582,0.16047409176826477,0.123594269156456,0.08856867998838425,0.003388232085853815,0.24713745713233948,0.015718922019004822,0.0023191883228719234,0.023432742804288864,0.9099412560462952,3.832197414293639e-17,0.9218409657478333,0.089289590716362,0.13182757794857025,0.9099411964416504,0.13152363896369934,0.2226419895887375,0.6458343863487244,0.5209947228431702,0.479005366563797,-0.5462565422058105
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,0,centered,reflect_padding,2.1523899329523033e-10,0.010698271915316582,0.16047409176826477,0.1954665184020996,0.12788280844688416,0.003388232085853815,0.5090824961662292,0.010369888506829739,0.0023191883228719234,0.023432742804288864,0.9099412560462952,3.832197414293639e-17,0.9218409657478333,0.089289590716362,0.13182757794857025,0.9099411964416504,0.13152363896369934,0.2226419895887375,0.6458343863487244,0.5209947228431702,0.479005366563797,-0.5462565422058105
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,0,normalized,interior_only,9.602970640898434e-10,0.06666666269302368,1.0,4.799417495727539,3.4393019676208496,0.1315719336271286,9.59684944152832,0.015718918293714523,0.0900588110089302,0.9099410772323608,0.9099411964416504,6.315935581915173e-17,0.9218409657478333,0.0892895981669426,0.13182757794857025,0.9099411964416504,0.13152363896369934,0.2226419895887375,0.6458343267440796,0.5209946632385254,0.4790053963661194,-0.5462565422058105
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,0,normalized,reflect_padding,9.602970640898434e-10,0.06666666269302368,1.0,7.590362548828125,4.965949535369873,0.1315719485282898,19.768709182739258,0.010369888506829739,0.0900588110089302,0.9099410772323608,0.9099411964416504,6.315935581915173e-17,0.9218409657478333,0.0892895981669426,0.13182757794857025,0.9099411964416504,0.13152363896369934,0.2226419895887375,0.6458343267440796,0.5209946632385254,0.4790053963661194,-0.5462565422058105
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,1,raw,interior_only,-0.000445989309810102,0.012027678079903126,0.18053916096687317,0.1552225947380066,0.09918084740638733,0.004305644426494837,0.23586097359657288,0.016642803326249123,0.0048608360812067986,0.02773355320096016,0.8508688807487488,1.8949229248244925e-18,0.9263327121734619,0.09501355141401291,0.16500163078308105,0.8520388007164001,0.13935239613056183,0.2548852264881134,0.6057623028755188,0.4926590323448181,0.5073410272598267,-0.4226264953613281
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,1,raw,reflect_padding,-0.000445989309810102,0.012027678079903126,0.18053916096687317,0.21675923466682434,0.16247966885566711,0.004305644426494837,0.6514278054237366,0.011225930415093899,0.0048608360812067986,0.02773355320096016,0.8508688807487488,1.8949229248244925e-18,0.9263327121734619,0.09501355141401291,0.16500163078308105,0.8520388007164001,0.13935239613056183,0.2548852264881134,0.6057623028755188,0.4926590323448181,0.5073410272598267,-0.4226264953613281
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,1,centered,interior_only,-1.9868215406226852e-10,0.012027678079903126,0.18041516840457916,0.1552225947380066,0.09918084740638733,0.004305644426494837,0.23586097359657288,0.016642803326249123,0.004816082306206226,0.02773355506360531,0.8520389199256897,1.8949229248244925e-18,0.9263327121734619,0.09501354396343231,0.16500163078308105,0.8520388603210449,0.13935239613056183,0.2548852264881134,0.6057623028755188,0.4926590323448181,0.5073410272598267,-0.4226266145706177
cifar10,classification,toric_PJ_R2_coord_shuffle,511,0,1,centered,reflect_padding,-1.9868215406226852e-10,0.012027678079903126,0.18041516840457916,0.21675921976566315,0.1624796837568283,0.004305644426494837,0.6514278054237366,0.011225930415093899,0.004816082306206226,0.02773355506360531,0.8520389199256897,1.8949229248244925e-18,0.9263327121734619,0.09501354396343231,0.16500163078308105,0.8520388603210449,0.13935239613056183,0.2548852264881134,0.6057623028755188,0.4926590323448181,0.5073410272598267,-0.4226266145706177
