source,table_id,comparison,r2_margin,lhs_r2,rhs_r2
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J1_minus_J0,0.09860920906066895,0.9013742208480835,0.8027650117874146
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J2_minus_J1,0.040505170822143555,0.941879391670227,0.9013742208480835
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J2_minus_J0,0.1391143798828125,0.941879391670227,0.8027650117874146
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J2_minus_shuffle,0.911790132522583,0.941879391670227,0.030089259147644043
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,DCT73_minus_J2,0.018663644790649414,0.9605430364608765,0.941879391670227
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J1_minus_J0,0.06866204738616943,0.8899322748184204,0.821270227432251
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J2_minus_J1,0.03736758232116699,0.9272998571395874,0.8899322748184204
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J2_minus_J0,0.10602962970733643,0.9272998571395874,0.821270227432251
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J2_minus_shuffle,0.8985270261764526,0.9272998571395874,0.028772830963134766
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,DCT73_minus_J2,0.03914612531661987,0.9664459824562073,0.9272998571395874
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J1_minus_J0,0.08400541543960571,0.88449627161026,0.8004908561706543
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J2_minus_J1,0.04627346992492676,0.9307697415351868,0.88449627161026
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J2_minus_J0,0.13027888536453247,0.9307697415351868,0.8004908561706543
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J2_minus_shuffle,0.8994243741035461,0.9307697415351868,0.031345367431640625
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,DCT73_minus_J2,0.042472124099731445,0.9732418656349182,0.9307697415351868
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J1_minus_J0,0.07234680652618408,0.8955432176589966,0.8231964111328125
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J2_minus_J1,0.04716688394546509,0.9427101016044617,0.8955432176589966
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J2_minus_J0,0.11951369047164917,0.9427101016044617,0.8231964111328125
