basis,num_features,r2,mse,condition,coeff_norm,order0_energy,order1_energy,order2_energy,source,table_id,target_std,target_norm
constant,1,0.0,0.0001784303312888369,1.0,4.516245433183741e-10,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
fft_top6_J0,13,0.7568756341934204,4.338075814303011e-05,1.0000001192092896,0.01643468625843525,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
fft_top6_J1,37,0.8519878387451172,2.640986531332601e-05,40.57281494140625,0.04605170339345932,1.2132716178894043,0.7772884964942932,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
fft_top6_J2,73,0.905248761177063,1.690649332886096e-05,12847.1875,0.6423430442810059,13.278402328491211,8.188376426696777,8.659486770629883,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
fft_top6_J2_coord_shuffle,73,0.032908082008361816,0.00017255853163078427,12847.673828125,0.5590839385986328,53.73660659790039,37.68995666503906,25.791828155517578,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
dct_top13,13,0.7959954142570496,3.640060458565131e-05,1.0000009536743164,0.0195536557585001,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
dct_top73,73,0.9474682807922363,9.373248758492991e-06,1.0000109672546387,0.021797627210617065,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,0.013357781805098057,0.5509174466133118
constant,1,0.0,0.00018491438822820783,1.0,5.419494297775884e-10,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
fft_top6_J0,13,0.7875596880912781,3.9283273508772254e-05,1.0000001192092896,0.01706640049815178,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
fft_top6_J1,37,0.858002245426178,2.6257428544340655e-05,92.14755249023438,0.09802538901567459,2.0901525020599365,1.9877268075942993,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
fft_top6_J2,73,0.9176582098007202,1.522617822047323e-05,106427.875,1.1577198505401611,12.634056091308594,10.58630657196045,11.597722053527832,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
fft_top6_J2_coord_shuffle,73,0.026131749153137207,0.00018008225015364587,106431.1484375,0.6821922063827515,53.489402770996094,41.59886932373047,34.20701599121094,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
dct_top13,13,0.8446091413497925,2.8734006264130585e-05,1.0000019073486328,0.02032831870019436,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
dct_top73,73,0.9507967233657837,9.098390364670195e-06,1.0000109672546387,0.021942701190710068,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,0.013598322868347168,0.5608381032943726
