dataset,task,basis,seed,layer,head,gauge,boundary,bias_mean,bias_std,bias_norm,E_xx,E_yy,E_xy,E_lap,mixed_ratio,E_axial,E_obl,obl_ratio,dc_mass_ratio,spectral_entropy,topk_spectral_mass,topk_dct_mass,diagonal_atom_ratio,low_radial_mass,mid_radial_mass,high_radial_mass,even_spectral_mass,odd_spectral_mass,complex_pair_consistency
cifar10,classification,no_pos_constant,526,0,0,raw,interior_only,0.00011733281280612573,1.767656680751184e-11,0.0017599922139197588,4.171637265227429e-20,4.171637265227429e-20,8.41738991333961e-21,1.257843926672636e-19,8.417390340298425e-09,3.0975720619608182e-06,8.533856943587076e-20,2.7550144714931328e-14,3.5596559655459714e-07,4.180355972493999e-05,4.9469949772174004e-06,5.037393435713966e-08,8.814648936095182e-06,1.291335229325341e-05,2.1551466033997713e-06,3.938768884381716e-07,7.030373438965398e-08,0.0,-0.7030575275421143
cifar10,classification,no_pos_constant,526,0,0,raw,reflect_padding,0.00011733281280612573,1.767656680751184e-11,0.0017599922139197588,4.171637265227429e-20,4.171637265227429e-20,8.41738991333961e-21,1.283254915090265e-19,8.417390340298425e-09,3.0975720619608182e-06,8.533856943587076e-20,2.7550144714931328e-14,3.5596559655459714e-07,4.180355972493999e-05,4.9469949772174004e-06,5.037393435713966e-08,8.814648936095182e-06,1.291335229325341e-05,2.1551466033997713e-06,3.938768884381716e-07,7.030373438965398e-08,0.0,-0.7030575275421143
cifar10,classification,no_pos_constant,526,0,0,centered,interior_only,-2.6516822591859945e-12,1.7476544517114334e-11,2.6514851425574193e-10,4.171637265227429e-20,4.171637265227429e-20,8.41738991333961e-21,1.257843926672636e-19,8.417390340298425e-09,3.112752053988361e-20,3.9176217313397584e-20,3.9176217825342974e-08,4.814824841246567e-23,4.180355972493999e-05,4.9469949772174004e-06,5.0373920146284945e-08,8.81464802660048e-06,1.291335229325341e-05,2.155146376026096e-06,3.938768884381716e-07,6.872166835591997e-08,0.0,-0.7030575275421143
cifar10,classification,no_pos_constant,526,0,0,centered,reflect_padding,-2.6516822591859945e-12,1.7476544517114334e-11,2.6514851425574193e-10,4.171637265227429e-20,4.171637265227429e-20,8.41738991333961e-21,1.283254915090265e-19,8.417390340298425e-09,3.112752053988361e-20,3.9176217313397584e-20,3.9176217825342974e-08,4.814824841246567e-23,4.180355972493999e-05,4.9469949772174004e-06,5.0373920146284945e-08,8.81464802660048e-06,1.291335229325341e-05,2.155146376026096e-06,3.938768884381716e-07,6.872166835591997e-08,0.0,-0.7030575275421143
cifar10,classification,no_pos_constant,526,0,0,normalized,interior_only,-0.010000745765864849,0.06591228395700455,1.0,0.5933734178543091,0.5933734178543091,0.11972891539335251,1.789156436920166,0.09164266288280487,0.4427576959133148,0.5572423338890076,0.5572423338890076,5.8152035848163205e-16,0.6566654443740845,0.3199376165866852,0.7330138087272644,0.5700708031654358,0.8351468443870544,0.1393800526857376,0.025473246350884438,1.0,0.0,-0.7030575275421143
cifar10,classification,no_pos_constant,526,0,0,normalized,reflect_padding,-0.010000745765864849,0.06591228395700455,1.0,0.5933733582496643,0.5933734178543091,0.11972890794277191,1.825300931930542,0.09164265543222427,0.4427576959133148,0.5572423338890076,0.5572423338890076,5.8152035848163205e-16,0.6566654443740845,0.3199376165866852,0.7330138087272644,0.5700708031654358,0.8351468443870544,0.1393800526857376,0.025473246350884438,1.0,0.0,-0.7030575275421143
cifar10,classification,no_pos_constant,526,0,1,raw,interior_only,0.0017955716466531157,2.9039082249937564e-10,0.0269335750490427,1.032702569292443e-17,1.032702569292443e-17,1.2569968937253817e-18,3.1387652893455353e-17,1.2569969385367585e-06,0.0007254172815009952,1.734723475976807e-17,2.3913452801608247e-14,4.878909749095328e-05,0.006934063509106636,0.0017584668239578605,1.5116899703571107e-05,0.0028257020749151707,0.003676091553643346,0.0004060451465193182,0.00013812017277814448,1.8973538317368366e-05,0.0,-0.33787739276885986
cifar10,classification,no_pos_constant,526,0,1,raw,reflect_padding,0.0017955716466531157,2.9039082249937564e-10,0.0269335750490427,1.282069068964109e-17,1.282069068964109e-17,1.2569968937253817e-18,3.767602549387128e-17,1.2569969385367585e-06,0.0007254172815009952,1.734723475976807e-17,2.3913452801608247e-14,4.878909749095328e-05,0.006934063509106636,0.0017584668239578605,1.5116899703571107e-05,0.0028257020749151707,0.003676091553643346,0.0004060451465193182,0.00013812017277814448,1.8973538317368366e-05,0.0,-0.33787739276885986
cifar10,classification,no_pos_constant,526,0,1,centered,interior_only,-3.1044087439591195e-11,2.887266814521894e-10,4.355862337490635e-09,1.032702569292443e-17,1.032702569292443e-17,1.2569968937253817e-18,3.1387652893455353e-17,1.2569969385367585e-06,6.414862991736003e-18,1.2558676267531243e-17,1.2558676644403022e-05,2.7810427409613377e-19,0.006934063043445349,0.0017584668239578605,1.5116899703571107e-05,0.0028257023077458143,0.003676091553643346,0.00040604511741548777,0.0001381201291223988,1.8756698409561068e-05,0.0,0.0
cifar10,classification,no_pos_constant,526,0,1,centered,reflect_padding,-3.1044087439591195e-11,2.887266814521894e-10,4.355862337490635e-09,1.282069068964109e-17,1.282069068964109e-17,1.2569968937253817e-18,3.767602549387128e-17,1.2569969385367585e-06,6.414862991736003e-18,1.2558676267531243e-17,1.2558676644403022e-05,2.7810427409613377e-19,0.006934063043445349,0.0017584668239578605,1.5116899703571107e-05,0.0028257023077458143,0.003676091553643346,0.00040604511741548777,0.0001381201291223988,1.8756698409561068e-05,0.0,0.0
