dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,no_pos_constant,626,0,0,1,-0.41887906193733215,-0.41887906193733215,9.267922661765622e-18,9.267922905564774e-06,2.7227137088775635
cifar10,classification,no_pos_constant,626,0,0,2,0.41887906193733215,0.41887906193733215,9.267922661765622e-18,9.267922905564774e-06,-2.7227137088775635
cifar10,classification,no_pos_constant,626,0,0,3,0.41887906193733215,-0.41887906193733215,9.26792183458501e-18,9.267921996070072e-06,3.1415927410125732
cifar10,classification,no_pos_constant,626,0,0,4,-0.41887906193733215,0.41887906193733215,9.26792183458501e-18,9.267921996070072e-06,-3.1415927410125732
cifar10,classification,no_pos_constant,626,0,0,5,0.0,-0.41887906193733215,7.06956693399468e-18,7.069566891004797e-06,-0.2094395011663437
cifar10,classification,no_pos_constant,626,0,0,6,-0.41887906193733215,0.0,7.06956693399468e-18,7.069566891004797e-06,-0.2094395011663437
cifar10,classification,no_pos_constant,626,0,0,7,0.41887906193733215,0.0,7.06956693399468e-18,7.069566891004797e-06,0.2094395011663437
cifar10,classification,no_pos_constant,626,0,0,8,0.0,0.41887906193733215,7.06956693399468e-18,7.069566891004797e-06,0.2094395011663437
cifar10,classification,no_pos_constant,626,0,1,1,0.0,0.41887906193733215,5.916034783904166e-17,5.9160349337616935e-05,-2.9321532249450684
cifar10,classification,no_pos_constant,626,0,1,2,-0.41887906193733215,0.0,5.916034783904166e-17,5.9160349337616935e-05,2.9321532249450684
cifar10,classification,no_pos_constant,626,0,1,3,0.41887906193733215,0.0,5.916034783904166e-17,5.9160349337616935e-05,-2.9321532249450684
cifar10,classification,no_pos_constant,626,0,1,4,0.0,-0.41887906193733215,5.916034783904166e-17,5.9160349337616935e-05,2.9321532249450684
cifar10,classification,no_pos_constant,626,0,1,5,-0.41887906193733215,-0.41887906193733215,3.639612893206798e-17,3.6396129871718585e-05,-0.4188790023326874
cifar10,classification,no_pos_constant,626,0,1,6,0.41887906193733215,0.41887906193733215,3.639612893206798e-17,3.6396129871718585e-05,0.4188790023326874
cifar10,classification,no_pos_constant,626,0,1,7,-0.41887906193733215,0.41887906193733215,3.639612231462308e-17,3.639612259576097e-05,2.357852046941389e-08
