source_file,basis_label,n,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max,fit_score_mean,fit_score_std,fit_score_min,fit_score_max,deployment_gap_mean,deployment_gap_std,deployment_gap_min,deployment_gap_max,tail_rms_mean,tail_rms_std,tail_rms_min,tail_rms_max
frequency_source_results.csv,learned_mixed|0,2880,2427284934541.3457,2842974266332.881,42495390.19922802,6430760153257.058,14.939017269178152,4.314559379611931,7.753110502275774,23.706883899557596,335.9166257259781,373.77697455853144,58.99200877428585,4141.449432937994,0.36461801514208614,0.7606177378608534,-1.9240827286511855,0.9824167292454635,nan,nan,nan,nan,nan,nan,nan,nan
frequency_source_results.csv,random_matched|0,2880,27737.567801767687,377723.20608022664,6.609227941093207,16426252.370211516,88.07963448174685,5.094129402478407,69.68606331788573,100.64993155514277,33.92590420701393,69.70422532176323,0.17807164926299268,951.8453079814022,0.4141997680189176,0.7683110066579686,-1.9473894072550464,0.9881949340796355,nan,nan,nan,nan,nan,nan,nan,nan
frequency_source_results.csv,table_informed_shuffled|0,2880,1414213562373.096,0.00022995309561070384,1414213562373.0955,1414213562373.0977,54.86153014007201,2.389990410753494e-14,54.86153014007194,54.86153014007209,0.3618805905141443,0.4548284577427816,0.09765140336495229,4.62775846228256,0.4339209144766413,0.7660843696191887,-1.9050615364799928,0.9867521328352891,nan,nan,nan,nan,nan,nan,nan,nan
frequency_source_results.csv,table_informed|0,2880,1414213562373.096,0.00022471844517389446,1414213562373.0955,1414213562373.0967,54.86153014007201,2.386907782032965e-14,54.86153014007199,54.86153014007204,0.3618805905141443,0.45482845774278163,0.09765140336495229,4.62775846228256,0.4339209144766413,0.7660843696191887,-1.9050615364799923,0.9867521328352891,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|generic|directional|0,288,322679.63752068725,500335.69800289243,52.30236168944594,3767259.089852765,50.37639978208714,5.940341641829542,43.50527013184181,57.54317684186339,82.8100376364519,99.66158358314713,0.320297522799932,610.3954928564652,0.38694588833006066,0.7645325499634088,-1.9150886024986526,0.9921661017040024,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|generic|directional|1,288,2353496198544.5547,486314267821.1318,1800859403701.1392,2934317533421.005,31.42018129590094,1.9308277664517048,29.324419599572764,35.52663222528101,108.76570617365157,188.81657560951933,0.06636961930210888,1530.998691230893,0.3196176344569639,0.7572239776139421,-1.9322815142250014,0.9884242586788919,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|generic|directional|2,288,2567374558822.051,124007516215.3266,2362928481205.9126,2808121558921.675,30.552278831433245,15.931396216408197,13.43441528768212,47.574904406518996,61.04932602739731,126.44817697843986,0.24191963388951565,1221.0866159635177,0.32119049695886304,0.7611218645259255,-1.9604934539352032,0.9881255089811788,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|generic|full|0,288,322679.63752068725,500335.69800289243,52.30236168944594,3767259.089852765,50.37639978208714,5.940341641829542,43.50527013184181,57.54317684186339,82.8100376364519,99.66158358314713,0.320297522799932,610.3954928564652,0.38694588833006066,0.7645325499634088,-1.9150886024986526,0.9921661017040024,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|generic|full|1,288,305883.67325408885,901355.7181069462,107.67870828283125,6655127.421637049,45.637342239830495,9.372820710203431,34.99913613243794,56.62131924918074,87.6299359183167,98.03793860658025,0.4448280143433118,436.54756514404716,0.3780071997528627,0.7670636061042698,-1.9159252799598652,0.991689683339617,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|generic|full|2,288,1025443.9736359132,1819680.4569716407,1413.923011622835,8825151.762677496,41.348205034605456,6.628035008576613,33.83108106788345,49.63974330573734,104.70123896864139,104.57666969516352,2.517359943812325,1053.117781316289,0.3701892757608274,0.7685410598636491,-1.935209026143088,0.9917603059668314,nan,nan,nan,nan,nan,nan,nan,nan
