dataset,task,basis,seed,metric,score_mode,score,loss,train_score,train_loss,final_score,final_loss,final_train_score,final_train_loss,best_score,best_loss,best_train_score,best_train_loss,best_step,num_features,param_count,wall_sec,coeff_norm,order0_coeff_share,teacher_bias,teacher_basis,teacher_seed,teacher_init,teacher_init_r2_mean
cifar10,reconstruction,v12_freqsrc_table_J0_atoms108,426,masked_patch_r2,best,0.8680086731910706,0.1313820630311966,0.86951744556427,0.13117942214012146,0.8679590225219727,0.1317262202501297,0.8701044917106628,0.13069385290145874,0.8680086731910706,0.1313820630311966,0.86951744556427,0.13117942214012146,9999,107,7149898,906.9119579792023,53.45288848876953,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.8030440500663132
cifar10,reconstruction,v12_freqsrc_table_J0_atoms108,526,masked_patch_r2,best,0.8669551014900208,0.13235703110694885,0.8682131767272949,0.13236460089683533,0.8667846918106079,0.13283315300941467,0.8689290285110474,0.13203847408294678,0.8669551014900208,0.13235703110694885,0.8682131767272949,0.13236460089683533,9999,107,7149898,905.779433965683,51.511993408203125,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.8030440500663132
cifar10,reconstruction,v12_freqsrc_table_J0_atoms108,626,masked_patch_r2,best,0.8644935488700867,0.1350335329771042,0.8654816150665283,0.13509486615657806,0.8641345500946045,0.13535329699516296,0.8660900592803955,0.1342039704322815,0.8644935488700867,0.1350335329771042,0.8654816150665283,0.13509486615657806,9000,107,7149898,905.8419847488403,50.25670623779297,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.8030440500663132
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,masked_patch_r2,best,0.8617960214614868,0.13788865506649017,0.8624799251556396,0.13800308108329773,0.8624614477157593,0.13713526725769043,0.8625904321670532,0.1383053958415985,0.8617960214614868,0.13788865506649017,0.8624799251556396,0.13800308108329773,9999,107,7149898,905.4393055438995,58.95640563964844,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.8397026484061542
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,masked_patch_r2,best,0.8640966415405273,0.13553683459758759,0.8668121695518494,0.13468879461288452,0.8653293251991272,0.13475413620471954,0.8643736243247986,0.1358010172843933,0.8640966415405273,0.13553683459758759,0.8668121695518494,0.13468879461288452,9000,107,7149898,905.584881067276,64.05410766601562,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.8397026484061542
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,masked_patch_r2,best,0.8643136024475098,0.1353236734867096,0.8668644428253174,0.13367146253585815,0.8630644679069519,0.1362200379371643,0.8665693998336792,0.1341635286808014,0.8643136024475098,0.1353236734867096,0.8668644428253174,0.13367146253585815,9000,107,7149898,904.8563022613525,64.23223114013672,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.8397026484061542
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,masked_patch_r2,best,0.8758296966552734,0.12398673593997955,0.8787036538124084,0.12212833017110825,0.8764591813087463,0.12309296429157257,0.8784089684486389,0.12245634198188782,0.8758296966552734,0.12398673593997955,0.8787036538124084,0.12212833017110825,9999,107,7149898,908.5650725364685,283414.15625,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.7843284601378068
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,masked_patch_r2,best,0.875917375087738,0.12384884804487228,0.8803558349609375,0.12039752304553986,0.8776898384094238,0.12212026119232178,0.8794860243797302,0.12119214236736298,0.875917375087738,0.12384884804487228,0.8803558349609375,0.12039752304553986,9000,107,7149898,908.9042279720306,283414.1875,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.7843284601378068
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,masked_patch_r2,best,0.8754472136497498,0.12404892593622208,0.8779510259628296,0.12272490561008453,0.8746607303619385,0.12496717274188995,0.8779821395874023,0.12224502861499786,0.8754472136497498,0.12404892593622208,0.8779510259628296,0.12272490561008453,7000,107,7149898,908.7668807506561,283414.1875,1.0,MetricToric/results/v4_cifar10_bias_export_10k/bias_exports/cifar10_reconstruction_relative_2d_table_seed477_steps10000/bias_tables.npz,relative_2d_table,477,True,0.7843284601378068
