dataset,task,basis,seed,step,metric,train_score,test_score,train_loss,test_loss,elapsed_sec
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,2000,masked_patch_r2,0.8237718343734741,0.8244558572769165,0.17737925052642822,0.17503677308559418,181.39721274375916
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,3000,masked_patch_r2,0.8458315134048462,0.8448978662490845,0.15540799498558044,0.15461567044258118,271.5656216144562
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,4000,masked_patch_r2,0.8558610677719116,0.8539709448814392,0.14524751901626587,0.14517195522785187,362.0271644592285
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,5000,masked_patch_r2,0.8584473729133606,0.8554317355155945,0.14219145476818085,0.14378586411476135,452.6102604866028
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,6000,masked_patch_r2,0.8579996824264526,0.8564863204956055,0.1421104073524475,0.1428331434726715,542.9830410480499
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,7000,masked_patch_r2,0.8611758947372437,0.8580490350723267,0.13976234197616577,0.14143121242523193,633.5109715461731
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,8000,masked_patch_r2,0.8623049259185791,0.8600991368293762,0.1384754478931427,0.1398155242204666,724.0141224861145
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,9000,masked_patch_r2,0.8614950180053711,0.8600656986236572,0.13844990730285645,0.139242485165596,814.4762492179871
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,443,9999,masked_patch_r2,0.8624799251556396,0.8617960214614868,0.13800308108329773,0.13788865506649017,904.9779026508331
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,0,masked_patch_r2,-0.5718166828155518,-0.5646069049835205,1.5758121013641357,1.5627260208129883,0.5156972408294678
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,1000,masked_patch_r2,0.757098913192749,0.7580838799476624,0.24425309896469116,0.24134163558483124,90.60653042793274
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,2000,masked_patch_r2,0.8188618421554565,0.8213775753974915,0.18137191236019135,0.17874005436897278,180.8788800239563
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,3000,masked_patch_r2,0.8484434485435486,0.8456391096115112,0.15206196904182434,0.15392045676708221,271.3559613227844
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,4000,masked_patch_r2,0.8553875684738159,0.8556386232376099,0.14514946937561035,0.1438295692205429,361.8483695983887
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,5000,masked_patch_r2,0.8588703274726868,0.8571518063545227,0.1420978605747223,0.14245052635669708,452.3030939102173
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,6000,masked_patch_r2,0.8593401908874512,0.8581781387329102,0.14156575500965118,0.14101842045783997,542.8478600978851
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,7000,masked_patch_r2,0.8603752255439758,0.8610897064208984,0.13995689153671265,0.1386035978794098,633.5494980812073
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,8000,masked_patch_r2,0.8627097606658936,0.8626305460929871,0.13782621920108795,0.1371496170759201,724.219792842865
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,9000,masked_patch_r2,0.8668121695518494,0.8640966415405273,0.13468879461288452,0.13553683459758759,814.7250292301178
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,543,9999,masked_patch_r2,0.865902304649353,0.8638851642608643,0.13469521701335907,0.1353340893983841,905.1239140033722
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,0,masked_patch_r2,-0.491912841796875,-0.4933042526245117,1.502078652381897,1.487625002861023,0.5153048038482666
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,1000,masked_patch_r2,0.7669500708580017,0.7673826217651367,0.23450607061386108,0.23125286400318146,90.69068694114685
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,2000,masked_patch_r2,0.8239923119544983,0.8216750621795654,0.17697414755821228,0.17740003764629364,180.9044373035431
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,3000,masked_patch_r2,0.8468917012214661,0.8474295735359192,0.1541890799999237,0.15204103291034698,271.3500232696533
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,4000,masked_patch_r2,0.8546302914619446,0.8551390767097473,0.1457989513874054,0.14445491135120392,361.8729257583618
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,5000,masked_patch_r2,0.8584499359130859,0.8577266335487366,0.14230692386627197,0.14168980717658997,452.3792791366577
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,6000,masked_patch_r2,0.8605546355247498,0.8583688735961914,0.1396852731704712,0.141156867146492,542.6757054328918
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,7000,masked_patch_r2,0.8616296052932739,0.8598560094833374,0.13876482844352722,0.13930614292621613,633.0614018440247
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,8000,masked_patch_r2,0.8624552488327026,0.8620314598083496,0.13828465342521667,0.1376093626022339,723.5722072124481
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,9000,masked_patch_r2,0.8668644428253174,0.8643136024475098,0.13367146253585815,0.1353236734867096,814.0415441989899
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,643,9999,masked_patch_r2,0.8653476238250732,0.8641402721405029,0.1345638781785965,0.13537710905075073,904.3948185443878
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,0,masked_patch_r2,-0.4486809968948364,-0.45290446281433105,1.4544718265533447,1.448840856552124,0.5107238292694092
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,1000,masked_patch_r2,0.8435817360877991,0.8445129990577698,0.15668855607509613,0.15530693531036377,91.20668625831604
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,2000,masked_patch_r2,0.8625413775444031,0.8627322316169739,0.13843756914138794,0.13677096366882324,182.17621278762817
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,3000,masked_patch_r2,0.8712771534919739,0.8685745596885681,0.1297963261604309,0.130703866481781,272.6923267841339
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,4000,masked_patch_r2,0.8761794567108154,0.8711773157119751,0.12464365363121033,0.12799015641212463,363.50845313072205
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,5000,masked_patch_r2,0.8760802745819092,0.8739227652549744,0.1247873455286026,0.12573054432868958,454.39028096199036
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,6000,masked_patch_r2,0.8739268779754639,0.8744447231292725,0.12626442313194275,0.12488007545471191,545.2312030792236
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,7000,masked_patch_r2,0.8792309165000916,0.8752585649490356,0.12163824588060379,0.124486543238163,635.9379723072052
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,8000,masked_patch_r2,0.8774803280830383,0.8745061159133911,0.12279094755649567,0.12516765296459198,726.6042423248291
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,9000,masked_patch_r2,0.8762030601501465,0.8747137784957886,0.12422986328601837,0.12470240890979767,817.4792311191559
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,460,9999,masked_patch_r2,0.8787036538124084,0.8758296966552734,0.12212833017110825,0.12398673593997955,908.0997343063354
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,0,masked_patch_r2,-0.4953075647354126,-0.4998595714569092,1.5020153522491455,1.4958384037017822,0.5191316604614258
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,1000,masked_patch_r2,0.84535813331604,0.8443761467933655,0.15526270866394043,0.15487723052501678,91.15571331977844
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,2000,masked_patch_r2,0.8634007573127747,0.8636568188667297,0.13736817240715027,0.13613952696323395,182.00391221046448
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,3000,masked_patch_r2,0.8705921769142151,0.8687487840652466,0.1298573613166809,0.13056738674640656,272.79964995384216
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,4000,masked_patch_r2,0.8763202428817749,0.872334361076355,0.12449277937412262,0.12757126986980438,363.6233699321747
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,5000,masked_patch_r2,0.8743415474891663,0.8738116025924683,0.12577910721302032,0.12560983002185822,454.5345423221588
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,6000,masked_patch_r2,0.8782163858413696,0.8739783763885498,0.12257656455039978,0.12568168342113495,545.3263037204742
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,7000,masked_patch_r2,0.8786015510559082,0.8751564621925354,0.12192828208208084,0.12442433089017868,636.0264701843262
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,8000,masked_patch_r2,0.8782618045806885,0.8751717209815979,0.12254519760608673,0.12437301874160767,726.8366320133209
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,9000,masked_patch_r2,0.8803558349609375,0.875917375087738,0.12039752304553986,0.12384884804487228,817.6671266555786
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,560,9999,masked_patch_r2,0.8795526027679443,0.8759146332740784,0.12135978788137436,0.1238127276301384,908.4423565864563
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,0,masked_patch_r2,-0.480920672416687,-0.48219525814056396,1.4847407341003418,1.477615475654602,0.517296314239502
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,1000,masked_patch_r2,0.8428351283073425,0.8422375917434692,0.15822026133537292,0.15723226964473724,91.06053805351257
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,2000,masked_patch_r2,0.8621777296066284,0.8612035512924194,0.13807973265647888,0.13839341700077057,181.66019105911255
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,3000,masked_patch_r2,0.8695031404495239,0.8681608438491821,0.13087885081768036,0.13141968846321106,272.4630506038666
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,4000,masked_patch_r2,0.8757050037384033,0.8723199963569641,0.1251722127199173,0.12750577926635742,363.26319575309753
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,5000,masked_patch_r2,0.8769170641899109,0.8739862442016602,0.12361439317464828,0.1255107820034027,454.01295161247253
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,6000,masked_patch_r2,0.8773030638694763,0.8733928799629211,0.12330065667629242,0.1262972205877304,544.908374786377
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,7000,masked_patch_r2,0.8779510259628296,0.8754472136497498,0.12272490561008453,0.12404892593622208,635.9097011089325
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,8000,masked_patch_r2,0.8783979415893555,0.8738808631896973,0.12172745168209076,0.12574978172779083,726.8821032047272
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,9000,masked_patch_r2,0.8776072263717651,0.8752257823944092,0.12283819168806076,0.12428603321313858,817.6487538814545
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,660,9999,masked_patch_r2,0.8777151107788086,0.875359296798706,0.12233977019786835,0.12429263442754745,908.3017439842224
