dataset,task,basis,n,score_mean,score_std,score_best,best_score_mean,final_score_mean,train_score_mean,loss_mean,num_features,param_count,wall_sec_max
cifar10,reconstruction,v12_freqsrc_fixed_J0_atoms108,3,0.8757314284642538,0.0002041329998922507,0.875917375087738,0.8757314284642538,0.8762699166933695,0.8790035049120585,0.12396150330702464,107,7149898,908.9042279720306
cifar10,reconstruction,v12_freqsrc_table_J0_atoms108,3,0.8664857745170593,0.0014729167443443545,0.8680086731910706,0.8664857745170593,0.8662927548090616,0.8677374124526978,0.13292420903841654,107,7149898,906.9119579792023
cifar10,reconstruction,v12_matched_axis_residual_toric_full_J0_atoms108,3,0.8634020884831747,0.0011391097305658076,0.8643136024475098,0.8634020884831747,0.8636184136072794,0.8653855125109354,0.13624972105026245,107,7149898,905.584881067276
