dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,toric_PJ_R2,577,0,0,1,0.41887906193733215,-0.41887906193733215,16.772268295288086,0.1403171718120575,1.2611000537872314
cifar10,classification,toric_PJ_R2,577,0,0,2,-0.41887906193733215,0.41887906193733215,16.772268295288086,0.1403171718120575,-1.2611000537872314
cifar10,classification,toric_PJ_R2,577,0,0,3,-0.8377581238746643,-0.41887906193733215,9.871541976928711,0.08258554339408875,2.990429639816284
cifar10,classification,toric_PJ_R2,577,0,0,4,0.8377581238746643,0.41887906193733215,9.871541976928711,0.08258554339408875,-2.990429639816284
cifar10,classification,toric_PJ_R2,577,0,0,5,0.41887906193733215,0.8377581238746643,7.941514015197754,0.06643888354301453,2.536557197570801
cifar10,classification,toric_PJ_R2,577,0,0,6,-0.41887906193733215,-0.8377581238746643,7.941514015197754,0.06643888354301453,-2.536557197570801
cifar10,classification,toric_PJ_R2,577,0,0,7,0.0,-0.41887906193733215,4.318368434906006,0.036127567291259766,0.6864013671875
cifar10,classification,toric_PJ_R2,577,0,0,8,0.0,0.41887906193733215,4.318368434906006,0.036127567291259766,-0.6864013671875
cifar10,classification,toric_PJ_R2,577,0,1,1,0.41887906193733215,0.8377581238746643,42.63207244873047,0.18548549711704254,1.8153762817382812
cifar10,classification,toric_PJ_R2,577,0,1,2,-0.41887906193733215,-0.8377581238746643,42.63207244873047,0.18548549711704254,-1.8153762817382812
cifar10,classification,toric_PJ_R2,577,0,1,3,-0.41887906193733215,-0.41887906193733215,13.327910423278809,0.05798765644431114,-1.280897855758667
cifar10,classification,toric_PJ_R2,577,0,1,4,0.41887906193733215,0.41887906193733215,13.327910423278809,0.05798765644431114,1.280897855758667
cifar10,classification,toric_PJ_R2,577,0,1,5,0.8377581238746643,0.8377581238746643,9.909918785095215,0.04311650991439819,2.218670129776001
cifar10,classification,toric_PJ_R2,577,0,1,6,-0.8377581238746643,-0.8377581238746643,9.909918785095215,0.04311650991439819,-2.218670129776001
cifar10,classification,toric_PJ_R2,577,0,1,7,-0.8377581238746643,0.41887906193733215,9.076722145080566,0.03949140012264252,0.5115854144096375
