dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,axis_additive,643,0,0,1,-0.8377581238746643,0.0,1.3273096084594727,0.3638356328010559,-0.35579565167427063
cifar10,classification,axis_additive,643,0,0,2,0.8377581238746643,0.0,1.3273096084594727,0.3638356328010559,0.35579565167427063
cifar10,classification,axis_additive,643,0,0,3,0.0,0.41887906193733215,0.24695071578025818,0.06769292801618576,-2.161317825317383
cifar10,classification,axis_additive,643,0,0,4,0.0,-0.41887906193733215,0.24695071578025818,0.06769292801618576,2.161317825317383
cifar10,classification,axis_additive,643,0,0,5,0.0,-0.8377581238746643,0.12087871134281158,0.03313468396663666,-1.5328336954116821
cifar10,classification,axis_additive,643,0,0,6,0.0,0.8377581238746643,0.12087871134281158,0.03313468396663666,1.5328336954116821
cifar10,classification,axis_additive,643,0,0,7,-0.41887906193733215,0.0,0.0645013228058815,0.017680788412690163,2.9623005390167236
cifar10,classification,axis_additive,643,0,0,8,0.41887906193733215,0.0,0.0645013228058815,0.017680788412690163,-2.9623005390167236
cifar10,classification,axis_additive,643,0,1,1,-0.8377581238746643,0.0,0.33670109510421753,0.2486000955104828,0.11447793990373611
cifar10,classification,axis_additive,643,0,1,2,0.8377581238746643,0.0,0.33670109510421753,0.2486000955104828,-0.11447793990373611
cifar10,classification,axis_additive,643,0,1,3,0.0,0.41887906193733215,0.2605324387550354,0.19236168265342712,0.04287673532962799
cifar10,classification,axis_additive,643,0,1,4,0.0,-0.41887906193733215,0.2605324387550354,0.19236168265342712,-0.04287673532962799
cifar10,classification,axis_additive,643,0,1,5,0.0,-0.8377581238746643,0.05271515995264053,0.038921743631362915,3.0613033771514893
cifar10,classification,axis_additive,643,0,1,6,0.0,0.8377581238746643,0.05271515995264053,0.038921743631362915,-3.0613033771514893
cifar10,classification,axis_additive,643,0,1,7,-0.41887906193733215,0.0,0.01313689723610878,0.0096995048224926,-3.0762813091278076
