dataset,task,basis,seed,layer,head,gauge,boundary,bias_mean,bias_std,bias_norm,E_xx,E_yy,E_xy,E_lap,mixed_ratio,E_axial,E_obl,obl_ratio,dc_mass_ratio,spectral_entropy,topk_spectral_mass,topk_dct_mass,diagonal_atom_ratio,low_radial_mass,mid_radial_mass,high_radial_mass,even_spectral_mass,odd_spectral_mass,complex_pair_consistency
cifar10,classification,relative_2d_table,494,0,0,raw,interior_only,-0.02309476025402546,0.07351100444793701,1.1558018922805786,1.810694694519043,1.4078350067138672,0.053289640694856644,3.2723453044891357,0.016287464648485184,0.8767194747924805,0.4591585397720337,0.3437129259109497,1.2986450239771204e-17,0.654548168182373,0.5348510146141052,0.5942009687423706,0.3776377737522125,0.665807843208313,0.1390940248966217,0.19509819149971008,0.47755786776542664,0.522442102432251,-0.05295383930206299
cifar10,classification,relative_2d_table,494,0,0,raw,reflect_padding,-0.02309476025402546,0.07351100444793701,1.1558018922805786,2.4736053943634033,2.433326005935669,0.053289640694856644,7.729285717010498,0.010743401013314724,0.8767194747924805,0.4591585397720337,0.3437129259109497,1.2986450239771204e-17,0.654548168182373,0.5348510146141052,0.5942009687423706,0.3776377737522125,0.665807843208313,0.1390940248966217,0.19509819149971008,0.47755786776542664,0.522442102432251,-0.05295383930206299
cifar10,classification,relative_2d_table,494,0,0,centered,interior_only,5.9604643443123e-10,0.07351100444793701,1.1026650667190552,1.810694932937622,1.4078351259231567,0.05328964814543724,3.272345542907715,0.016287464648485184,0.7567116618156433,0.4591585397720337,0.3776377737522125,1.2986449412590591e-17,0.6545481085777283,0.5348509550094604,0.5942009687423706,0.37763774394989014,0.6658077836036682,0.1390940099954605,0.1950981765985489,0.47755786776542664,0.522442102432251,-0.05295383930206299
cifar10,classification,relative_2d_table,494,0,0,centered,reflect_padding,5.9604643443123e-10,0.07351100444793701,1.1026650667190552,2.4736056327819824,2.433326005935669,0.05328964442014694,7.729285717010498,0.010743401013314724,0.7567116618156433,0.4591585397720337,0.3776377737522125,1.2986449412590591e-17,0.6545481085777283,0.5348509550094604,0.5942009687423706,0.37763774394989014,0.6658077836036682,0.1390940099954605,0.1950981765985489,0.47755786776542664,0.522442102432251,-0.05295383930206299
cifar10,classification,relative_2d_table,494,0,0,normalized,interior_only,1.1589792459076875e-09,0.06666667014360428,0.9999999403953552,1.4892171621322632,1.157882571220398,0.04382839798927307,2.6913607120513916,0.016287464648485184,0.6223622560501099,0.3776377737522125,0.3776378035545349,1.5789840609149157e-17,0.6545481085777283,0.5348509550094604,0.5942009091377258,0.3776378333568573,0.6658077836036682,0.1390940099954605,0.19509822130203247,0.4775579273700714,0.5224421620368958,-0.05295383930206299
cifar10,classification,relative_2d_table,494,0,0,normalized,reflect_padding,1.1589792459076875e-09,0.06666667014360428,0.9999999403953552,2.0344319343566895,2.0013039112091064,0.04382839798927307,6.356998443603516,0.010743401013314724,0.6223622560501099,0.3776377737522125,0.3776378035545349,1.5789840609149157e-17,0.6545481085777283,0.5348509550094604,0.5942009091377258,0.3776378333568573,0.6658077836036682,0.1390940099954605,0.19509822130203247,0.4775579273700714,0.5224421620368958,-0.05295383930206299
cifar10,classification,relative_2d_table,494,0,1,raw,interior_only,-0.00013766805932391435,0.05682295560836792,0.8523467779159546,2.3038620948791504,1.963263750076294,0.09837333112955093,4.592008113861084,0.022534266114234924,0.21693366765975952,0.5095614194869995,0.7013968825340271,8.693757573438477e-17,0.8945754170417786,0.1695900857448578,0.23568500578403473,0.701400876045227,0.30610987544059753,0.30766579508781433,0.38622426986694336,0.5523074865341187,0.4476924240589142,-0.8621184825897217
cifar10,classification,relative_2d_table,494,0,1,raw,reflect_padding,-0.00013766805932391435,0.05682295560836792,0.8523467779159546,3.3801121711730957,3.057596206665039,0.09837332367897034,10.292608261108398,0.01505080983042717,0.21693366765975952,0.5095614194869995,0.7013968825340271,8.693757573438477e-17,0.8945754170417786,0.1695900857448578,0.23568500578403473,0.701400876045227,0.30610987544059753,0.30766579508781433,0.38622426986694336,0.5523074865341187,0.4476924240589142,-0.8621184825897217
cifar10,classification,relative_2d_table,494,0,1,centered,interior_only,-3.9736430812453705e-10,0.05682295560836792,0.8523443341255188,2.3038620948791504,1.963263750076294,0.09837333112955093,4.592008113861084,0.022534266114234924,0.21692940592765808,0.5095614194869995,0.7014009952545166,2.1734395587957417e-17,0.8945754170417786,0.16959010064601898,0.23568497598171234,0.7014009356498718,0.3061099052429199,0.3076658248901367,0.38622429966926575,0.5523074865341187,0.4476924240589142,-0.8621184825897217
cifar10,classification,relative_2d_table,494,0,1,centered,reflect_padding,-3.9736430812453705e-10,0.05682295560836792,0.8523443341255188,3.3801119327545166,3.057595729827881,0.09837332367897034,10.292608261108398,0.015050810761749744,0.21692940592765808,0.5095614194869995,0.7014009952545166,2.1734395587957417e-17,0.8945754170417786,0.16959010064601898,0.23568497598171234,0.7014009356498718,0.3061099052429199,0.3076658248901367,0.38622429966926575,0.5523074865341187,0.4476924240589142,-0.8621184825897217
cifar10,classification,relative_2d_table,494,0,1,normalized,interior_only,-1.3245476937484568e-10,0.06666666269302368,0.9999999403953552,3.1712193489074707,2.702392578125,0.13540887832641602,6.320806503295898,0.022534266114234924,0.2985989451408386,0.7014009952545166,0.7014010548591614,0.0,0.8945754170417786,0.1695900857448578,0.23568499088287354,0.7014009356498718,0.30610981583595276,0.3076658248901367,0.38622429966926575,0.5523075461387634,0.44769248366355896,-0.8621186017990112
cifar10,classification,relative_2d_table,494,0,1,normalized,reflect_padding,-1.3245476937484568e-10,0.06666666269302368,0.9999999403953552,4.652656078338623,4.208719253540039,0.13540887832641602,14.167567253112793,0.015050808899104595,0.2985989451408386,0.7014009952545166,0.7014010548591614,0.0,0.8945754170417786,0.1695900857448578,0.23568499088287354,0.7014009356498718,0.30610981583595276,0.3076658248901367,0.38622429966926575,0.5523075461387634,0.44769248366355896,-0.8621186017990112
cifar10,classification,relative_2d_table,494,0,2,raw,interior_only,-0.0010052856523543596,0.09662652760744095,1.4494763612747192,1.2854677438735962,1.655426025390625,0.0690561980009079,3.0393126010894775,0.022942639887332916,1.6426118612289429,0.4583698511123657,0.21816936135292053,7.516271265425162e-16,0.6605066657066345,0.49526137113571167,0.7588241696357727,0.21819300949573517,0.526469886302948,0.26634976267814636,0.20718032121658325,0.13179506361484528,0.8682049512863159,0.013894081115722656
cifar10,classification,relative_2d_table,494,0,2,raw,reflect_padding,-0.0010052856523543596,0.09662652760744095,1.4494763612747192,2.3565359115600586,2.698017120361328,0.0690562054514885,7.548197269439697,0.013478039763867855,1.6426118612289429,0.4583698511123657,0.21816936135292053,7.516271265425162e-16,0.6605066657066345,0.49526137113571167,0.7588241696357727,0.21819300949573517,0.526469886302948,0.26634976267814636,0.20718032121658325,0.13179506361484528,0.8682049512863159,0.013894081115722656
cifar10,classification,relative_2d_table,494,0,2,centered,interior_only,1.3245476937484568e-10,0.09662652760744095,1.4493979215621948,1.2854678630828857,1.655426025390625,0.0690561980009079,3.0393123626708984,0.022942638024687767,1.64238440990448,0.4583698511123657,0.2181929647922516,7.516271265425162e-16,0.6605066657066345,0.49526137113571167,0.7588241696357727,0.21819300949573517,0.526469886302948,0.26634976267814636,0.20718032121658325,0.13179506361484528,0.8682049512863159,0.013894081115722656
cifar10,classification,relative_2d_table,494,0,2,centered,reflect_padding,1.3245476937484568e-10,0.09662652760744095,1.4493979215621948,2.3565359115600586,2.698017120361328,0.0690562054514885,7.548197269439697,0.013478039763867855,1.64238440990448,0.4583698511123657,0.2181929647922516,7.516271265425162e-16,0.6605066657066345,0.49526137113571167,0.7588241696357727,0.21819300949573517,0.526469886302948,0.26634976267814636,0.20718032121658325,0.13179506361484528,0.8682049512863159,0.013894081115722656
