dataset,task,basis,seed,step,metric,train_score,test_score,train_loss,test_loss,elapsed_sec
cifar10,reconstruction,relative_2d_table,477,7000,masked_patch_r2,0.8365689516067505,0.8335347175598145,0.16431815922260284,0.166032075881958,633.5392789840698
cifar10,reconstruction,relative_2d_table,477,8000,masked_patch_r2,0.8371526598930359,0.8348357081413269,0.1635018289089203,0.16483186185359955,724.0305666923523
cifar10,reconstruction,relative_2d_table,477,9000,masked_patch_r2,0.8367145657539368,0.8361638188362122,0.16399499773979187,0.1634158045053482,814.4694488048553
cifar10,reconstruction,relative_2d_table,477,9999,masked_patch_r2,0.8382032513618469,0.8359488248825073,0.16257447004318237,0.1633509248495102,904.8989434242249
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,0,masked_patch_r2,-0.5092419385910034,-0.5092003345489502,1.5190802812576294,1.5094496011734009,0.509634256362915
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,1000,masked_patch_r2,0.2994782328605652,0.3055102825164795,0.7044044733047485,0.6931058764457703,90.48965740203857
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,2000,masked_patch_r2,0.3280501365661621,0.3298327326774597,0.6740083694458008,0.6681745052337646,181.20008754730225
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,3000,masked_patch_r2,0.351237416267395,0.3459835648536682,0.6569591760635376,0.6500376462936401,271.4596891403198
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,4000,masked_patch_r2,0.380193293094635,0.36696499586105347,0.6240966320037842,0.632321834564209,361.8321146965027
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,5000,masked_patch_r2,0.39018821716308594,0.3743417263031006,0.6132940053939819,0.6243032813072205,452.45199179649353
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,6000,masked_patch_r2,0.39421194791793823,0.3812825679779053,0.606570839881897,0.6167778372764587,542.7422852516174
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,7000,masked_patch_r2,0.39823079109191895,0.3831174373626709,0.6054794192314148,0.6164660453796387,633.1778361797333
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,8000,masked_patch_r2,0.3993012309074402,0.384598970413208,0.6034733653068542,0.6147964596748352,723.6703753471375
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,9000,masked_patch_r2,0.40817463397979736,0.387148916721344,0.5968939065933228,0.6107462048530579,814.0110054016113
cifar10,reconstruction,toric_PJ_R2_coord_shuffle,494,9999,masked_patch_r2,0.4086872339248657,0.39266371726989746,0.5934338569641113,0.6058050990104675,904.3545587062836
