checkpoint,method,basis,seed,state,extension,dataset,train_resolution,eval_resolution,train_side,eval_side,patch_size,test_count,score,loss,bias_rms_all,bias_max_all,bias_rms_near_r,bias_max_near_r,bias_rms_beyond_train_radius,bias_max_beyond_train_radius
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,functional,tiny-imagenet,32,48,8,12,4,10000,0.7546667456626892,0.2606690227985382,0.05867000296711922,1.4795421361923218,0.16737952828407288,1.4795421361923218,0.024218935519456863,0.36739447712898254
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,no_pos,tiny-imagenet,32,48,8,12,4,10000,0.283203125,0.7604835629463196,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,table_clamp,tiny-imagenet,32,48,8,12,4,10000,0.8462930917739868,0.16327118873596191,0.04305141791701317,1.420089840888977,0.11809355765581131,1.420089840888977,0.02528180554509163,0.2780778110027313
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,radial_truncate_r4,tiny-imagenet,32,48,8,12,4,10000,0.7541182041168213,0.26134154200553894,0.050941597670316696,1.4795421361923218,0.16737952828407288,1.4795421361923218,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,functional,tiny-imagenet,32,64,8,16,4,10000,0.6091824769973755,0.464889258146286,0.058670010417699814,1.389220952987671,0.20899800956249237,1.389220952987671,0.027652408927679062,0.40074822306632996
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,no_pos,tiny-imagenet,32,64,8,16,4,10000,0.25460219383239746,0.8856964111328125,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,table_clamp,tiny-imagenet,32,64,8,16,4,10000,0.705973744392395,0.3496093451976776,0.036769162863492966,1.4200935363769531,0.1180935725569725,1.4200935363769531,0.026300350204110146,0.27807796001434326
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,426,best,radial_truncate_r4,tiny-imagenet,32,64,8,16,4,10000,0.6184895038604736,0.45381155610084534,0.047193095088005066,1.389220952987671,0.20899800956249237,1.389220952987671,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,functional,tiny-imagenet,32,32,8,8,4,10000,0.8556773662567139,0.14542637765407562,0.047141183167696,0.9503033757209778,0.09415575116872787,0.9503033757209778,0.017809472978115082,0.1315290778875351
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,no_pos,tiny-imagenet,32,32,8,8,4,10000,0.27432680130004883,0.7300479412078857,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,table_clamp,tiny-imagenet,32,32,8,8,4,10000,0.8556857109069824,0.14541497826576233,0.047141183167696,0.9503030180931091,0.09415574371814728,0.9503030180931091,0.017809472978115082,0.1315290778875351
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,radial_truncate_r4,tiny-imagenet,32,32,8,8,4,10000,0.8590707778930664,0.14201797544956207,0.04393934831023216,0.9503033757209778,0.09415575116872787,0.9503033757209778,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,functional,tiny-imagenet,32,40,8,10,4,10000,0.8153035640716553,0.1924511343240738,0.0471411794424057,0.8123700618743896,0.1125863790512085,0.8123700618743896,0.019479980692267418,0.2687830328941345
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,no_pos,tiny-imagenet,32,40,8,10,4,10000,0.26875561475753784,0.7600307464599609,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,table_clamp,tiny-imagenet,32,40,8,10,4,10000,0.8410948514938354,0.1653994768857956,0.038981709629297256,0.9503027200698853,0.09415573626756668,0.9503027200698853,0.018512632697820663,0.22332772612571716
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,radial_truncate_r4,tiny-imagenet,32,40,8,10,4,10000,0.8184500932693481,0.18918685615062714,0.041479192674160004,0.8123700618743896,0.1125863790512085,0.8123700618743896,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,functional,tiny-imagenet,32,48,8,12,4,10000,0.7709850072860718,0.24328206479549408,0.0471411868929863,0.9292123317718506,0.13057373464107513,0.9292123317718506,0.020739881321787834,0.29459574818611145
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,no_pos,tiny-imagenet,32,48,8,12,4,10000,0.2687750458717346,0.7754863500595093,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,table_clamp,tiny-imagenet,32,48,8,12,4,10000,0.8042681217193604,0.20764349400997162,0.03391898050904274,0.9503025412559509,0.09415572881698608,0.9503025412559509,0.018687397241592407,0.22332771122455597
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,radial_truncate_r4,tiny-imagenet,32,48,8,12,4,10000,0.7740342020988464,0.24004292488098145,0.039739832282066345,0.9292123317718506,0.13057373464107513,0.9292123317718506,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,functional,tiny-imagenet,32,64,8,16,4,10000,0.6464869976043701,0.4206511080265045,0.0471411794424057,0.9367027878761292,0.158967986702919,0.9367027878761292,0.024078113958239555,0.3208584785461426
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,no_pos,tiny-imagenet,32,64,8,16,4,10000,0.24194073677062988,0.9013496041297913,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,table_clamp,tiny-imagenet,32,64,8,16,4,10000,0.6066070795059204,0.4677991271018982,0.028181003406643867,0.9503023624420166,0.09415573626756668,0.9503023624420166,0.018809596076607704,0.22332769632339478
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,526,best,radial_truncate_r4,tiny-imagenet,32,64,8,16,4,10000,0.6486485004425049,0.4180581867694855,0.035895995795726776,0.9367027878761292,0.158967986702919,0.9367027878761292,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,functional,tiny-imagenet,32,32,8,8,4,10000,0.8629169464111328,0.1375332623720169,0.059908635914325714,1.5921353101730347,0.1212814524769783,1.5921353101730347,0.022293690592050552,0.12380027770996094
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,no_pos,tiny-imagenet,32,32,8,8,4,10000,0.28824758529663086,0.7134628891944885,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,table_clamp,tiny-imagenet,32,32,8,8,4,10000,0.8629084229469299,0.13754092156887054,0.059908632189035416,1.592134714126587,0.1212814450263977,1.592134714126587,0.022293690592050552,0.12380027770996094
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,radial_truncate_r4,tiny-imagenet,32,32,8,8,4,10000,0.8645822405815125,0.1358713060617447,0.056598007678985596,1.5921353101730347,0.1212814524769783,1.5921353101730347,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,functional,tiny-imagenet,32,40,8,10,4,10000,0.8189127445220947,0.18875443935394287,0.05990862473845482,1.328348159790039,0.1475260704755783,1.328348159790039,0.022652307525277138,0.18050099909305573
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,no_pos,tiny-imagenet,32,40,8,10,4,10000,0.2845810055732727,0.7444366216659546,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,table_clamp,tiny-imagenet,32,40,8,10,4,10000,0.8634592890739441,0.14222902059555054,0.04961852356791496,1.59213387966156,0.12128143012523651,1.59213387966156,0.023694099858403206,0.12493631988763809
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,radial_truncate_r4,tiny-imagenet,32,40,8,10,4,10000,0.82097327709198,0.186654731631279,0.05435171350836754,1.328348159790039,0.1475260704755783,1.328348159790039,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,functional,tiny-imagenet,32,48,8,12,4,10000,0.7563207149505615,0.25911399722099304,0.05990862473845482,1.617005467414856,0.17281992733478546,1.617005467414856,0.02385416068136692,0.21873663365840912
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,no_pos,tiny-imagenet,32,48,8,12,4,10000,0.2834959626197815,0.7603853344917297,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,table_clamp,tiny-imagenet,32,48,8,12,4,10000,0.8512479662895203,0.15815506875514984,0.04338786378502846,1.5921335220336914,0.12128143012523651,1.5921335220336914,0.02439175732433796,0.12493631988763809
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,radial_truncate_r4,tiny-imagenet,32,48,8,12,4,10000,0.7561322450637817,0.25937917828559875,0.052597369998693466,1.617005467414856,0.17281992733478546,1.617005467414856,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,functional,tiny-imagenet,32,64,8,16,4,10000,0.6110268831253052,0.4629042446613312,0.05990862473845482,1.5637534856796265,0.21592503786087036,1.5637534856796265,0.027077805250883102,0.3831912577152252
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,no_pos,tiny-imagenet,32,64,8,16,4,10000,0.2542295455932617,0.8867803812026978,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,table_clamp,tiny-imagenet,32,64,8,16,4,10000,0.7168832421302795,0.3367587924003601,0.036601629108190536,1.5921330451965332,0.12128143757581711,1.5921330451965332,0.025249244645237923,0.12493632733821869
MetricToric/results/v8_tinyimagenet_dct_top110_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_dct_top110_seed626_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,dct_top110,dct_top110,626,best,radial_truncate_r4,tiny-imagenet,32,64,8,16,4,10000,0.6203629970550537,0.4518307149410248,0.048757269978523254,1.5637534856796265,0.21592503786087036,1.5637534856796265,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,functional,tiny-imagenet,32,32,8,8,4,10000,0.8100847601890564,0.1909961700439453,0.3379617929458618,2.1057186126708984,0.22675925493240356,1.6912225484848022,0.45104172825813293,2.1057186126708984
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,no_pos,tiny-imagenet,32,32,8,8,4,10000,0.2757895588874817,0.7276776432991028,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,table_clamp,tiny-imagenet,32,32,8,8,4,10000,0.8101332187652588,0.19097425043582916,0.3379617929458618,2.1057186126708984,0.22675926983356476,1.6912230253219604,0.45104172825813293,2.1057186126708984
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,radial_truncate_r4,tiny-imagenet,32,32,8,8,4,10000,0.8630914688110352,0.1376517415046692,0.10582098364830017,1.6912225484848022,0.22675925493240356,1.6912225484848022,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,functional,tiny-imagenet,32,40,8,10,4,10000,0.78517746925354,0.2233719527721405,0.3542526662349701,2.1057193279266357,0.22675925493240356,1.6912227869033813,0.4067005217075348,2.1057193279266357
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,no_pos,tiny-imagenet,32,40,8,10,4,10000,0.27269065380096436,0.7558934092521667,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,table_clamp,tiny-imagenet,32,40,8,10,4,10000,0.7866861820220947,0.22177612781524658,0.36193424463272095,2.1057193279266357,0.22675925493240356,1.6912230253219604,0.41805902123451233,2.1057193279266357
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,radial_truncate_r4,tiny-imagenet,32,40,8,10,4,10000,0.8640120625495911,0.14153610169887543,0.08354288339614868,1.6912227869033813,0.22675925493240356,1.6912227869033813,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,functional,tiny-imagenet,32,48,8,12,4,10000,0.7724392414093018,0.24160800874233246,0.3659619390964508,2.1057186126708984,0.22675924003124237,1.691222906112671,0.3993752896785736,2.1057186126708984
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,no_pos,tiny-imagenet,32,48,8,12,4,10000,0.2668723464012146,0.7781381011009216,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,table_clamp,tiny-imagenet,32,48,8,12,4,10000,0.7678073644638062,0.24653930962085724,0.36622506380081177,2.105719804763794,0.22675925493240356,1.6912230253219604,0.39971089363098145,2.105719804763794
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,radial_truncate_r4,tiny-imagenet,32,48,8,12,4,10000,0.8553766012191772,0.1536555141210556,0.06901367753744125,1.691222906112671,0.22675924003124237,1.691222906112671,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,functional,tiny-imagenet,32,64,8,16,4,10000,0.5791927576065063,0.5000609159469604,0.3428332209587097,2.1057181358337402,0.22675926983356476,1.6912230253219604,0.3556597828865051,2.1057181358337402
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,no_pos,tiny-imagenet,32,64,8,16,4,10000,0.23955827951431274,0.9036888480186462,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,table_clamp,tiny-imagenet,32,64,8,16,4,10000,0.6378118991851807,0.4307563006877899,0.3599037230014801,2.1057164669036865,0.22675926983356476,1.6912230253219604,0.37508824467658997,2.1057164669036865
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed426_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,426,best,radial_truncate_r4,tiny-imagenet,32,64,8,16,4,10000,0.7365193367004395,0.3133270740509033,0.05120370537042618,1.6912230253219604,0.22675926983356476,1.6912230253219604,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,526,best,functional,tiny-imagenet,32,32,8,8,4,10000,0.8390757441520691,0.16202868521213531,0.33770236372947693,2.106578826904297,0.22869007289409637,1.1996800899505615,0.4505266845226288,2.106578826904297
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,526,best,no_pos,tiny-imagenet,32,32,8,8,4,10000,0.28277963399887085,0.7218615412712097,0.0,0.0,0.0,0.0,0.0,0.0
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,526,best,table_clamp,tiny-imagenet,32,32,8,8,4,10000,0.839033305644989,0.1620756983757019,0.33770236372947693,2.106578826904297,0.22869007289409637,1.1996800899505615,0.4505266845226288,2.106578826904297
MetricToric/results/v8_tinyimagenet_toric_pj_top220_10k_3seed_from_relative10k_s426/checkpoints/tiny-imagenet_reconstruction_table_informed_toric_PJ_R0_top220_seed526_holdoutR4_steps10000_h1_b10_cl20_tail0_g0_constant_s0_r0.pt,toric_pj,table_informed_toric_PJ_R0_top220,526,best,radial_truncate_r4,tiny-imagenet,32,32,8,8,4,10000,0.8647757768630981,0.1362859606742859,0.10672203451395035,1.1996800899505615,0.22869007289409637,1.1996800899505615,0.0,0.0
