dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,reconstruction,dct_top33,526,0,0,1,-0.41887906193733215,0.0,31.270395278930664,0.08134070038795471,2.5787036418914795
cifar10,reconstruction,dct_top33,526,0,0,2,0.41887906193733215,0.0,31.270395278930664,0.08134070038795471,-2.5787036418914795
cifar10,reconstruction,dct_top33,526,0,0,3,-0.8377581238746643,0.0,25.99838638305664,0.06762712448835373,-1.0139623880386353
cifar10,reconstruction,dct_top33,526,0,0,4,0.8377581238746643,0.0,25.99838638305664,0.06762712448835373,1.0139623880386353
cifar10,reconstruction,dct_top33,526,0,0,5,0.0,0.41887906193733215,23.990564346313477,0.062404368072748184,2.3002967834472656
cifar10,reconstruction,dct_top33,526,0,0,6,0.0,-0.41887906193733215,23.990564346313477,0.062404368072748184,-2.3002967834472656
cifar10,reconstruction,dct_top33,526,0,0,7,-1.2566372156143188,0.0,14.358721733093262,0.03734997287392616,1.9690454006195068
cifar10,reconstruction,dct_top33,526,0,0,8,1.2566372156143188,0.0,14.358721733093262,0.03734997287392616,-1.9690454006195068
cifar10,reconstruction,dct_top33,526,0,1,1,-0.41887906193733215,0.0,26.6296329498291,0.11091376841068268,2.6085150241851807
cifar10,reconstruction,dct_top33,526,0,1,2,0.41887906193733215,0.0,26.6296329498291,0.11091376841068268,-2.6085150241851807
cifar10,reconstruction,dct_top33,526,0,1,3,0.8377581238746643,0.0,13.548839569091797,0.0564316026866436,1.0272423028945923
cifar10,reconstruction,dct_top33,526,0,1,4,-0.8377581238746643,0.0,13.548839569091797,0.0564316026866436,-1.0272423028945923
cifar10,reconstruction,dct_top33,526,0,1,5,0.0,-0.41887906193733215,11.523468971252441,0.047995831817388535,2.2836368083953857
cifar10,reconstruction,dct_top33,526,0,1,6,0.0,0.41887906193733215,11.523468971252441,0.047995831817388535,-2.2836368083953857
cifar10,reconstruction,dct_top33,526,0,1,7,0.0,-0.8377581238746643,10.585309982299805,0.04408835247159004,-0.5697286128997803
cifar10,reconstruction,dct_top33,526,0,1,8,0.0,0.8377581238746643,10.585309982299805,0.04408835247159004,0.5697286128997803
cifar10,reconstruction,dct_top33,526,0,2,1,0.41887906193733215,0.0,38.3095703125,0.13029250502586365,-2.8631277084350586
