dataset,task,teacher_basis,teacher_seed,layer,head,fit_target,frequency_source,order,phase_chart,jet_chart,chart_scale,num_centers,num_features,selected_ridge,visible_target_r2,visible_table_r2,full_table_r2,full_visible_gap,heldout_rms,extended_outer_pred_rms,extended_outer_max_abs,condition_number,effective_rank,coeff_norm,phase_grad_mean_full,phase_grad_mean_ext,omegas
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,raw,4.0,8,97,1e-08,0.6625311063141825,0.9418444887286973,-50.7701368795118,-51.7119813682405,0.39806049422391504,8.535721479177178,28.651985579564954,2839697826891.2183,38.48361370368752,30.082701968749323,0.7396280872624377,0.5150866347764183,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,raw,8.0,8,97,1e-08,0.7123642581144809,0.9504321614755221,-661.8044537602347,-662.7548859217102,1.424388645039701,26.33576650713596,77.38399849260935,3143034749956.0923,36.227973379595284,30.097997828260603,0.8925002325519903,0.7133834848743236,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,raw,16.0,8,97,1e-08,0.7353607322953708,0.9543951095825913,-1666.0593582257807,-1667.0137533353632,2.258980690401047,27.166766383653947,66.6301717545534,3129885782932.6255,34.48715668463099,27.989375716681238,0.9667082177043299,0.8759811678340105,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,bounded,2.0,8,97,1e-08,0.7398213589972171,0.9551638027311746,0.43726793713547063,-0.517895865595704,0.04131192017614783,0.21657599477552694,0.6186090441989804,2982318402402.279,37.377894592784564,5.809774610697137,0.5421049778906628,0.340262483203028,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,bounded,4.0,8,97,1e-08,0.6728548963296941,0.9436235720689491,-21.738862522520506,-22.682486094589454,0.2637908214462018,2.382131286003519,6.904683345442557,2815618010510.644,38.587433981130594,11.476532110762081,0.7396280872624377,0.5150866347764183,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,bounded,8.0,8,97,1e-08,0.7167126509902657,0.9511815135362047,-428.55235935595744,-429.50354086949363,1.1466816715298414,13.224060382820078,34.510554019913414,3138402687406.262,36.288941773206986,22.566543766209797,0.8925002325519903,0.7133834848743236,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,0,7,axis_plus_residual,table_informed,2,asinh,bounded,16.0,8,97,1e-08,0.7366879158141503,0.954623821139507,-1466.4185225522206,-1467.37314637336,2.119404711051922,21.182060335533773,49.91009633978925,3128261498448.9727,34.507284111297736,26.064487702754032,0.9667082177043299,0.8759811678340105,"[[2.792526803190927, -2.0943951023931953], [-2.792526803190927, 2.0943951023931953], [-2.792526803190927, -2.0943951023931953], [2.792526803190927, 2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,raw,2.0,17,103,1e-08,0.7732323619872397,0.8935755713251277,-2007.616137518813,-2008.5097130901381,1.4205993732023678,2.840121295235646,10.756870855927206,2654003643904.833,35.30135868676213,6.083405159341074,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,raw,4.0,17,103,1e-08,0.7732323619872397,0.8935755713251277,-2007.616137518813,-2008.5097130901381,1.4205993732023678,2.840121295235646,10.756870855927206,2654003643904.833,35.30135868676213,6.083405159341074,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,raw,8.0,17,103,1e-08,0.7732323619872397,0.8935755713251277,-2007.616137518813,-2008.5097130901381,1.4205993732023678,2.840121295235646,10.756870855927206,2654003643904.833,35.30135868676213,6.083405159341074,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,raw,16.0,17,103,1e-08,0.7732323619872397,0.8935755713251277,-2007.616137518813,-2008.5097130901381,1.4205993732023678,2.840121295235646,10.756870855927206,2654003643904.833,35.30135868676213,6.083405159341074,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,bounded,2.0,17,103,1e-08,0.8115218292595096,0.9115452195272545,-291.7848494116565,-292.69639463118375,0.5423539219911655,0.7335451171885666,2.723665016758348,2620655406064.834,36.15339502743927,2.6684788035567184,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,bounded,4.0,17,103,1e-08,0.7830592780442907,0.8981874460007758,-916.3985042437822,-917.296691689783,0.9600608192990836,1.5004135612464857,5.600108437779257,2640507623113.288,35.64201346175972,4.555890009920084,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,bounded,8.0,17,103,1e-08,0.775514346717224,0.8946465306703923,-1553.5779181052399,-1554.4725646359102,1.2497654725129452,2.198172129597356,7.961740508359989,2649826067152.7617,35.40688369438281,5.602566124217197,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,raw,bounded,16.0,17,103,1e-08,0.7737842609385398,0.8938345832859749,-1869.232827732683,-1870.126662315969,1.3707894720537945,2.6063239919425083,9.590513008029577,2652885065786.5635,35.32964106766463,5.954848468102895,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,raw,2.0,17,103,1e-08,0.8685921928883309,0.9383289391827141,-447.5272556391362,-448.4655845783189,0.671293731043151,11.900476880498747,44.57516435797378,3156284390882.881,24.94253004368837,62.300083976818605,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,raw,4.0,17,103,1e-08,0.7795803195923967,0.8965547343454839,-920.0928712390726,-920.9894259734181,0.961991788196759,14.049602509623853,50.40016002392111,2933964427752.8335,31.04874283243364,19.719672035582484,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,raw,8.0,17,103,1e-08,0.7751824494039424,0.8944907677835261,-1615.3385739145938,-1616.2330646823773,1.2743496099618448,5.387103246202978,15.370880176016303,2750399534612.7314,33.9918175694275,8.483282254734915,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,raw,16.0,17,103,1e-08,0.7738048291173021,0.8938442361477891,-1925.6849249578447,-1926.5787691939925,1.3913242997364603,2.9130403437747034,10.30305054339619,2680864920817.5547,34.950029720757605,6.642559182292631,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,bounded,2.0,17,103,1e-08,0.8277219921035427,0.9191481257012788,-46.43021584004244,-47.34936396574372,0.21824961552733438,2.2472302611818686,9.307756953020437,3155282142171.1094,25.4790418765304,30.420551284672936,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,bounded,4.0,17,103,1e-08,0.7881922569553348,0.9005964067889871,-363.23377954163516,-364.1343759484241,0.6049233017028284,6.031379571997896,16.38314006652693,2929381935869.8965,31.36852575576184,13.050051375673716,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,bounded,8.0,17,103,1e-08,0.7774461601257551,0.8955531509452739,-1251.35654948648,-1252.2521026374252,1.1217222924449919,4.0400448922719985,11.525390858892905,2747001324742.2617,34.097141934304794,7.783774532977298,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,1,asinh,bounded,16.0,17,103,1e-08,0.7743561552381956,0.8941029792733242,-1793.5356939739327,-1794.429796953206,1.3427613771683202,2.7023953594465864,9.55861222044722,2679795553665.4663,34.978365624285665,6.500646048501148,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, -1.3962634015954636], [0.0, 1.3962634015954636], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [0.6981317007977318, -1.3962634015954636], [-0.6981317007977318, 1.3962634015954636], [1.3962634015954636, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,raw,2.0,8,97,1e-08,0.7706336583678705,0.8923559724863765,-18081.584207373897,-18082.476563346383,4.2624192094892175,114.91312900859265,263.9431799979787,3198363896084.8994,30.76011119401138,111.46748829076807,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,raw,4.0,8,97,1e-08,0.7706336583678705,0.8923559724863765,-18081.584207373897,-18082.476563346383,4.2624192094892175,114.91312900859265,263.9431799979787,3198363896084.8994,30.76011119401138,111.46748829076807,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,raw,8.0,8,97,1e-08,0.7706336583678705,0.8923559724863765,-18081.584207373897,-18082.476563346383,4.2624192094892175,114.91312900859265,263.9431799979787,3198363896084.8994,30.76011119401138,111.46748829076807,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,raw,16.0,8,97,1e-08,0.7706336583678705,0.8923559724863765,-18081.584207373897,-18082.476563346383,4.2624192094892175,114.91312900859265,263.9431799979787,3198363896084.8994,30.76011119401138,111.46748829076807,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,bounded,2.0,8,97,1e-08,0.8055726066973622,0.9087531870406765,-1441.385427747013,-1442.2941809340537,1.2038245707347146,21.760694067595193,52.34311902979137,3142388932554.671,30.998420345165606,88.34298168799364,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,bounded,4.0,8,97,1e-08,0.7885240935173559,0.9007521411646502,-16959.357104956496,-16960.257857097662,4.128035413491555,52.22184375792975,119.04770254675327,3177469952185.0176,30.87854315521068,124.94185822533188,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,bounded,8.0,8,97,1e-08,0.7791644490266671,0.8963595619313409,-21450.2686523803,-21451.16501194223,4.642505952550939,78.93331431895018,180.72012215362946,3192259373486.582,30.801636240384788,122.00306338434247,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,raw,bounded,16.0,8,97,1e-08,0.7730566073648343,0.8934930878392107,-19320.6609215211,-19321.554414608938,4.40603726931806,99.21777472084426,229.12563738265237,3196765393757.622,30.77169262012795,115.24221967370453,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,asinh,raw,2.0,8,97,1e-08,0.8342427592360818,0.9222083900435978,-561.2334140108967,-562.1556224009403,0.7515821331958775,29.68104086206216,121.46243636519607,3620002841483.757,23.77276456698333,54.3381063258357,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,asinh,raw,4.0,8,97,1e-08,0.7627046909101294,0.8886348249757945,-380.20571363964274,-381.0943484646185,0.6188548130048357,23.99262685333832,113.6781499007617,3318134430676.7324,27.577382430365645,63.93335126408156,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,asinh,raw,8.0,8,97,1e-08,0.7635354072051062,0.8890246888375809,-2504.1811851670573,-2505.070209855895,1.5865115080360472,80.94204528786919,278.5800303307135,3209110754672.496,29.75007992923747,80.06632446167646,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
cifar10,reconstruction,relative_2d_table,477,1,0,axis_plus_residual,table_informed,2,asinh,raw,16.0,8,97,1e-08,0.768724514763488,0.8914599913881245,-10527.011554187264,-10527.903014178652,3.252361656896795,126.17862383994172,321.2297507441416,3202282834581.7783,30.488892298452473,104.67462535187646,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0]]"
