ridge,train_r2,train_mse,coeff_norm,condition_number,effective_rank,layer,head,fit_target,order,phase_chart,jet_chart,chart_scale,num_centers,num_features
0.0001,0.6470614314559884,0.00014472281480322832,1.0092732905762603,3505621952451.5396,31.566024666604687,1,1,axis_plus_residual,2,asinh,bounded,2.0,8,97
0.01,0.6046683698485107,0.0001621061323286287,0.27117620644857093,3505621952451.5396,31.566024666604687,1,1,axis_plus_residual,2,asinh,bounded,2.0,8,97
1e-08,0.5772655799674581,0.00017334267386447626,0.4356183256616836,3204847373485.2515,34.22238625139464,1,1,axis_plus_residual,2,asinh,bounded,4.0,8,97
1e-06,0.5772655794120585,0.00017334267409221845,0.43557639322499053,3204847373485.2515,34.22238625139464,1,1,axis_plus_residual,2,asinh,bounded,4.0,8,97
0.0001,0.5772601691789602,0.0001733448925637387,0.43144576612582036,3204847373485.2515,34.22238625139464,1,1,axis_plus_residual,2,asinh,bounded,4.0,8,97
0.01,0.5660994242904858,0.00017792136722397225,0.2674571107124176,3204847373485.2515,34.22238625139464,1,1,axis_plus_residual,2,asinh,bounded,4.0,8,97
1e-08,0.5694154903998969,0.00017656161098251823,0.45036186197853073,3115652975830.7944,33.91376964327344,1,1,axis_plus_residual,2,asinh,bounded,8.0,8,97
1e-06,0.5694154895344089,0.00017656161133741243,0.45029865284539,3115652975830.7944,33.91376964327344,1,1,axis_plus_residual,2,asinh,bounded,8.0,8,97
0.0001,0.5694072142534135,0.00017656500462470288,0.44414609156496504,3115652975830.7944,33.91376964327344,1,1,axis_plus_residual,2,asinh,bounded,8.0,8,97
0.01,0.5589623858040257,0.00018084791702945396,0.2732528155872029,3115652975830.7944,33.91376964327344,1,1,axis_plus_residual,2,asinh,bounded,8.0,8,97
1e-08,0.563802534898969,0.00017886320902778325,0.5132783624247694,3174067903372.073,33.44838268138682,1,1,axis_plus_residual,2,asinh,bounded,16.0,8,97
1e-06,0.5638025328841696,0.0001788632098539538,0.5131492341316333,3174067903372.073,33.44838268138682,1,1,axis_plus_residual,2,asinh,bounded,16.0,8,97
0.0001,0.5637839210823453,0.00017887084164200032,0.500838097198234,3174067903372.073,33.44838268138682,1,1,axis_plus_residual,2,asinh,bounded,16.0,8,97
0.01,0.5513033891082583,0.00018398849632333145,0.2745691642937164,3174067903372.073,33.44838268138682,1,1,axis_plus_residual,2,asinh,bounded,16.0,8,97
1e-08,0.731061725662999,0.00011175437573328247,0.15856535283113518,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,2.0,17,103
1e-06,0.7310617256589602,0.00011175437573496072,0.15856450402045583,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,2.0,17,103
0.0001,0.7310616854043588,0.00011175439246232269,0.15847981054014235,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,2.0,17,103
0.01,0.7307610230448891,0.00011187932943669669,0.1515262141883591,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,2.0,17,103
1e-08,0.731061725662999,0.00011175437573328247,0.15856535283113518,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,4.0,17,103
1e-06,0.7310617256589602,0.00011175437573496072,0.15856450402045583,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,4.0,17,103
0.0001,0.7310616854043588,0.00011175439246232269,0.15847981054014235,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,4.0,17,103
0.01,0.7307610230448891,0.00011187932943669669,0.1515262141883591,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,4.0,17,103
1e-08,0.731061725662999,0.00011175437573328247,0.15856535283113518,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,8.0,17,103
1e-06,0.7310617256589602,0.00011175437573496072,0.15856450402045583,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,8.0,17,103
0.0001,0.7310616854043588,0.00011175439246232269,0.15847981054014235,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,8.0,17,103
0.01,0.7307610230448891,0.00011187932943669669,0.1515262141883591,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,8.0,17,103
1e-08,0.731061725662999,0.00011175437573328247,0.15856535283113518,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,16.0,17,103
1e-06,0.7310617256589602,0.00011175437573496072,0.15856450402045583,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,16.0,17,103
0.0001,0.7310616854043588,0.00011175439246232269,0.15847981054014235,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,16.0,17,103
0.01,0.7307610230448891,0.00011187932943669669,0.1515262141883591,2406084288979.347,43.551555263676136,1,2,axis_plus_residual,1,raw,raw,16.0,17,103
1e-08,0.7329574005914485,0.00011096664862845003,0.1508081294986231,2323161569807.9233,44.26489725725066,1,2,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-06,0.7329574005896358,0.00011096664862920331,0.15080772893283645,2323161569807.9233,44.26489725725066,1,2,axis_plus_residual,1,raw,bounded,2.0,17,103
0.0001,0.732957382490222,0.00011096665615021788,0.1507677128173842,2323161569807.9233,44.26489725725066,1,2,axis_plus_residual,1,raw,bounded,2.0,17,103
0.01,0.732800096285289,0.000111032014722504,0.14712491313315126,2323161569807.9233,44.26489725725066,1,2,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-08,0.7316134107239085,0.0001115251290046965,0.15459708193869168,2367983567200.0347,43.860397889537744,1,2,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-06,0.7316134107211478,0.00011152512900584367,0.1545964868163037,2367983567200.0347,43.860397889537744,1,2,axis_plus_residual,1,raw,bounded,4.0,17,103
0.0001,0.7316133831788405,0.00011152514045075002,0.15453706967697892,2367983567200.0347,43.860397889537744,1,2,axis_plus_residual,1,raw,bounded,4.0,17,103
0.01,0.7313912771491813,0.00011161743419641466,0.14939963276616258,2367983567200.0347,43.860397889537744,1,2,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-08,0.7311933462648272,0.00011169968222330435,0.15719886810849903,2393557757961.082,43.649807358299825,1,2,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-06,0.7311933462612636,0.00011169968222478514,0.15719811265852146,2393557757961.082,43.649807358299825,1,2,axis_plus_residual,1,raw,bounded,8.0,17,103
0.0001,0.731193310731779,0.00011169969698867618,0.1571227186922971,2393557757961.082,43.649807358299825,1,2,axis_plus_residual,1,raw,bounded,8.0,17,103
0.01,0.7309208802329351,0.00011181290252033232,0.15082267991137585,2393557757961.082,43.649807358299825,1,2,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-08,0.7310932627202933,0.00011174127085202641,0.15818688928164207,2402664664728.76,43.578079844849434,1,2,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-06,0.7310932627163902,0.00011174127085364836,0.15818606697231932,2402664664728.76,43.578079844849434,1,2,axis_plus_residual,1,raw,bounded,16.0,17,103
0.0001,0.7310932238082694,0.0001117412870214949,0.15810401296839063,2402664664728.76,43.578079844849434,1,2,axis_plus_residual,1,raw,bounded,16.0,17,103
0.01,0.7308005011507213,0.0001118629247390638,0.15133432983235187,2402664664728.76,43.578079844849434,1,2,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-08,0.7851677964539794,8.927118631172047e-05,3.9071889036125973,3107375720886.5967,37.543470290367964,1,2,axis_plus_residual,1,asinh,raw,2.0,17,103
1e-06,0.7851306529334785,8.928662089780288e-05,3.5593341475744635,3107375720886.5967,37.543470290367964,1,2,axis_plus_residual,1,asinh,raw,2.0,17,103
0.0001,0.7814013663807188,9.083628537624729e-05,0.5665796748310645,3107375720886.5967,37.543470290367964,1,2,axis_plus_residual,1,asinh,raw,2.0,17,103
0.01,0.7728716730060252,9.438070671469436e-05,0.20691001235005899,3107375720886.5967,37.543470290367964,1,2,axis_plus_residual,1,asinh,raw,2.0,17,103
1e-08,0.7594930282116685,9.994005709290474e-05,0.29666906333571846,2778707271094.3486,42.476168965558806,1,2,axis_plus_residual,1,asinh,raw,4.0,17,103
1e-06,0.7594930278547536,9.99400572412169e-05,0.2966289634951763,2778707271094.3486,42.476168965558806,1,2,axis_plus_residual,1,asinh,raw,4.0,17,103
0.0001,0.7594896053056488,9.994147944428397e-05,0.29271813910845107,2778707271094.3486,42.476168965558806,1,2,axis_plus_residual,1,asinh,raw,4.0,17,103
0.01,0.7552960120452635,0.00010168408152667258,0.18491349637806664,2778707271094.3486,42.476168965558806,1,2,axis_plus_residual,1,asinh,raw,4.0,17,103
1e-08,0.7438223079574314,0.00010645185450671836,0.1766307362692529,2530655538690.7925,43.64781996609201,1,2,axis_plus_residual,1,asinh,raw,8.0,17,103
1e-06,0.7438223079452428,0.00010645185451178315,0.17662843658760388,2530655538690.7925,43.64781996609201,1,2,axis_plus_residual,1,asinh,raw,8.0,17,103
0.0001,0.7438221868497209,0.00010645190483171064,0.17639944673689556,2530655538690.7925,43.64781996609201,1,2,axis_plus_residual,1,asinh,raw,8.0,17,103
0.01,0.7431211299496457,0.00010674322140394104,0.16042292906762567,2530655538690.7925,43.64781996609201,1,2,axis_plus_residual,1,asinh,raw,8.0,17,103
1e-08,0.7346373939304375,0.00011026854566301078,0.16063277795137879,2398171856008.432,43.62580235125826,1,2,axis_plus_residual,1,asinh,raw,16.0,17,103
1e-06,0.7346373939257551,0.0001102685456649565,0.16063180652509776,2398171856008.432,43.62580235125826,1,2,axis_plus_residual,1,asinh,raw,16.0,17,103
0.0001,0.7346373472706536,0.00011026856505197664,0.16053489898502118,2398171856008.432,43.62580235125826,1,2,axis_plus_residual,1,asinh,raw,16.0,17,103
0.01,0.7342987000061845,0.00011040928624061307,0.15272516067819164,2398171856008.432,43.62580235125826,1,2,axis_plus_residual,1,asinh,raw,16.0,17,103
1e-08,0.7887056694350549,8.78010616617485e-05,0.7936263903331868,3067337744680.6274,38.277772914188276,1,2,axis_plus_residual,1,asinh,bounded,2.0,17,103
1e-06,0.7887056086805687,8.780108690761467e-05,0.7910663854458345,3067337744680.6274,38.277772914188276,1,2,axis_plus_residual,1,asinh,bounded,2.0,17,103
0.0001,0.7883839795271751,8.793473640523169e-05,0.6101567472034278,3067337744680.6274,38.277772914188276,1,2,axis_plus_residual,1,asinh,bounded,2.0,17,103
0.01,0.7800981076615101,9.137784036667463e-05,0.20800374792632284,3067337744680.6274,38.277772914188276,1,2,axis_plus_residual,1,asinh,bounded,2.0,17,103
1e-08,0.7610559932565819,9.929058396261923e-05,0.2594229016963663,2736959590932.916,42.780523358973404,1,2,axis_plus_residual,1,asinh,bounded,4.0,17,103
1e-06,0.7610559930985966,9.92905840282683e-05,0.2594026047818342,2736959590932.916,42.780523358973404,1,2,axis_plus_residual,1,asinh,bounded,4.0,17,103
0.0001,0.7610544555710909,9.929122293110578e-05,0.25740643807251773,2736959590932.916,42.780523358973404,1,2,axis_plus_residual,1,asinh,bounded,4.0,17,103
0.01,0.757974540522294,0.00010057104814169869,0.1843444712882557,2736959590932.916,42.780523358973404,1,2,axis_plus_residual,1,asinh,bounded,4.0,17,103
1e-08,0.7440814804187112,0.00010634415820841724,0.17410994147282005,2518788669356.6733,43.741296676266884,1,2,axis_plus_residual,1,asinh,bounded,8.0,17,103
1e-06,0.7440814804083151,0.0001063441582127372,0.17410795158979242,2518788669356.6733,43.741296676266884,1,2,axis_plus_residual,1,asinh,bounded,8.0,17,103
0.0001,0.7440813770579863,0.00010634420115884266,0.173909733849722,2518788669356.6733,43.741296676266884,1,2,axis_plus_residual,1,asinh,bounded,8.0,17,103
0.01,0.7434550030752497,0.0001066044840568008,0.15967619804372168,2518788669356.6733,43.741296676266884,1,2,axis_plus_residual,1,asinh,bounded,8.0,17,103
1e-08,0.7346800505456836,0.00011025082017035089,0.1602360430378151,2395430432433.265,43.65185119885508,1,2,axis_plus_residual,1,asinh,bounded,16.0,17,103
1e-06,0.7346800505411597,0.00011025082017223076,0.1602351021243456,2395430432433.265,43.65185119885508,1,2,axis_plus_residual,1,asinh,bounded,16.0,17,103
0.0001,0.734680005459007,0.00011025083890562908,0.16014123284615894,2395430432433.265,43.65185119885508,1,2,axis_plus_residual,1,asinh,bounded,16.0,17,103
0.01,0.7343502954511831,0.00011038784631444143,0.15253850626529467,2395430432433.265,43.65185119885508,1,2,axis_plus_residual,1,asinh,bounded,16.0,17,103
1e-08,0.6014843059803205,0.00016559886358636367,0.6526053860658282,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,2.0,8,97
1e-06,0.6014842900383589,0.00016559887021087253,0.6517901816355959,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,2.0,8,97
0.0001,0.6013645500613887,0.00016564862685636904,0.5822538450578957,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,2.0,8,97
0.01,0.5926141204740507,0.00016928477272791428,0.23693587852402898,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,2.0,8,97
1e-08,0.6014843059803205,0.00016559886358636367,0.6526053860658282,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,4.0,8,97
1e-06,0.6014842900383589,0.00016559887021087253,0.6517901816355959,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,4.0,8,97
0.0001,0.6013645500613887,0.00016564862685636904,0.5822538450578957,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,4.0,8,97
0.01,0.5926141204740507,0.00016928477272791428,0.23693587852402898,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,4.0,8,97
1e-08,0.6014843059803205,0.00016559886358636367,0.6526053860658282,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,8.0,8,97
1e-06,0.6014842900383589,0.00016559887021087253,0.6517901816355959,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,8.0,8,97
0.0001,0.6013645500613887,0.00016564862685636904,0.5822538450578957,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,8.0,8,97
0.01,0.5926141204740507,0.00016928477272791428,0.23693587852402898,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,8.0,8,97
1e-08,0.6014843059803205,0.00016559886358636367,0.6526053860658282,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,16.0,8,97
1e-06,0.6014842900383589,0.00016559887021087253,0.6517901816355959,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,16.0,8,97
0.0001,0.6013645500613887,0.00016564862685636904,0.5822538450578957,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,16.0,8,97
0.01,0.5926141204740507,0.00016928477272791428,0.23693587852402898,3114819805003.2896,31.373246723416266,1,2,axis_plus_residual,2,raw,raw,16.0,8,97
1e-08,0.6029727780583582,0.00016498034519850092,0.36855240683134416,3001540875376.857,31.999028630163657,1,2,axis_plus_residual,2,raw,bounded,2.0,8,97
1e-06,0.6029727771506721,0.00016498034557567998,0.3684703079129005,3001540875376.857,31.999028630163657,1,2,axis_plus_residual,2,raw,bounded,2.0,8,97
0.0001,0.602964322926544,0.00016498385863659363,0.36060472118938613,3001540875376.857,31.999028630163657,1,2,axis_plus_residual,2,raw,bounded,2.0,8,97
0.01,0.597614480862031,0.0001672069273376374,0.22105800900709732,3001540875376.857,31.999028630163657,1,2,axis_plus_residual,2,raw,bounded,2.0,8,97
1e-08,0.6022892035260979,0.00016526439716287172,0.5027390200917662,3066397616059.1655,31.67553149335136,1,2,axis_plus_residual,2,raw,bounded,4.0,8,97
1e-06,0.6022891987944661,0.00016526439912904986,0.502425143926175,3066397616059.1655,31.67553149335136,1,2,axis_plus_residual,2,raw,bounded,4.0,8,97
0.0001,0.6022489192345939,0.00016528113686219487,0.47379635199277326,3066397616059.1655,31.67553149335136,1,2,axis_plus_residual,2,raw,bounded,4.0,8,97
0.01,0.5949853566355476,0.00016829943132346914,0.2279211585923093,3066397616059.1655,31.67553149335136,1,2,axis_plus_residual,2,raw,bounded,4.0,8,97
1e-08,0.6017586065410325,0.00016548488097083144,0.6004851680960608,3099572133387.293,31.47466850497009,1,2,axis_plus_residual,2,raw,bounded,8.0,8,97
1e-06,0.6017585956001712,0.00016548488551718747,0.5998772894593242,3099572133387.293,31.47466850497009,1,2,axis_plus_residual,2,raw,bounded,8.0,8,97
0.0001,0.601672536758318,0.00016552064633320126,0.5467323359295909,3099572133387.293,31.47466850497009,1,2,axis_plus_residual,2,raw,bounded,8.0,8,97
0.01,0.5934091935238583,0.00016895438876690075,0.23368472116680813,3099572133387.293,31.47466850497009,1,2,axis_plus_residual,2,raw,bounded,8.0,8,97
1e-08,0.6015596258987597,0.00016556756521321026,0.6381629819771822,3110720970781.274,31.40111751461604,1,2,axis_plus_residual,2,raw,bounded,16.0,8,97
1e-06,0.6015596114788578,0.00016556757120524368,0.6374089749892395,3110720970781.274,31.40111751461604,1,2,axis_plus_residual,2,raw,bounded,16.0,8,97
0.0001,0.6014498815369037,0.0001656131682895284,0.572643558389209,3110720970781.274,31.40111751461604,1,2,axis_plus_residual,2,raw,bounded,16.0,8,97
0.01,0.592833069478089,0.00016919379084992002,0.23602298062257435,3110720970781.274,31.40111751461604,1,2,axis_plus_residual,2,raw,bounded,16.0,8,97
1e-08,0.6050771521136638,0.00016410589544069035,10.03581624532245,3757330747255.0156,23.560800692408122,1,2,axis_plus_residual,2,asinh,raw,2.0,8,97
1e-06,0.6046569155262345,0.00016428052018536166,8.248718700283447,3757330747255.0156,23.560800692408122,1,2,axis_plus_residual,2,asinh,raw,2.0,8,97
0.0001,0.579315312470079,0.00017481094779594613,1.947508134151482,3757330747255.0156,23.560800692408122,1,2,axis_plus_residual,2,asinh,raw,2.0,8,97
0.01,0.5487430200213868,0.00018751493151028236,0.19216840430657173,3757330747255.0156,23.560800692408122,1,2,axis_plus_residual,2,asinh,raw,2.0,8,97
1e-08,0.6054550875168123,0.00016394884849320587,1.8224034744605628,3521780964648.57,28.1719820184677,1,2,axis_plus_residual,2,asinh,raw,4.0,8,97
1e-06,0.6054539130572903,0.00016394933652709028,1.8006529367172464,3521780964648.57,28.1719820184677,1,2,axis_plus_residual,2,asinh,raw,4.0,8,97
0.0001,0.6032964931798194,0.0001648458288995342,0.9397290232033678,3521780964648.57,28.1719820184677,1,2,axis_plus_residual,2,asinh,raw,4.0,8,97
0.01,0.5770232408293179,0.0001757633932445558,0.26046696985538864,3521780964648.57,28.1719820184677,1,2,axis_plus_residual,2,asinh,raw,4.0,8,97
1e-08,0.6027780408360002,0.00016506126613387284,0.8602778667035503,3143319013765.722,30.420195287868,1,2,axis_plus_residual,2,asinh,raw,8.0,8,97
1e-06,0.602777989241146,0.0001650612875735535,0.858274121756174,3143319013765.722,30.420195287868,1,2,axis_plus_residual,2,asinh,raw,8.0,8,97
0.0001,0.6024616441925181,0.00016519274131888918,0.7051794264412602,3143319013765.722,30.420195287868,1,2,axis_plus_residual,2,asinh,raw,8.0,8,97
0.01,0.5908031498535142,0.00017003730187858387,0.25411187812808417,3143319013765.722,30.420195287868,1,2,axis_plus_residual,2,asinh,raw,8.0,8,97
1e-08,0.6018188751065937,0.000165459837023713,0.7005414614424206,3088002396572.451,31.122692079911907,1,2,axis_plus_residual,2,asinh,raw,16.0,8,97
1e-06,0.6018188535209623,0.0001654598459933874,0.6995129529302123,3088002396572.451,31.122692079911907,1,2,axis_plus_residual,2,asinh,raw,16.0,8,97
0.0001,0.6016635742540557,0.0001655243706043981,0.6138143688794203,3088002396572.451,31.122692079911907,1,2,axis_plus_residual,2,asinh,raw,16.0,8,97
0.01,0.5922670139358692,0.00016942900907576414,0.24163867954539658,3088002396572.451,31.122692079911907,1,2,axis_plus_residual,2,asinh,raw,16.0,8,97
1e-08,0.6085302344650909,0.00016267100461493978,4.013019089857484,3733692383057.082,24.179919035977083,1,2,axis_plus_residual,2,asinh,bounded,2.0,8,97
1e-06,0.6085027167948043,0.00016268243928362758,3.768126780463147,3733692383057.082,24.179919035977083,1,2,axis_plus_residual,2,asinh,bounded,2.0,8,97
0.0001,0.6033578548723753,0.00016482033071537862,1.4076169148949575,3733692383057.082,24.179919035977083,1,2,axis_plus_residual,2,asinh,bounded,2.0,8,97
0.01,0.5679092784851021,0.00017955060120052787,0.21605723616600744,3733692383057.082,24.179919035977083,1,2,axis_plus_residual,2,asinh,bounded,2.0,8,97
1e-08,0.6061786650165832,0.00016364817373063848,1.2419323053521296,3522781672176.9546,28.493249538845742,1,2,axis_plus_residual,2,asinh,bounded,4.0,8,97
1e-06,0.6061784240701574,0.00016364827385330593,1.2354301781373733,3522781672176.9546,28.493249538845742,1,2,axis_plus_residual,2,asinh,bounded,4.0,8,97
0.0001,0.6052513985973391,0.00016403348920898211,0.8513482174064061,3522781672176.9546,28.493249538845742,1,2,axis_plus_residual,2,asinh,bounded,4.0,8,97
0.01,0.5855372178445504,0.0001722255026683987,0.26012817646265973,3522781672176.9546,28.493249538845742,1,2,axis_plus_residual,2,asinh,bounded,4.0,8,97
1e-08,0.6030211151115257,0.00016496025926162624,0.7842719381663386,3141818979376.535,30.523763781631693,1,2,axis_plus_residual,2,asinh,bounded,8.0,8,97
1e-06,0.603021080536861,0.00016496027362875224,0.7827997591077002,3141818979376.535,30.523763781631693,1,2,axis_plus_residual,2,asinh,bounded,8.0,8,97
0.0001,0.602791502182869,0.00016505567241754677,0.6654198084311342,3141818979376.535,30.523763781631693,1,2,axis_plus_residual,2,asinh,bounded,8.0,8,97
0.01,0.5919134101768847,0.0001695759452730744,0.2501898162321265,3141818979376.535,30.523763781631693,1,2,axis_plus_residual,2,asinh,bounded,8.0,8,97
1e-08,0.601891442951745,0.00016542968224469098,0.6846083728633799,3083908213970.853,31.150736329832256,1,2,axis_plus_residual,2,asinh,bounded,16.0,8,97
1e-06,0.601891423456578,0.00016542969034569568,0.6836579312772655,3083908213970.853,31.150736329832256,1,2,axis_plus_residual,2,asinh,bounded,16.0,8,97
0.0001,0.6017490537266508,0.00016548885053898,0.6038247756473168,3083908213970.853,31.150736329832256,1,2,axis_plus_residual,2,asinh,bounded,16.0,8,97
0.01,0.5925026955953729,0.0001693310741247255,0.24065724317124007,3083908213970.853,31.150736329832256,1,2,axis_plus_residual,2,asinh,bounded,16.0,8,97
1e-08,0.8653801899076276,5.4389764622883486e-05,0.5278555313140227,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,2.0,17,103
1e-06,0.8653801852608245,5.4389766500307985e-05,0.5275700953127372,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,2.0,17,103
0.0001,0.8653405823307054,5.440576707292856e-05,0.5016238398578603,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,2.0,17,103
0.01,0.8550893399054055,5.854752497781342e-05,0.2232794411447574,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,2.0,17,103
1e-08,0.8653801899076276,5.4389764622883486e-05,0.5278555313140227,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,4.0,17,103
1e-06,0.8653801852608245,5.4389766500307985e-05,0.5275700953127372,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,4.0,17,103
0.0001,0.8653405823307054,5.440576707292856e-05,0.5016238398578603,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,4.0,17,103
0.01,0.8550893399054055,5.854752497781342e-05,0.2232794411447574,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,4.0,17,103
1e-08,0.8653801899076276,5.4389764622883486e-05,0.5278555313140227,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,8.0,17,103
1e-06,0.8653801852608245,5.4389766500307985e-05,0.5275700953127372,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,8.0,17,103
0.0001,0.8653405823307054,5.440576707292856e-05,0.5016238398578603,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,8.0,17,103
0.01,0.8550893399054055,5.854752497781342e-05,0.2232794411447574,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,8.0,17,103
1e-08,0.8653801899076276,5.4389764622883486e-05,0.5278555313140227,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,16.0,17,103
1e-06,0.8653801852608245,5.4389766500307985e-05,0.5275700953127372,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,16.0,17,103
0.0001,0.8653405823307054,5.440576707292856e-05,0.5016238398578603,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,16.0,17,103
0.01,0.8550893399054055,5.854752497781342e-05,0.2232794411447574,2481642923405.5903,38.163905772671036,1,3,axis_plus_residual,1,raw,raw,16.0,17,103
1e-08,0.8814059525740467,4.7914956355581386e-05,0.38180496299368827,2449173720303.881,39.467922019675996,1,3,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-06,0.8814059518327733,4.79149566550744e-05,0.381742040335751,2449173720303.881,39.467922019675996,1,3,axis_plus_residual,1,raw,bounded,2.0,17,103
0.0001,0.8813989534957911,4.791778415795788e-05,0.3756688381163047,2449173720303.881,39.467922019675996,1,3,axis_plus_residual,1,raw,bounded,2.0,17,103
0.01,0.8743969513131454,5.074676787396293e-05,0.23255605483429334,2449173720303.881,39.467922019675996,1,3,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-08,0.8712815623700259,5.200546279567423e-05,0.45824498588872226,2467065117196.058,38.68919021796641,1,3,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-06,0.8712815601257998,5.200546370239756e-05,0.4580862274745782,2467065117196.058,38.68919021796641,1,3,axis_plus_residual,1,raw,bounded,4.0,17,103
0.0001,0.8712614386730091,5.201359327174109e-05,0.4432230100045032,2467065117196.058,38.68919021796641,1,3,axis_plus_residual,1,raw,bounded,4.0,17,103
0.01,0.8623213900124309,5.562559615625209e-05,0.22595606185137795,2467065117196.058,38.68919021796641,1,3,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-08,0.8670560689553788,5.3712667642275195e-05,0.5051245338681674,2476870837765.318,38.325109894318594,1,3,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-06,0.8670560652114883,5.3712669154900446e-05,0.5048842301610392,2476870837765.318,38.325109894318594,1,3,axis_plus_residual,1,raw,bounded,8.0,17,103
0.0001,0.8670236252055503,5.372577572729951e-05,0.48283013832825383,2476870837765.318,38.325109894318594,1,3,axis_plus_residual,1,raw,bounded,8.0,17,103
0.01,0.8571749418144502,5.770488973080079e-05,0.2238087130591337,2476870837765.318,38.325109894318594,1,3,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-08,0.865813279420927,5.421478564562275e-05,0.5217026737264486,2480340128755.1562,38.206908943522485,1,3,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-06,0.8658132750301923,5.421478741958923e-05,0.5214297919579293,2480340128755.1562,38.206908943522485,1,3,axis_plus_residual,1,raw,bounded,16.0,17,103
0.0001,0.8657756871010397,5.422997388150647e-05,0.4965605834171704,2480340128755.1562,38.206908943522485,1,3,axis_plus_residual,1,raw,bounded,16.0,17,103
0.01,0.855631683097571,5.8328404786316575e-05,0.2233895048574383,2480340128755.1562,38.206908943522485,1,3,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-08,0.9021418965841493,3.953711721609003e-05,13.844495152504912,3066551402617.106,27.013288265408764,1,3,axis_plus_residual,1,asinh,raw,2.0,17,103
