dataset,task,basis,seed,mode,score,loss,delta_from_normal
cifar10,classification,toric_PJ_R2,677,normal,0.5655999779701233,3.4001834392547607,0.0
cifar10,classification,toric_PJ_R2,677,zero_bias,0.5658000111579895,3.4036293029785156,-0.00020003318786621094
cifar10,classification,toric_PJ_R2,677,shuffle_bias,0.5643999576568604,3.4008820056915283,0.0012000203132629395
cifar10,classification,toric_PJ_R2,677,axis_only_bias,0.5658000111579895,3.4038608074188232,-0.00020003318786621094
cifar10,classification,toric_PJ_R2,677,obl_residual_only_bias,0.5658000111579895,3.399850606918335,-0.00020003318786621094
cifar10,classification,toric_PJ_R2,677,axis_plus_obl_residual,0.5658000111579895,3.4002346992492676,-0.00020003318786621094
cifar10,classification,toric_PJ_R2,677,axis_plus_shuffled_residual,0.5641999840736389,3.4031074047088623,0.001399993896484375
cifar10,classification,toric_PJ_R2,677,topk_spectrum_only_bias,0.5654000043869019,3.4001660346984863,0.00019997358322143555
