variant,basis_name,fit_target,feature_budget,num_features,effective_params,bias_mse,table_fit_r2,target_fit_r2,residual_fit_r2,axis_plus_residual_fit_r2,coeff_norm,dataset,task,teacher_basis,teacher_seed,layer,head
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,axis_plus_residual,15,15,15,0.00012484562460380387,0.8927778005599976,0.3564773818796818,0.3564773201942444,0.8927778005599976,0.1126992478966713,cifar10,reconstruction,relative_2d_table,477,0,4
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,axis_plus_residual,33,33,33,0.00014796352599731028,0.8729232549667358,0.237315076613412,0.23731499910354614,0.8729232549667358,0.0800795629620552,cifar10,reconstruction,relative_2d_table,477,0,4
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_55,axis_plus_residual,55,55,55,0.00011268801201912508,0.9032192230224609,0.41914436524744847,0.41914433240890503,0.9032192230224609,0.13192622363567352,cifar10,reconstruction,relative_2d_table,477,0,4
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_110,axis_plus_residual,110,109,109,8.519700510020302e-05,0.9268295168876648,0.5608480477222726,0.5608479976654053,0.9268295168876648,0.12724728882312775,cifar10,reconstruction,relative_2d_table,477,0,4
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_225,axis_plus_residual,225,225,225,0.0001039477201519874,0.9107257127761841,0.4641966089550329,0.4641965627670288,0.9107257127761841,0.12277097254991531,cifar10,reconstruction,relative_2d_table,477,0,4
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_5,full_table,5,5,5,0.0011680585950400739,0.01603221893310547,0.01603223011969368,nan,nan,0.5102549195289612,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,full_table,15,15,15,0.0002251969448517681,0.810295045375824,0.8102950172614839,nan,nan,0.6864279508590698,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,full_table,33,33,33,0.0010640709010679601,0.10363107919692993,0.10363103703504895,nan,nan,0.5282452702522278,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_55,full_table,55,55,55,0.0010169906973377244,0.14329123497009277,0.14329120756644353,nan,nan,0.5355393886566162,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_110,full_table,110,109,109,0.0009450572085755451,0.2038877010345459,0.20388768347748576,nan,nan,0.5393168926239014,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_225,full_table,225,225,225,0.0009247818678183585,0.2209675908088684,0.22096754737569002,nan,nan,0.54694664478302,cifar10,reconstruction,relative_2d_table,477,0,5
