dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,1,-0.41887906193733215,0.0,20.24836540222168,0.07974458485841751,2.9765052795410156
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,2,0.41887906193733215,0.0,20.24836540222168,0.07974458485841751,-2.9765052795410156
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,3,-0.8377581238746643,0.8377581238746643,19.758358001708984,0.07781478017568588,0.7887565493583679
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,4,0.8377581238746643,-0.8377581238746643,19.758358001708984,0.07781478017568588,-0.7887565493583679
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,5,-0.8377581238746643,0.0,14.431962966918945,0.056837718933820724,-0.896690845489502
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,6,0.8377581238746643,0.0,14.431962966918945,0.056837718933820724,0.896690845489502
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,7,-0.41887906193733215,0.8377581238746643,9.187110900878906,0.03618180379271507,-2.3091325759887695
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,0,8,0.41887906193733215,-0.8377581238746643,9.187110900878906,0.03618180379271507,2.3091325759887695
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,1,0.41887906193733215,0.0,35.69472122192383,0.1186186745762825,-2.914445161819458
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,2,-0.41887906193733215,0.0,35.69472122192383,0.1186186745762825,2.914445161819458
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,3,-0.41887906193733215,0.41887906193733215,23.545978546142578,0.07824666053056717,-0.933243453502655
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,4,0.41887906193733215,-0.41887906193733215,23.545978546142578,0.07824666053056717,0.933243453502655
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,5,0.0,-0.8377581238746643,13.421346664428711,0.04460105672478676,-0.10420680046081543
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,6,0.0,0.8377581238746643,13.421346664428711,0.04460105672478676,0.10420680046081543
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,7,-0.8377581238746643,0.8377581238746643,11.069294929504395,0.03678485378623009,-1.1787420511245728
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,1,8,0.8377581238746643,-0.8377581238746643,11.069294929504395,0.03678485378623009,1.1787420511245728
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,2,1,0.8377581238746643,-0.8377581238746643,52.608909606933594,0.0732918381690979,0.7145689725875854
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,2,2,-0.8377581238746643,0.8377581238746643,52.608909606933594,0.0732918381690979,-0.7145689725875854
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,2,3,0.41887906193733215,0.8377581238746643,43.17660140991211,0.06015126779675484,-1.777396559715271
cifar10,reconstruction,axis_plus_toric_residual_R0_top55,594,0,2,4,-0.41887906193733215,-0.8377581238746643,43.17660140991211,0.06015126779675484,1.777396559715271
