source,table_id,comparison,r2_margin,lhs_r2,rhs_r2
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H3,J2_minus_shuffle,0.8375726938247681,0.9897472262382507,0.15217453241348267
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H3,DCT73_minus_J2,-0.02875816822052002,0.9609890580177307,0.9897472262382507
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,mean,J1_minus_J0,0.04032808542251587,0.9818111658096313,0.9414830803871155
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,mean,J2_minus_J1,0.009074628353118896,0.9908857941627502,0.9818111658096313
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,mean,J2_minus_J0,0.049402713775634766,0.9908857941627502,0.9414830803871155
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,mean,J2_minus_shuffle,0.8384356498718262,0.9908857941627502,0.15245014429092407
MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,mean,DCT73_minus_J2,-0.018217861652374268,0.972667932510376,0.9908857941627502
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,J1_minus_J0,0.0631304383277893,0.9730395674705505,0.9099091291427612
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,J2_minus_J1,0.012937068939208984,0.9859766364097595,0.9730395674705505
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,J2_minus_J0,0.07606750726699829,0.9859766364097595,0.9099091291427612
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,J2_minus_shuffle,0.8401693105697632,0.9859766364097595,0.14580732583999634
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H0,DCT73_minus_J2,-0.03850835561752319,0.9474682807922363,0.9859766364097595
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,J1_minus_J0,0.06467407941818237,0.9777430891990662,0.9130690097808838
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,J2_minus_J1,0.012256920337677002,0.9900000095367432,0.9777430891990662
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,J2_minus_J0,0.07693099975585938,0.9900000095367432,0.9130690097808838
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,J2_minus_shuffle,0.849883496761322,0.9900000095367432,0.14011651277542114
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H1,DCT73_minus_J2,-0.03920328617095947,0.9507967233657837,0.9900000095367432
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,J1_minus_J0,0.04587322473526001,0.9821502566337585,0.9362770318984985
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,J2_minus_J1,0.00660860538482666,0.9887588620185852,0.9821502566337585
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,J2_minus_J0,0.05248183012008667,0.9887588620185852,0.9362770318984985
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,J2_minus_shuffle,0.8355094194412231,0.9887588620185852,0.15324944257736206
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,DCT73_minus_J2,-0.0208321213722229,0.9679267406463623,0.9887588620185852
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J1_minus_J0,0.03842049837112427,0.9802132844924927,0.9417927861213684
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J2_minus_J1,0.008365035057067871,0.9885783195495605,0.9802132844924927
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J2_minus_J0,0.04678553342819214,0.9885783195495605,0.9417927861213684
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,J2_minus_shuffle,0.840657114982605,0.9885783195495605,0.14792120456695557
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,DCT73_minus_J2,-0.028035283088684082,0.9605430364608765,0.9885783195495605
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J1_minus_J0,0.03732466697692871,0.9788448810577393,0.9415202140808105
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J2_minus_J1,0.00981748104095459,0.9886623620986938,0.9788448810577393
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J2_minus_J0,0.0471421480178833,0.9886623620986938,0.9415202140808105
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,J2_minus_shuffle,0.8512406349182129,0.9886623620986938,0.13742172718048096
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,mean,DCT73_minus_J2,-0.022216379642486572,0.9664459824562073,0.9886623620986938
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J1_minus_J0,0.057026207447052,0.9791842699050903,0.9221580624580383
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J2_minus_J1,0.012650907039642334,0.9918351769447327,0.9791842699050903
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J2_minus_J0,0.06967711448669434,0.9918351769447327,0.9221580624580383
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,J2_minus_shuffle,0.8377031087875366,0.9918351769447327,0.15413206815719604
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,DCT73_minus_J2,-0.018593311309814453,0.9732418656349182,0.9918351769447327
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J1_minus_J0,0.030848562717437744,0.9842275977134705,0.9533790349960327
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J2_minus_J1,0.006429076194763184,0.9906566739082336,0.9842275977134705
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J2_minus_J0,0.03727763891220093,0.9906566739082336,0.9533790349960327
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J2_minus_shuffle,0.8304689526557922,0.9906566739082336,0.1601877212524414
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,DCT73_minus_J2,-0.016510963439941406,0.9741457104682922,0.9906566739082336
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J1_minus_J0,0.06156069040298462,0.9818577766418457,0.9202970862388611
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J2_minus_J1,0.007355034351348877,0.9892128109931946,0.9818577766418457
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J2_minus_J0,0.0689157247543335,0.9892128109931946,0.9202970862388611
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J2_minus_shuffle,0.8383774161338806,0.9892128109931946,0.15083539485931396
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,DCT73_minus_J2,-0.026141881942749023,0.9630709290504456,0.9892128109931946
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J1_minus_J0,0.056732177734375,0.9845719933509827,0.9278398156166077
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J2_minus_J1,0.0052716732025146484,0.9898436665534973,0.9845719933509827
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J2_minus_J0,0.06200385093688965,0.9898436665534973,0.9278398156166077
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J2_minus_shuffle,0.8467646837234497,0.9898436665534973,0.1430789828300476
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,DCT73_minus_J2,-0.014466285705566406,0.9753773808479309,0.9898436665534973
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J1_minus_J0,0.04582810401916504,0.9856504201889038,0.9398223161697388
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J2_minus_J1,0.006853878498077393,0.9925042986869812,0.9856504201889038
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J2_minus_J0,0.05268198251724243,0.9925042986869812,0.9398223161697388
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J2_minus_shuffle,0.8433324694633484,0.9925042986869812,0.1491718292236328
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,DCT73_minus_J2,-0.01611548662185669,0.9763888120651245,0.9925042986869812
