basis,num_features,r2,mse,condition,coeff_norm,order0_energy,order1_energy,order2_energy,source,table_id,target_std,target_norm
fft_top36_J0,73,0.9362770318984985,1.7128169929492287e-05,1.0000027418136597,0.0224349033087492,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,0.016394849866628647,0.6761757731437683
fft_top36_J1,217,0.9821502566337585,4.797846941073658e-06,123182016.0,0.6971119046211243,11.21768569946289,11.242487907409668,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,0.016394849866628647,0.6761757731437683
fft_top36_J2,433,0.9887588620185852,3.0215153401513817e-06,173075936.0,2.5653791427612305,36.420536041259766,30.401926040649414,33.673561096191406,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,0.016394849866628647,0.6761757731437683
fft_top36_J2_coord_shuffle,433,0.15324944257736206,0.00022759904095437378,222746048.0,2.9518179893493652,73.83819580078125,83.79216766357422,102.0143814086914,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,0.016394849866628647,0.6761757731437683
dct_top13,13,0.8754926323890686,3.346648009028286e-05,1.000003695487976,0.02493991330265999,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,0.016394849866628647,0.6761757731437683
dct_top73,73,0.9679267406463623,8.621005690656602e-06,1.0000026226043701,0.02669910155236721,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H2,0.016394849866628647,0.6761757731437683
constant,1,0.0,0.0002468801394570619,1.0,3.7682804099326006e-10,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
fft_top36_J0,73,0.9417927861213684,1.437019818695262e-05,1.0000029802322388,0.0215643011033535,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
fft_top36_J1,217,0.9802132844924927,4.8849442464415915e-06,88073496.0,1.4667080640792847,29.71691131591797,29.754352569580078,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
fft_top36_J2,433,0.9885783195495605,2.8197803203511285e-06,1003183872.0,4.010655879974365,30.6911563873291,46.419647216796875,51.8828125,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
fft_top36_J2_coord_shuffle,433,0.14792120456695557,0.00021036133693996817,35591909376.0,3.225490093231201,48.64361572265625,95.69630432128906,105.9959945678711,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
dct_top13,13,0.8724458813667297,3.1490573746850714e-05,1.0000026226043701,0.0229834895581007,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
dct_top73,73,0.9605430364608765,9.741132998897228e-06,1.0000028610229492,0.024492615833878517,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed526/bias_tables.npz,L0H3,0.015712419524788857,0.6480301022529602
constant,1,0.0,0.00025417457800358534,1.0,2.2426207557657563e-09,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
fft_top36_J0,73,0.9398223161697388,1.529563633084763e-05,1.0000033378601074,0.021857667714357376,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
fft_top36_J1,217,0.9856504201889038,3.647301809905912e-06,40733440.0,0.4993375539779663,7.379631042480469,7.4130754470825195,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
fft_top36_J2,433,0.9925042986869812,1.9052204152103513e-06,503076416.0,1.1649413108825684,7.767500877380371,11.042141914367676,12.558639526367188,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
fft_top36_J2_coord_shuffle,433,0.1491718292236328,0.000216258893487975,230780368.0,2.8711771965026855,39.86164855957031,88.83905029296875,89.07359313964844,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
dct_top13,13,0.8534578084945679,3.724730049725622e-05,1.0000032186508179,0.022670432925224304,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
dct_top73,73,0.9763888120651245,6.0013667280145455e-06,1.0000027418136597,0.025011111050844193,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,0.015942852944135666,0.6575340032577515
